0.02444																																			
0.082263	-0.043472	-0.064526	0.071343	0.082728	0.033079	0.064843	-0.03309	-0.070846	-0.078641	-0.010584	-0.051374	-0.04013	0.001621	0.057804	-0.067148	-0.073745	-0.070808	0.020195	-0.038651	0.002226	-0.053956	-0.03345	0.175246	-0.020032	0.058121										
-0.017975	0.046744	0.107417	0.139454	0.076766	0.076445	0.244782	0.037143	0.157631	-0.023143	0.143163	0.011987	0.030105	0.073493	0.062624	0.010146	0.017268	0.046303	0.067677	0.104578	0.091209	0.097537	0.089947	0.334544	0.032787	0.040357	0.10114									
0.103836	0.085462	0.032852	0.048985	0.083233	0.015695	0.005607	0.03319	0.182873	0.002633	0.081911	0.010958	0.082223	-0.057273	0.060909	-0.07603	-0.016895	-0.095705	0.061051	0.04781	0.095335	0.062346	0.000872	0.288077	-0.007238	0.116195	0.07701	0.098802								
0.066714	0.071395	0.003705	0.171445	0.069349	0.063981	0.096115	0.077757	0.0244	0.063865	0.028202	-0.00446	0.095502	0.061069	0.087702	0.129172	0.10198	0.01416	0.029704	0.108419	0.125128	0.046312	0.12603	0.295375	0.010602	0.21386	0.122622	0.106544	0.082755							
0.125422	-0.03091	0.038028	0.053391	0.03928	0.059483	0.13255	0.006452	0.05594	-0.036842	0.034638	0.096091	-0.007558	-0.050244	0.086648	0.040655	-0.042161	0.010495	0.015153	0.091136	-0.002976	0.042052	-0.010485	0.303644	0.000974	0.080599	-0.041572	0.085268	0.053893	0.04701						
0.076708	0.16566	0.045288	0.187555	0.147866	0.055206	0.167351	0.053247	0.118012	-0.031485	0.087761	0.118751	0.110103	0.128985	0.105088	0.073778	-0.037567	0.087414	0.046838	0.014568	0.105177	0.027188	0.135431	0.350598	-0.008703	0.168376	0.096463	0.12325	0.098178	0.120043	0.048529					
0.115015	-0.035385	0.017266	0.007712	0.085084	0.059498	0.144035	0.03579	0.096388	-0.009597	-0.012887	0.023564	0.07305	0.061679	0.071633	0.016562	-0.047625	0.076217	-0.00998	0.041858	0.042634	0.050886	-0.031084	0.308447	0.006889	0.115956	-0.034673	0.0585	0.057017	0.098149	0.002617	0.048146				
0.091849	0.003528	0.02052	0.147401	0.077787	-0.017936	0.061949	-0.122879	0.013571	-0.088483	0.058661	0.0994	-0.13081	-0.000941	-0.051616	0.085487	-0.054161	0.028718	-0.011852	0.072654	0.016034	-0.000762	0.003039	0.236409	-0.03153	0.118658	0.006793	0.119739	0.067511	0.141229	-0.049347	0.026219	0.035791			
0.175904	0.038221	0.09188	0.194695	0.118809	0.087454	0.077611	0.018564	0.099307	0.009159	0.016817	0.08377	-0.005484	-0.028526	0.106828	0.111291	-0.061939	0.002024	0.053606	0.11719	0.061052	0.106034	0.095511	0.195997	0.003361	0.160679	0.080294	0.146993	0.055994	0.101125	0.014449	0.107456	0.070493	0.02265		
0.117891	-0.067882	0.049337	0.066801	0.024465	0.113307	0.043017	0.025481	0.018341	-0.070055	-0.042974	0.043757	-0.017078	-0.037999	0.111116	0.017543	0.013709	-0.027185	-0.014402	0.017222	0.049369	0.04834	0.041432	0.215717	-0.018633	0.057552	-0.001703	0.150829	0.032783	-0.039819	-0.104946	0.107146	0.020026	0.029067	0.01748	
0.02364	-0.042529	-0.038454	0.076239	-0.074524	-0.068413	0.008608	0.009308	0.04345	-0.044534	0.078747	-0.014583	-0.009525	0.043705	0.042989	-0.006459	-0.095409	-0.037025	-0.068052	0.017246	0.020773	0.034179	-0.089611	0.198603	-0.083845	0.088121	0.034757	0.040614	-0.013937	0.075133	0.095502	0.106804	0.075501	-0.011411	0.027018	0.035126
