# ind1,ind2,ind1_snps,ind2_snps,both_snps,match,match_perc,pop
KP0677_LM_SB20,KP0707_LM_SB20,18023,18179,17661,16845.500000,95.380000,LM_SB20
KP0671_AC_SB20,KP1160_UN_CA20,16803,18054,16316,15562.500000,95.380000,AC_SB20-UN_CA20
KP0671_AC_SB20,KP1061_LM_CA20,16672,18236,16367,15611.500000,95.380000,AC_SB20-LM_CA20
KP0659_LM_SB20,KP0795_LM_WP10,16834,17838,16131,15386.500000,95.380000,LM_SB20-LM_WP10
KP0650_LM_SB20,KP1166_LM_CA20,17913,18156,17528,16718.500000,95.380000,LM_CA20-LM_SB20
KP0650_LM_SB20,KP0765_AC_WP10,17968,16445,15872,15138.000000,95.380000,AC_WP10-LM_SB20
KP0637_LM_SB20,KP1123_LM_CA20,15863,17663,14985,14292.500000,95.380000,LM_CA20-LM_SB20
KP0634_LM_SB20,KP0765_AC_WP10,18033,16445,15937,15200.000000,95.380000,AC_WP10-LM_SB20
KP0620_LM_SB20,KP0718_LM_SB20,18012,18196,17667,16851.000000,95.380000,LM_SB20
KP0620_LM_SB20,KP0706_LM_SB20,18049,17755,17263,16466.000000,95.380000,LM_SB20
KP0618_LM_SB20,KX0330_LM_WP20,18181,16374,16014,15274.500000,95.380000,LM_SB20-LM_WP20
KP0617_LM_SB20,KP0893_LM_WP10,17893,17809,17161,16367.500000,95.380000,LM_SB20-LM_WP10
KP0614_LM_SB20,KP1160_UN_CA20,18001,18054,17514,16705.500000,95.380000,LM_SB20-UN_CA20
KP0613_LM_SB20,KP0732_LM_SB20,18173,17968,17600,16786.500000,95.380000,LM_SB20
KP0613_LM_SB20,KP0680_LM_SB20,18213,16328,16000,15260.500000,95.380000,LM_SB20
KP0613_LM_SB20,KP0650_LM_SB20,18211,17913,17583,16771.000000,95.380000,LM_SB20
KP0613_LM_SB20,KP0614_LM_SB20,18190,17957,17606,16792.500000,95.380000,LM_SB20
KP0609_AC_SB20,KP0765_AC_WP10,18035,16445,15939,15202.500000,95.380000,AC_SB20-AC_WP10
KP0609_AC_SB20,KP0694_LM_SB20,17961,16584,16004,15264.000000,95.380000,AC_SB20-LM_SB20
KP0605_AC_SB20,KP0732_LM_SB20,17661,17968,17088,16299.000000,95.380000,AC_SB20-LM_SB20
KP0599_LM_SB20,KP0614_LM_SB20,18045,17957,17461,16653.500000,95.380000,LM_SB20
KP0570_LM_WP20,KP0650_LM_SB20,17927,17913,17299,16500.500000,95.380000,LM_SB20-LM_WP20
KP0570_LM_WP20,KP0620_LM_SB20,17954,17995,17408,16604.000000,95.380000,LM_SB20-LM_WP20
KP0551_LM_WP20,KX0657_LM_SB20,18266,17133,16858,16079.000000,95.380000,LM_SB20-LM_WP20
KP0482_LM_WP20,KP0707_LM_SB20,16184,18179,15822,15091.500000,95.380000,LM_SB20-LM_WP20
KP0459_LM_WP20,KP1103_LM_CA20,17532,18178,17169,16375.000000,95.380000,LM_CA20-LM_WP20
KP0380_LM_WP20,KP0765_AC_WP10,18055,16445,15959,15222.000000,95.380000,AC_WP10-LM_WP20
KP0377_LM_WP20,KP0731_LM_SB20,17779,17617,16855,16076.500000,95.380000,LM_SB20-LM_WP20
KP0375_LM_WP20,KP1164_LM_CA20,16291,18197,15947,15210.000000,95.380000,LM_CA20-LM_WP20
KP0375_LM_WP20,KP0682_LM_SB20,16464,17158,15081,14384.000000,95.380000,LM_SB20-LM_WP20
KP0350_LM_WP20,KP0613_LM_SB20,18368,18173,18000,17168.000000,95.380000,LM_SB20-LM_WP20
KP0350_LM_WP20,KP0459_LM_WP20,18391,17499,17349,16547.500000,95.380000,LM_WP20
KP0345_LM_WP20,KY0578_AC_WP20,17023,16745,15227,14523.000000,95.380000,AC_WP20-LM_WP20
KP0345_LM_WP20,KP0585_LM_WP20,16879,17980,16318,15564.000000,95.380000,LM_WP20
KP0343_LM_WP20,KP0620_LM_SB20,17788,17995,17242,16445.000000,95.380000,LM_SB20-LM_WP20
KP0342_LM_WP20,KP0614_LM_SB20,17602,17957,17018,16231.500000,95.380000,LM_SB20-LM_WP20
KP0341_LM_WP20,KP1095_HU_CA20,17860,18121,17440,16634.500000,95.380000,HU_CA20-LM_WP20
KP0341_LM_WP20,KP0617_LM_SB20,17856,17751,17066,16278.000000,95.380000,LM_SB20-LM_WP20
KP0328_LM_WP20,KP0473_LM_WP20,17962,17839,17260,16462.000000,95.380000,LM_WP20
KP0328_LM_WP20,KP0377_LM_WP20,17980,17643,17082,16292.000000,95.380000,LM_WP20
KP0322_LM_WP20,KP0851_AC_WP10,16285,18129,15873,15139.000000,95.380000,AC_WP10-LM_WP20
KP0308_LM_WP20,KP0609_AC_SB20,15947,17909,15315,14608.000000,95.380000,AC_SB20-LM_WP20
KP0308_LM_WP20,KP0459_LM_WP20,16226,17499,15184,14483.000000,95.380000,LM_WP20
KP0293_LM_WP20,KP1144_LM_CA20,18076,18024,17559,16748.500000,95.380000,LM_CA20-LM_WP20
KP0293_LM_WP20,KP1133_LM_CA20,18061,18146,17666,16850.000000,95.380000,LM_CA20-LM_WP20
KP0293_LM_WP20,KP1095_HU_CA20,18099,18121,17679,16862.500000,95.380000,HU_CA20-LM_WP20
KP0293_LM_WP20,KP0599_LM_SB20,18066,18024,17549,16738.000000,95.380000,LM_SB20-LM_WP20
KP0290_LM_WP20,KY0578_AC_WP20,18105,16745,16309,15555.000000,95.380000,AC_WP20-LM_WP20
KP0290_LM_WP20,KP0634_LM_SB20,18147,17411,17017,16231.000000,95.380000,LM_SB20-LM_WP20
KP0290_LM_WP20,KP0557_AC_WP20,18105,18122,17686,16868.500000,95.380000,AC_WP20-LM_WP20
KP0290_LM_WP20,KP0348_LM_WP20,18077,17929,17465,16657.500000,95.380000,LM_WP20
KP0290_LM_WP20,KP0343_LM_WP20,18141,17627,17227,16431.500000,95.380000,LM_WP20
KP0285_LM_SQ20,KP1101_LM_CA20,15836,17485,14780,14097.500000,95.380000,LM_CA20-LM_SQ20
KP0282_LM_SQ20,KP0375_LM_WP20,16909,16256,14624,13949.000000,95.380000,LM_SQ20-LM_WP20
KP0252_LM_SQ20,KP1166_LM_CA20,18060,18156,17675,16858.000000,95.380000,LM_CA20-LM_SQ20
KP0252_LM_SQ20,KP0680_LM_SB20,18171,16328,15958,15221.000000,95.380000,LM_SB20-LM_SQ20
KP0203_AC_SQ12,KP0293_LM_WP20,17982,18041,17482,16673.500000,95.380000,AC_SQ12-LM_WP20
KP0186_AC_SQ12,KP0634_LM_SB20,17599,17411,16469,15707.500000,95.380000,AC_SQ12-LM_SB20
KP0108_AC_SB10,KP0293_LM_WP20,15877,18041,15377,14666.000000,95.380000,AC_SB10-LM_WP20
KP0086_LM_SB10,KP0629_LM_SB20,17970,17903,17332,16531.000000,95.380000,LM_SB10-LM_SB20
KP0086_LM_SB10,KP0620_LM_SB20,17970,17995,17424,16619.500000,95.380000,LM_SB10-LM_SB20
KP1059_LM_CA20,KP1164_LM_CA20,18128,18197,17784,16961.000000,95.370000,LM_CA20
KP1059_LM_CA20,KP1124_AC_CA20,18127,18222,17808,16984.000000,95.370000,AC_CA20-LM_CA20
KP0870_LM_WP10,KP1064_LM_CA20,17470,18101,17030,16242.000000,95.370000,LM_CA20-LM_WP10
KP0851_AC_WP10,KP1126_LM_CA20,18129,18029,17617,16801.500000,95.370000,AC_WP10-LM_CA20
KP0765_AC_WP10,KP1160_UN_CA20,16564,18054,16077,15333.000000,95.370000,AC_WP10-UN_CA20
KP0732_LM_SB20,KP1166_LM_CA20,18015,18156,17630,16813.500000,95.370000,LM_CA20-LM_SB20
KP0718_LM_SB20,KP1166_LM_CA20,18245,18156,17860,17033.500000,95.370000,LM_CA20-LM_SB20
KP0718_LM_SB20,KP1133_LM_CA20,18255,18146,17860,17033.000000,95.370000,LM_CA20-LM_SB20
KP0718_LM_SB20,KP0765_AC_WP10,18258,16445,16162,15413.000000,95.370000,AC_WP10-LM_SB20
KP0716_LM_SB20,KP0851_AC_WP10,17910,18129,17498,16688.000000,95.370000,AC_WP10-LM_SB20
KP0707_LM_SB20,KP1059_LM_CA20,18179,18103,17741,16920.000000,95.370000,LM_CA20-LM_SB20
KP0694_LM_SB20,KX0657_LM_SB20,16968,17133,15560,14839.000000,95.370000,LM_SB20
KP0694_LM_SB20,KP1118_LM_CA20,16997,16115,14571,13896.500000,95.370000,LM_CA20-LM_SB20
KP0677_LM_SB20,KP1160_UN_CA20,18062,18054,17575,16760.500000,95.370000,LM_SB20-UN_CA20
KP0671_AC_SB20,KP0706_LM_SB20,16957,17755,16171,15423.000000,95.370000,AC_SB20-LM_SB20
KP0659_LM_SB20,KP0893_LM_WP10,16861,17809,16129,15383.000000,95.370000,LM_SB20-LM_WP10
KP0650_LM_SB20,KP1124_AC_CA20,17962,18222,17643,16825.500000,95.370000,AC_CA20-LM_SB20
KP0650_LM_SB20,KP0680_LM_SB20,17977,16328,15764,15034.000000,95.370000,LM_SB20
KP0634_LM_SB20,KP1160_UN_CA20,17491,18054,17004,16216.500000,95.370000,LM_SB20-UN_CA20
KP0620_LM_SB20,KP0893_LM_WP10,18043,17809,17311,16510.000000,95.370000,LM_SB20-LM_WP10
KP0614_LM_SB20,KP1119_LM_CA20,17957,18256,17672,16854.500000,95.370000,LM_CA20-LM_SB20
KP0613_LM_SB20,KP0671_AC_SB20,18221,16654,16334,15577.000000,95.370000,AC_SB20-LM_SB20
KP0599_LM_SB20,KP1095_HU_CA20,18041,18121,17621,16806.000000,95.370000,HU_CA20-LM_SB20
KP0570_LM_WP20,KP0694_LM_SB20,18117,16584,16160,15411.500000,95.370000,LM_SB20-LM_WP20
KP0570_LM_WP20,KP0657_LM_SB20,17905,18285,17649,16832.500000,95.370000,LM_SB20-LM_WP20
KP0570_LM_WP20,KP0629_LM_SB20,18023,17903,17385,16579.500000,95.370000,LM_SB20-LM_WP20
KP0558_LM_WP20,KP1133_LM_CA20,17801,18146,17406,16600.500000,95.370000,LM_CA20-LM_WP20
KP0558_LM_WP20,KP0707_LM_SB20,17861,18179,17499,16688.500000,95.370000,LM_SB20-LM_WP20
KP0557_AC_WP20,KP1133_LM_CA20,18160,18146,17765,16943.000000,95.370000,AC_WP20-LM_CA20
KP0557_AC_WP20,KP0671_AC_SB20,18146,16654,16259,15506.500000,95.370000,AC_SB20-AC_WP20
KP0551_LM_WP20,KP1164_LM_CA20,18266,18197,17922,17091.500000,95.370000,LM_CA20-LM_WP20
KP0482_LM_WP20,KP0558_LM_WP20,16212,17801,15472,14755.000000,95.370000,LM_WP20
KP0459_LM_WP20,KP0657_LM_SB20,17540,18285,17284,16483.000000,95.370000,LM_SB20-LM_WP20
KP0459_LM_WP20,KP0557_AC_WP20,17499,18122,17080,16290.000000,95.370000,AC_WP20-LM_WP20
KP0400_LM_WP20,KP1058_LM_CA20,18057,15965,15481,14763.500000,95.370000,LM_CA20-LM_WP20
KP0375_LM_WP20,KP1061_LM_CA20,16437,18236,16132,15384.500000,95.370000,LM_CA20-LM_WP20
KP0375_LM_WP20,KP0557_AC_WP20,16321,18122,15902,15166.000000,95.370000,AC_WP20-LM_WP20
KP0350_LM_WP20,KP0609_AC_SB20,18337,17909,17705,16885.000000,95.370000,AC_SB20-LM_WP20
KP0348_LM_WP20,KP0380_LM_WP20,17986,17905,17350,16546.500000,95.370000,LM_WP20
KP0345_LM_WP20,KP1103_LM_CA20,16738,18178,16375,15617.000000,95.370000,LM_CA20-LM_WP20
KP0343_LM_WP20,KP1095_HU_CA20,17663,18121,17243,16444.000000,95.370000,HU_CA20-LM_WP20
KP0343_LM_WP20,KP0795_LM_WP10,17689,17838,16986,16199.000000,95.370000,LM_WP10-LM_WP20
KP0341_LM_WP20,KP1119_LM_CA20,17862,18256,17577,16763.500000,95.370000,LM_CA20-LM_WP20
KP0341_LM_WP20,KP0620_LM_SB20,17871,17995,17325,16522.500000,95.370000,LM_SB20-LM_WP20
KP0341_LM_WP20,KP0614_LM_SB20,17878,17957,17294,16493.500000,95.370000,LM_SB20-LM_WP20
KP0328_LM_WP20,KP1101_LM_CA20,18024,17485,16968,16182.500000,95.370000,LM_CA20-LM_WP20
KP0319_LM_WP20,KP0723_NA_NANA,17878,17873,17210,16414.000000,95.370000,LM_WP20-NA_NANA
KP0319_LM_WP20,KP0616_LM_SB20,17884,17317,16660,15888.000000,95.370000,LM_SB20-LM_WP20
KP0319_LM_WP20,KP0609_AC_SB20,17914,17909,17282,16481.500000,95.370000,AC_SB20-LM_WP20
KP0293_LM_WP20,KP0605_AC_SB20,18147,17555,17161,16367.000000,95.370000,AC_SB20-LM_WP20
KP0293_LM_WP20,KP0319_LM_WP20,18044,17878,17381,16576.500000,95.370000,LM_WP20
KP0282_LM_SQ20,KP1166_LM_CA20,16796,18156,16411,15651.500000,95.370000,LM_CA20-LM_SQ20
KP0254_LM_SQ20,KP1058_LM_CA20,18199,15965,15623,14899.500000,95.370000,LM_CA20-LM_SQ20
KP0252_LM_SQ20,KP0694_LM_SB20,18092,16584,16135,15387.500000,95.370000,LM_SB20-LM_SQ20
KP0252_LM_SQ20,KP0634_LM_SB20,18124,17411,16994,16208.000000,95.370000,LM_SB20-LM_SQ20
KP0252_LM_SQ20,KP0350_LM_WP20,18072,18337,17868,17041.500000,95.370000,LM_SQ20-LM_WP20
KP0207_LM_SQ12,KP0657_LM_SB20,17810,18285,17554,16741.000000,95.370000,LM_SB20-LM_SQ12
KP0207_LM_SQ12,KP0629_LM_SB20,17789,17903,17151,16357.500000,95.370000,LM_SB20-LM_SQ12
KP0192_AC_SQ12,KP1095_HU_CA20,17791,18121,17371,16566.500000,95.370000,AC_SQ12-HU_CA20
KP0186_AC_SQ12,KP0620_LM_SB20,17469,17995,16923,16139.000000,95.370000,AC_SQ12-LM_SB20
KP0186_AC_SQ12,KP0252_LM_SQ20,17524,18043,17026,16238.500000,95.370000,AC_SQ12-LM_SQ20
KP0108_AC_SB10,KP0290_LM_WP20,15943,18077,15479,14763.000000,95.370000,AC_SB10-LM_WP20
KP1103_LM_CA20,KP1133_LM_CA20,18296,18146,17901,17070.500000,95.360000,LM_CA20
KP1095_HU_CA20,KP1119_LM_CA20,18129,18256,17844,17016.000000,95.360000,HU_CA20-LM_CA20
KP1095_HU_CA20,KP1118_LM_CA20,18253,16115,15827,15093.000000,95.360000,HU_CA20-LM_CA20
KP1061_LM_CA20,KP1164_LM_CA20,18264,18197,17920,17089.000000,95.360000,LM_CA20
KP0870_LM_WP10,KP1126_LM_CA20,17534,18029,17022,16231.500000,95.360000,LM_CA20-LM_WP10
KP0851_AC_WP10,KP1101_LM_CA20,18334,17485,17278,16477.000000,95.360000,AC_WP10-LM_CA20
KP0706_LM_SB20,KP1118_LM_CA20,18001,16115,15575,14853.000000,95.360000,LM_CA20-LM_SB20
KP0706_LM_SB20,KP0795_LM_WP10,17875,17838,17172,16374.500000,95.360000,LM_SB20-LM_WP10
KP0682_LM_SB20,KP1133_LM_CA20,17229,18146,16834,16053.000000,95.360000,LM_CA20-LM_SB20
KP0680_LM_SB20,KP0765_AC_WP10,16459,16445,14363,13696.000000,95.360000,AC_WP10-LM_SB20
KP0671_AC_SB20,KP1144_LM_CA20,16731,18024,16214,15461.500000,95.360000,AC_SB20-LM_CA20
KP0671_AC_SB20,KP0718_LM_SB20,16687,18196,16342,15584.500000,95.360000,AC_SB20-LM_SB20
KP0659_LM_SB20,KP0694_LM_SB20,17141,16584,15184,14480.000000,95.360000,LM_SB20
KP0657_LM_SB20,KP0718_LM_SB20,18286,18196,17941,17109.000000,95.360000,LM_SB20
KP0629_LM_SB20,KP0732_LM_SB20,17926,17968,17353,16547.500000,95.360000,LM_SB20
KP0629_LM_SB20,KP0671_AC_SB20,17919,16654,16032,15287.500000,95.360000,AC_SB20-LM_SB20
KP0620_LM_SB20,KP0671_AC_SB20,18076,16654,16189,15437.500000,95.360000,AC_SB20-LM_SB20
KP0614_LM_SB20,KP1166_LM_CA20,17984,18156,17599,16783.000000,95.360000,LM_CA20-LM_SB20
KP0613_LM_SB20,KP1118_LM_CA20,18230,16115,15804,15070.000000,95.360000,LM_CA20-LM_SB20
KP0609_AC_SB20,KP1133_LM_CA20,17974,18146,17579,16764.000000,95.360000,AC_SB20-LM_CA20
KP0605_AC_SB20,KP1166_LM_CA20,17571,18156,17186,16388.500000,95.360000,AC_SB20-LM_CA20
KP0605_AC_SB20,KP0609_AC_SB20,17594,17909,16962,16175.000000,95.360000,AC_SB20
KP0585_LM_WP20,KP1124_AC_CA20,18057,18222,17738,16915.000000,95.360000,AC_CA20-LM_WP20
KP0585_LM_WP20,KP0694_LM_SB20,18109,16584,16152,15402.000000,95.360000,LM_SB20-LM_WP20
KP0585_LM_WP20,KP0616_LM_SB20,18083,17317,16859,16077.500000,95.360000,LM_SB20-LM_WP20
KP0557_AC_WP20,KP0765_AC_WP10,18201,16445,16105,15358.500000,95.360000,AC_WP10-AC_WP20
KP0547_LM_WP20,KP0618_LM_SB20,17854,17971,17284,16482.500000,95.360000,LM_SB20-LM_WP20
KP0459_LM_WP20,KP0694_LM_SB20,17652,16584,15695,14967.500000,95.360000,LM_SB20-LM_WP20
KP0400_LM_WP20,KP0851_AC_WP10,17786,18129,17374,16567.500000,95.360000,AC_WP10-LM_WP20
KP0400_LM_WP20,KP0731_LM_SB20,17922,17617,16998,16208.500000,95.360000,LM_SB20-LM_WP20
KP0380_LM_WP20,KP0609_AC_SB20,17949,17909,17317,16514.000000,95.360000,AC_SB20-LM_WP20
KP0380_LM_WP20,KP0585_LM_WP20,17962,17980,17401,16593.500000,95.360000,LM_WP20
KP0345_LM_WP20,KP0718_LM_SB20,16785,18196,16440,15678.000000,95.360000,LM_SB20-LM_WP20
KP0342_LM_WP20,KP0620_LM_SB20,17587,17995,17041,16250.500000,95.360000,LM_SB20-LM_WP20
KP0342_LM_WP20,KP0617_LM_SB20,17831,17751,17041,16251.000000,95.360000,LM_SB20-LM_WP20
KP0341_LM_WP20,KP0375_LM_WP20,17935,16256,15650,14924.000000,95.360000,LM_WP20
KP0319_LM_WP20,KP0551_LM_WP20,17878,18264,17601,16784.000000,95.360000,LM_WP20
KP0293_LM_WP20,KP0342_LM_WP20,18100,17549,17108,16313.500000,95.360000,LM_WP20
KP0290_LM_WP20,KP0765_AC_WP10,18149,16445,16053,15308.000000,95.360000,AC_WP10-LM_WP20
KP0290_LM_WP20,KP0682_LM_SB20,18139,17158,16756,15978.500000,95.360000,LM_SB20-LM_WP20
KP0282_LM_SQ20,KP1124_AC_CA20,16864,18222,16545,15777.500000,95.360000,AC_CA20-LM_SQ20
KP0282_LM_SQ20,KP0765_AC_WP10,16839,16445,14743,14059.000000,95.360000,AC_WP10-LM_SQ20
KP0282_LM_SQ20,KP0558_LM_WP20,16896,17801,16156,15407.000000,95.360000,LM_SQ20-LM_WP20
KP0253_LM_SQ20,KP1167_LM_CA20,18050,17482,16991,16202.500000,95.360000,LM_CA20-LM_SQ20
KP0252_LM_SQ20,KP1059_LM_CA20,18068,18103,17630,16812.500000,95.360000,LM_CA20-LM_SQ20
KP0252_LM_SQ20,KP0707_LM_SB20,18063,18179,17701,16879.000000,95.360000,LM_SB20-LM_SQ20
KP0252_LM_SQ20,KP0650_LM_SB20,18140,17913,17512,16699.000000,95.360000,LM_SB20-LM_SQ20
KP0252_LM_SQ20,KP0342_LM_WP20,18046,17549,17054,16262.000000,95.360000,LM_SQ20-LM_WP20
KP0249_LM_SQ20,KP0585_LM_WP20,18061,17980,17500,16687.500000,95.360000,LM_SQ20-LM_WP20
KP0207_LM_SQ12,KP0341_LM_WP20,17803,17835,17097,16304.000000,95.360000,LM_SQ12-LM_WP20
KP0203_AC_SQ12,KP0380_LM_WP20,18032,17905,17396,16588.000000,95.360000,AC_SQ12-LM_WP20
KP0192_AC_SQ12,KP1061_LM_CA20,17738,18236,17433,16623.500000,95.360000,AC_SQ12-LM_CA20
KP0186_AC_SQ12,KP0795_LM_WP10,17542,17838,16839,16058.000000,95.360000,AC_SQ12-LM_WP10
KP0186_AC_SQ12,KP0617_LM_SB20,17487,17751,16697,15923.000000,95.360000,AC_SQ12-LM_SB20
KP0186_AC_SQ12,KP0614_LM_SB20,17509,17957,16925,16139.500000,95.360000,AC_SQ12-LM_SB20
KP0086_LM_SB10,KP0795_LM_WP10,18037,17838,17334,16530.000000,95.360000,LM_SB10-LM_WP10
KP1124_AC_CA20,KP1133_LM_CA20,18258,18146,17863,17032.000000,95.350000,AC_CA20-LM_CA20
KP1118_LM_CA20,KP1119_LM_CA20,16143,18256,15858,15120.000000,95.350000,LM_CA20
KP1064_LM_CA20,KP1126_LM_CA20,18154,18029,17642,16822.500000,95.350000,LM_CA20
KP0731_LM_SB20,KP0851_AC_WP10,17771,18129,17359,16552.000000,95.350000,AC_WP10-LM_SB20
KP0718_LM_SB20,KP1144_LM_CA20,18229,18024,17712,16889.000000,95.350000,LM_CA20-LM_SB20
KP0680_LM_SB20,KP0795_LM_WP10,16474,17838,15771,15037.500000,95.350000,LM_SB20-LM_WP10
KP0671_AC_SB20,KP1119_LM_CA20,16667,18256,16382,15620.500000,95.350000,AC_SB20-LM_CA20
KP0650_LM_SB20,KX0657_LM_SB20,17935,17133,16527,15758.000000,95.350000,LM_SB20
KP0620_LM_SB20,KP0765_AC_WP10,18024,16445,15928,15187.500000,95.350000,AC_WP10-LM_SB20
KP0616_LM_SB20,KY0578_AC_WP20,17414,16745,15618,14891.000000,95.350000,AC_WP20-LM_SB20
KP0616_LM_SB20,KP1124_AC_CA20,17331,18222,17012,16220.500000,95.350000,AC_CA20-LM_SB20
KP0605_AC_SB20,KP1103_LM_CA20,17556,18178,17193,16393.000000,95.350000,AC_SB20-LM_CA20
KP0585_LM_WP20,KP1095_HU_CA20,18007,18121,17587,16770.000000,95.350000,HU_CA20-LM_WP20
KP0585_LM_WP20,KP0671_AC_SB20,18026,16654,16139,15389.000000,95.350000,AC_SB20-LM_WP20
KP0570_LM_WP20,KP1119_LM_CA20,17904,18256,17619,16800.500000,95.350000,LM_CA20-LM_WP20
KP0558_LM_WP20,KP0617_LM_SB20,17853,17751,17063,16270.000000,95.350000,LM_SB20-LM_WP20
KP0557_AC_WP20,KP1103_LM_CA20,18186,18178,17823,16994.000000,95.350000,AC_WP20-LM_CA20
KP0557_AC_WP20,KP0650_LM_SB20,18171,17913,17543,16728.000000,95.350000,AC_WP20-LM_SB20
KP0551_LM_WP20,KP0659_LM_SB20,18265,16777,16501,15733.500000,95.350000,LM_SB20-LM_WP20
KP0473_LM_WP20,KP0731_LM_SB20,17909,17617,16985,16195.500000,95.350000,LM_SB20-LM_WP20
KP0473_LM_WP20,KP0547_LM_WP20,17962,17779,17200,16400.500000,95.350000,LM_WP20
KP0459_LM_WP20,KP1124_AC_CA20,17499,18222,17180,16380.500000,95.350000,AC_CA20-LM_WP20
KP0375_LM_WP20,KP0694_LM_SB20,16697,16584,14740,14055.000000,95.350000,LM_SB20-LM_WP20
KP0375_LM_WP20,KP0620_LM_SB20,16298,17995,15752,15019.000000,95.350000,LM_SB20-LM_WP20
KP0348_LM_WP20,KY0578_AC_WP20,17984,16745,16188,15434.500000,95.350000,AC_WP20-LM_WP20
KP0348_LM_WP20,KP1059_LM_CA20,17931,18103,17493,16680.000000,95.350000,LM_CA20-LM_WP20
KP0348_LM_WP20,KP0551_LM_WP20,17929,18264,17652,16832.000000,95.350000,LM_WP20
KP0345_LM_WP20,KP1124_AC_CA20,16763,18222,16444,15680.000000,95.350000,AC_CA20-LM_WP20
KP0342_LM_WP20,KP1119_LM_CA20,17549,18256,17264,16460.500000,95.350000,LM_CA20-LM_WP20
KP0341_LM_WP20,KP0671_AC_SB20,17879,16654,15992,15249.000000,95.350000,AC_SB20-LM_WP20
KP0319_LM_WP20,KP0620_LM_SB20,17880,17995,17334,16528.000000,95.350000,LM_SB20-LM_WP20
KP0308_LM_WP20,KP1059_LM_CA20,15977,18103,15539,14816.500000,95.350000,LM_CA20-LM_WP20
KP0308_LM_WP20,KP0680_LM_SB20,16495,16328,14282,13618.500000,95.350000,LM_SB20-LM_WP20
KP0290_LM_WP20,KP1133_LM_CA20,18105,18146,17710,16886.500000,95.350000,LM_CA20-LM_WP20
KP0282_LM_SQ20,KP1103_LM_CA20,16851,18178,16488,15721.500000,95.350000,LM_CA20-LM_SQ20
KP0252_LM_SQ20,KP0795_LM_WP10,18108,17838,17405,16595.500000,95.350000,LM_SQ20-LM_WP10
KP0252_LM_SQ20,KP0718_LM_SB20,18087,18196,17742,16917.500000,95.350000,LM_SB20-LM_SQ20
KP0207_LM_SQ12,KP0557_AC_WP20,17833,18122,17414,16604.500000,95.350000,AC_WP20-LM_SQ12
KP0203_AC_SQ12,KP0375_LM_WP20,18020,16256,15735,15003.500000,95.350000,AC_SQ12-LM_WP20
KP0192_AC_SQ12,KP0375_LM_WP20,17850,16256,15565,14841.000000,95.350000,AC_SQ12-LM_WP20
KP0186_AC_SQ12,KP0570_LM_WP20,17543,17904,16906,16120.500000,95.350000,AC_SQ12-LM_WP20
KP0186_AC_SQ12,KP0375_LM_WP20,17758,16256,15473,14754.000000,95.350000,AC_SQ12-LM_WP20
KP1103_LM_CA20,KP1164_LM_CA20,18200,18197,17856,17024.500000,95.340000,LM_CA20
KP1103_LM_CA20,KP1124_AC_CA20,18214,18222,17895,17061.500000,95.340000,AC_CA20-LM_CA20
KP1094_LM_CA20,KP1101_LM_CA20,15735,17485,14679,13995.000000,95.340000,LM_CA20
KP0893_LM_WP10,KP1095_HU_CA20,17846,18121,17426,16614.500000,95.340000,HU_CA20-LM_WP10
KP0765_AC_WP10,KP1119_LM_CA20,16556,18256,16271,15512.500000,95.340000,AC_WP10-LM_CA20
KP0723_NA_NANA,KP1118_LM_CA20,17916,16115,15490,14768.500000,95.340000,LM_CA20-NA_NANA
KP0718_LM_SB20,KP0723_NA_NANA,18223,17873,17555,16737.500000,95.340000,LM_SB20-NA_NANA
KP0707_LM_SB20,KP1144_LM_CA20,18205,18024,17688,16863.000000,95.340000,LM_CA20-LM_SB20
KP0694_LM_SB20,KP0732_LM_SB20,16695,17968,16122,15371.500000,95.340000,LM_SB20
KP0682_LM_SB20,KP0707_LM_SB20,17266,18179,16904,16116.000000,95.340000,LM_SB20
KP0680_LM_SB20,KP0718_LM_SB20,16413,18196,16068,15319.500000,95.340000,LM_SB20
KP0677_LM_SB20,KP1061_LM_CA20,17986,18236,17681,16856.500000,95.340000,LM_CA20-LM_SB20
KP0659_LM_SB20,KP0718_LM_SB20,16803,18196,16458,15691.500000,95.340000,LM_SB20
KP0650_LM_SB20,KP0732_LM_SB20,17984,17968,17411,16599.000000,95.340000,LM_SB20
KP0629_LM_SB20,KP1124_AC_CA20,17927,18222,17608,16787.000000,95.340000,AC_CA20-LM_SB20
KP0629_LM_SB20,KP0893_LM_WP10,17916,17809,17184,16382.500000,95.340000,LM_SB20-LM_WP10
KP0617_LM_SB20,KP1166_LM_CA20,17811,18156,17426,16614.000000,95.340000,LM_CA20-LM_SB20
KP0617_LM_SB20,KP1119_LM_CA20,17794,18256,17509,16693.000000,95.340000,LM_CA20-LM_SB20
KP0617_LM_SB20,KP0682_LM_SB20,17884,17158,16501,15732.500000,95.340000,LM_SB20
KP0616_LM_SB20,KP0732_LM_SB20,17370,17968,16797,16015.000000,95.340000,LM_SB20
KP0616_LM_SB20,KP0694_LM_SB20,17412,16584,15455,14735.500000,95.340000,LM_SB20
KP0613_LM_SB20,KP0795_LM_WP10,18224,17838,17521,16704.500000,95.340000,LM_SB20-LM_WP10
KP0609_AC_SB20,KP1118_LM_CA20,17971,16115,15545,14820.500000,95.340000,AC_SB20-LM_CA20
