# ind1,ind2,ind1_snps,ind2_snps,both_snps,match,match_perc,pop
KP0847_HU_WP10,KP0906_AC_WP10,25057,23566,23243,22296,95.93,AC_WP10-HU_WP10
KP0803_HU_WP10,KP0960_HU_WP05,24506,24294,23420,22466,95.93,HU_WP05-HU_WP10
KP0789_HU_WP10,KP0960_HU_WP05,20784,24294,19698,18895.5,95.93,HU_WP05-HU_WP10
KP0775_AC_WP10,KP0958_HU_WP05,22779,22979,20378,19549,95.93,AC_WP10-HU_WP05
KP0775_AC_WP10,KP0903_HU_WP10,22439,24848,21907,21016,95.93,AC_WP10-HU_WP10
KP0552_AC_WP20,KP0906_AC_WP10,25087,23566,23273,22326.5,95.93,AC_WP10-AC_WP20
KP0540_AC_WP20,KP0980_HU_WP05,25013,24741,24374,23383,95.93,AC_WP20-HU_WP05
KP0428_HU_CA05,KP0980_HU_WP05,21653,24741,21014,20159,95.93,HU_CA05-HU_WP05
KP0426_HU_CA05,KP0775_AC_WP10,23977,22286,20883,20033,95.93,AC_WP10-HU_CA05
KP0421_HU_CA05,KP0783_HU_WP10,21834,23772,20226,19402,95.93,HU_CA05-HU_WP10
KP0410_HU_CA05,KP0886_AC_WP10,24209,23853,22682,21759.5,95.93,AC_WP10-HU_CA05
KP0146_HU_SB05,KP0971_HU_WP05,23697,23797,22114,21215,95.93,HU_SB05-HU_WP05
KP0145_HU_SB05,KP0540_AC_WP20,24618,24881,24119,23138,95.93,AC_WP20-HU_SB05
KP0142_HU_SB05,KP0847_HU_WP10,24781,25042,24443,23449,95.93,HU_SB05-HU_WP10
KP0142_HU_SB05,KP0739_HU_WP10,24769,24924,24313,23322.5,95.93,HU_SB05-HU_WP10
KP0142_HU_SB05,KP0428_HU_CA05,24828,21309,20757,19911.5,95.93,HU_CA05-HU_SB05
KP0141_HU_SB05,KP0888_AC_WP10,21343,23283,19246,18463,95.93,AC_WP10-HU_SB05
KP0141_HU_SB05,KP0432_HU_CA05,20823,23767,19210,18429,95.93,HU_CA05-HU_SB05
KP0140_HU_SB05,KP0770_AC_WP10,24706,22028,21354,20485.5,95.93,AC_WP10-HU_SB05
KP0138_HU_SB05,KP0959_HU_WP05,24078,22826,21524,20647,95.93,HU_SB05-HU_WP05
KP0137_HU_SB05,KP0972_HU_WP05,22928,21527,19075,18298,95.93,HU_SB05-HU_WP05
KP0135_HU_SB05,KP0785_AC_WP10,24605,24275,23500,22542.5,95.93,AC_WP10-HU_SB05
KP0132_HU_SB05,KP0964_HU_WP05,22001,24633,21254,20390,95.93,HU_SB05-HU_WP05
KP0132_HU_SB05,KP0853_HU_WP10,22231,23983,20834,19985.5,95.93,HU_SB05-HU_WP10
KP0132_HU_SB05,KP0803_HU_WP10,22179,24463,21262,20396,95.93,HU_SB05-HU_WP10
KP0130_AC_SB05,KP0935_AC_WP10,24301,24670,23591,22631.5,95.93,AC_SB05-AC_WP10
KP0130_AC_SB05,KP0899_LM_WP10,24284,24959,23863,22891,95.93,AC_SB05-LM_WP10
KP0130_AC_SB05,KP0582_AC_WP20,24264,25070,23954,22978.5,95.93,AC_SB05-AC_WP20
KP0099_AC_SB10,KP0142_HU_SB05,23513,24720,22853,21922,95.93,AC_SB10-HU_SB05
KP0091_AC_SB10,KP0957_HU_WP05,23216,24356,22192,21289,95.93,AC_SB10-HU_WP05
KP0084_AC_SB10,KP0423_HU_CA05,24502,21895,21017,20161,95.93,AC_SB10-HU_CA05
KP0084_AC_SB10,KP0417_HU_CA05,24315,23945,22880,21949,95.93,AC_SB10-HU_CA05
KP0986_HU_WP05,KP1037_HU_CA10,24619,24959,24198,23210.5,95.92,HU_CA10-HU_WP05
KP0960_HU_WP05,KP1037_HU_CA10,24328,24959,23907,22932,95.92,HU_CA10-HU_WP05
KP0951_HU_WP10,KP0968_HU_WP05,24669,24825,24114,23130,95.92,HU_WP05-HU_WP10
KP0935_AC_WP10,KP0986_HU_WP05,24734,24618,23972,22993.5,95.92,AC_WP10-HU_WP05
KP0906_AC_WP10,KP1162_AC_CA20,23880,21671,20171,19349,95.92,AC_CA20-AC_WP10
KP0906_AC_WP10,KP1086_HU_CA20,23719,24324,22663,21738.5,95.92,AC_WP10-HU_CA20
KP0906_AC_WP10,KP0948_AC_WP10,23591,24596,22807,21876.5,95.92,AC_WP10
KP0903_HU_WP10,KP0973_HU_WP05,24941,22542,22103,21200.5,95.92,HU_WP05-HU_WP10
KP0901_HU_WP10,KP0989_HU_WP05,23777,24698,23095,22152,95.92,HU_WP05-HU_WP10
KP0886_AC_WP10,KP0903_HU_WP10,23944,24848,23412,22456,95.92,AC_WP10-HU_WP10
KP0875_AC_WP10,KP0906_AC_WP10,24941,23566,23127,22182.5,95.92,AC_WP10
KP0818_HU_WP10,KP1041_HU_CA10,24640,25013,24273,23282,95.92,HU_CA10-HU_WP10
KP0818_HU_WP10,KP1037_HU_CA10,24640,24959,24219,23232,95.92,HU_CA10-HU_WP10
KP0818_HU_WP10,KP0957_HU_WP05,24660,24356,23636,22672.5,95.92,HU_WP05-HU_WP10
KP0803_HU_WP10,KP0986_HU_WP05,24502,24618,23740,22771.5,95.92,HU_WP05-HU_WP10
KP0789_HU_WP10,KP0987_HU_WP05,21462,22932,19014,18239,95.92,HU_WP05-HU_WP10
KP0786_HU_WP10,KP0989_HU_WP05,24552,24698,23870,22896.5,95.92,HU_WP05-HU_WP10
KP0775_AC_WP10,KP0899_LM_WP10,22351,24959,21930,21035.5,95.92,AC_WP10-LM_WP10
KP0474_AC_WP20,KP0986_HU_WP05,24448,24618,23686,22720.5,95.92,AC_WP20-HU_WP05
KP0474_AC_WP20,KP0886_AC_WP10,24467,23853,22940,22005,95.92,AC_WP10-AC_WP20
KP0474_AC_WP20,KP0774_AC_WP10,24725,20424,19769,18962.5,95.92,AC_WP10-AC_WP20
KP0421_HU_CA05,KP0980_HU_WP05,21579,24741,20940,20086,95.92,HU_CA05-HU_WP05
KP0413_HU_CA05,KP0979_HU_WP05,21369,24824,20813,19964.5,95.92,HU_CA05-HU_WP05
KP0149_HU_SB05,KP0958_HU_WP05,24064,22979,21663,20779,95.92,HU_SB05-HU_WP05
KP0149_HU_SB05,KP0540_AC_WP20,24045,24881,23546,22585,95.92,AC_WP20-HU_SB05
KP0149_HU_SB05,KP0417_HU_CA05,24506,23945,23071,22129,95.92,HU_CA05-HU_SB05
KP0148_HU_SB05,KP0957_HU_WP05,21949,24356,20925,20072,95.92,HU_SB05-HU_WP05
KP0146_HU_SB05,KP1041_HU_CA10,23522,25013,23155,22209.5,95.92,HU_CA10-HU_SB05
KP0146_HU_SB05,KP0964_HU_WP05,23511,24633,22764,21835.5,95.92,HU_SB05-HU_WP05
KP0145_HU_SB05,KP0964_HU_WP05,24662,24633,23915,22940,95.92,HU_SB05-HU_WP05
KP0145_HU_SB05,KP0847_HU_WP10,24619,25042,24281,23290,95.92,HU_SB05-HU_WP10
KP0141_HU_SB05,KP0143_HU_SB05,21016,23735,19371,18581,95.92,HU_SB05
KP0140_HU_SB05,KP0789_HU_WP10,24776,20521,19917,19105,95.92,HU_SB05-HU_WP10
KP0140_HU_SB05,KP0740_HU_WP10,24654,23568,22842,21911,95.92,HU_SB05-HU_WP10
KP0139_HU_SB05,KP0963_HU_WP05,23977,23291,21888,20995.5,95.92,HU_SB05-HU_WP05
KP0139_HU_SB05,KP0826_AC_WP10,24045,23845,22510,21592.5,95.92,AC_WP10-HU_SB05
KP0138_HU_SB05,KP0818_HU_WP10,23541,24640,22801,21871,95.92,HU_SB05-HU_WP10
KP0135_HU_SB05,KP1041_HU_CA10,24570,25013,24203,23216,95.92,HU_CA10-HU_SB05
KP0135_HU_SB05,KP0740_HU_WP10,24625,23568,22813,21882.5,95.92,HU_SB05-HU_WP10
KP0135_HU_SB05,KP0414_HU_CA05,24612,23034,22266,21356.5,95.92,HU_CA05-HU_SB05
KP0132_HU_SB05,KP0971_HU_WP05,22536,23797,20953,20099,95.92,HU_SB05-HU_WP05
KP0130_AC_SB05,KP0423_HU_CA05,24468,21895,20983,20127,95.92,AC_SB05-HU_CA05
KP0091_AC_SB10,KP1037_HU_CA10,23212,24959,22791,21860.5,95.92,AC_SB10-HU_CA10
KP0084_AC_SB10,KP0839_HU_WP10,24290,24142,23052,22112,95.92,AC_SB10-HU_WP10
KP0084_AC_SB10,KP0582_AC_WP20,24212,25070,23902,22926.5,95.92,AC_SB10-AC_WP20
KP0980_HU_WP05,KP1034_HU_CA10,24778,24910,24308,23314.5,95.91,HU_CA10-HU_WP05
KP0980_HU_WP05,KP1033_HU_CA10,24788,25113,24521,23518,95.91,HU_CA10-HU_WP05
KP0971_HU_WP05,KP0986_HU_WP05,23845,24618,23083,22138,95.91,HU_WP05
KP0968_HU_WP05,KP0986_HU_WP05,24839,24618,24077,23091.5,95.91,HU_WP05
KP0964_HU_WP05,KP0979_HU_WP05,24663,24824,24107,23120.5,95.91,HU_WP05
KP0963_HU_WP05,KP0989_HU_WP05,23383,24698,22701,21773,95.91,HU_WP05
KP0959_HU_WP05,KP1153_UN_CA20,22849,24934,22403,21486.5,95.91,HU_WP05-UN_CA20
KP0959_HU_WP05,KP0971_HU_WP05,23318,23797,21735,20845,95.91,HU_WP05
KP0958_HU_WP05,KP0989_HU_WP05,23030,24698,22348,21434,95.91,HU_WP05
KP0956_HU_WP05,KP0973_HU_WP05,24635,22542,21797,20906.5,95.91,HU_WP05
KP0922_AC_WP10,KP0979_HU_WP05,23019,24824,22463,21543.5,95.91,AC_WP10-HU_WP05
KP0922_AC_WP10,KP0959_HU_WP05,23709,22826,21155,20289.5,95.91,AC_WP10-HU_WP05
KP0903_HU_WP10,KP0960_HU_WP05,24889,24294,23803,22829,95.91,HU_WP05-HU_WP10
KP0899_LM_WP10,KP0951_HU_WP10,24961,24669,24250,23257,95.91,HU_WP10-LM_WP10
KP0886_AC_WP10,KP0968_HU_WP05,23877,24825,23322,22369,95.91,AC_WP10-HU_WP05
KP0878_AC_WP10,KP0980_HU_WP05,24318,24741,23679,22711,95.91,AC_WP10-HU_WP05
KP0859_HU_WP10,KP0906_AC_WP10,23077,23566,21263,20393,95.91,AC_WP10-HU_WP10
KP0850_AC_WP10,KP0979_HU_WP05,24127,24824,23571,22606,95.91,AC_WP10-HU_WP05
KP0826_AC_WP10,KP0989_HU_WP05,23898,24698,23216,22267.5,95.91,AC_WP10-HU_WP05
KP0818_HU_WP10,KP0964_HU_WP05,24731,24633,23984,23002,95.91,HU_WP05-HU_WP10
KP0803_HU_WP10,KP0818_HU_WP10,24526,24640,23786,22814,95.91,HU_WP10
KP0783_HU_WP10,KP0968_HU_WP05,23880,24825,23325,22371.5,95.91,HU_WP05-HU_WP10
KP0775_AC_WP10,KP1041_HU_CA10,22310,25013,21943,21046,95.91,AC_WP10-HU_CA10
KP0774_AC_WP10,KP0845_AC_WP10,21247,23247,19114,18333,95.91,AC_WP10
KP0774_AC_WP10,KP0803_HU_WP10,20677,24463,19760,18952,95.91,AC_WP10-HU_WP10
KP0768_HU_WP10,KP0985_AC_WP05,23197,24582,22399,21484,95.91,AC_WP05-HU_WP10
KP0764_HU_WP10,KP0906_AC_WP10,24843,23566,23029,22088,95.91,AC_WP10-HU_WP10
KP0438_HU_CA05,KP0906_AC_WP10,25231,23566,23417,22459.5,95.91,AC_WP10-HU_CA05
KP0429_HU_CA05,KP0979_HU_WP05,23929,24824,23373,22417.5,95.91,HU_CA05-HU_WP05
KP0426_HU_CA05,KP0951_HU_WP10,23740,24669,23029,22086.5,95.91,HU_CA05-HU_WP10
KP0423_HU_CA05,KP0960_HU_WP05,22182,24294,21096,20233,95.91,HU_CA05-HU_WP05
KP0423_HU_CA05,KP0951_HU_WP10,22011,24669,21300,20428.5,95.91,HU_CA05-HU_WP10
KP0421_HU_CA05,KP0959_HU_WP05,22241,22826,19687,18881.5,95.91,HU_CA05-HU_WP05
KP0421_HU_CA05,KP0886_AC_WP10,21926,23853,20399,19564.5,95.91,AC_WP10-HU_CA05
KP0417_HU_CA05,KP0906_AC_WP10,24083,23566,22269,21357.5,95.91,AC_WP10-HU_CA05
KP0414_HU_CA05,KP0979_HU_WP05,23145,24824,22589,21665,95.91,HU_CA05-HU_WP05
KP0149_HU_SB05,KP0803_HU_WP10,23950,24463,23033,22092,95.91,HU_SB05-HU_WP10
KP0149_HU_SB05,KP0582_AC_WP20,23952,25070,23642,22675,95.91,AC_WP20-HU_SB05
KP0148_HU_SB05,KP0963_HU_WP05,22009,23291,19920,19105,95.91,HU_SB05-HU_WP05
KP0148_HU_SB05,KP0803_HU_WP10,21927,24463,21010,20150,95.91,HU_SB05-HU_WP10
KP0147_HU_SB05,KP1037_HU_CA10,24654,24959,24233,23241,95.91,HU_CA10-HU_SB05
KP0147_HU_SB05,KP0958_HU_WP05,24717,22979,22316,21403,95.91,HU_SB05-HU_WP05
KP0146_HU_SB05,KP0740_HU_WP10,23647,23568,21835,20941,95.91,HU_SB05-HU_WP10
KP0146_HU_SB05,KP0423_HU_CA05,23878,21895,20393,19558.5,95.91,HU_CA05-HU_SB05
KP0145_HU_SB05,KP0971_HU_WP05,24673,23797,23090,22145,95.91,HU_SB05-HU_WP05
KP0145_HU_SB05,KP0920_HU_WP10,24694,24693,24007,23025,95.91,HU_SB05-HU_WP10
KP0145_HU_SB05,KP0552_AC_WP20,24616,25014,24250,23257.5,95.91,AC_WP20-HU_SB05
KP0145_HU_SB05,KP0414_HU_CA05,24623,23034,22277,21365,95.91,HU_CA05-HU_SB05
KP0142_HU_SB05,KP0941_HU_WP10,24738,24915,24273,23280.5,95.91,HU_SB05-HU_WP10
KP0142_HU_SB05,KP0875_AC_WP10,24720,24938,24278,23285.5,95.91,AC_WP10-HU_SB05
KP0142_HU_SB05,KP0859_HU_WP10,24838,22474,21932,21034,95.91,HU_SB05-HU_WP10
KP0141_HU_SB05,KP0958_HU_WP05,21026,22979,18625,17863,95.91,HU_SB05-HU_WP05
KP0141_HU_SB05,KP0956_HU_WP05,20956,24549,20125,19302,95.91,HU_SB05-HU_WP05
KP0135_HU_SB05,KP0845_AC_WP10,24763,23247,22630,21704,95.91,AC_WP10-HU_SB05
KP0132_HU_SB05,KP1037_HU_CA10,22064,24959,21643,20757.5,95.91,HU_CA10-HU_SB05
KP0132_HU_SB05,KP0984_HU_WP05,22153,24262,21035,20174,95.91,HU_SB05-HU_WP05
KP0132_HU_SB05,KP0935_AC_WP10,22061,24670,21351,20477.5,95.91,AC_WP10-HU_SB05
KP0132_HU_SB05,KP0416_HU_CA05,22308,23823,20751,19901.5,95.91,HU_CA05-HU_SB05
KP0130_AC_SB05,KP1041_HU_CA10,24298,25013,23931,22952.5,95.91,AC_SB05-HU_CA10
KP0130_AC_SB05,KP0847_HU_WP10,24291,25042,23953,22973,95.91,AC_SB05-HU_WP10
KP0130_AC_SB05,KP0789_HU_WP10,24440,20521,19581,18780,95.91,AC_SB05-HU_WP10
KP0092_AC_SB10,KP0980_HU_WP05,21078,24741,20439,19604,95.91,AC_SB10-HU_WP05
KP0091_AC_SB10,KP0964_HU_WP05,23201,24633,22454,21536,95.91,AC_SB10-HU_WP05
KP0091_AC_SB10,KP0963_HU_WP05,23370,23291,21281,20411.5,95.91,AC_SB10-HU_WP05
KP0091_AC_SB10,KP0582_AC_WP20,23194,25070,22884,21949,95.91,AC_SB10-AC_WP20
KP0084_AC_SB10,KP0922_AC_WP10,24438,23000,22058,21155.5,95.91,AC_SB10-AC_WP10
KP0084_AC_SB10,KP0853_HU_WP10,24257,23983,22860,21924.5,95.91,AC_SB10-HU_WP10
KP0084_AC_SB10,KP0785_AC_WP10,24242,24275,23137,22191.5,95.91,AC_SB10-AC_WP10
KP0084_AC_SB10,KP0420_HU_CA05,24399,23950,22969,22030,95.91,AC_SB10-HU_CA05
KP0073_HU_SB10,KP0973_HU_WP05,19855,22542,17017,16321.5,95.91,HU_SB10-HU_WP05
KP0985_AC_WP05,KP1041_HU_CA10,24582,25013,24215,23222,95.9,AC_WP05-HU_CA10
KP0980_HU_WP05,KP1037_HU_CA10,24771,24959,24350,23352,95.9,HU_CA10-HU_WP05
KP0973_HU_WP05,KP1041_HU_CA10,22682,25013,22315,21400,95.9,HU_CA10-HU_WP05
KP0971_HU_WP05,KP0985_AC_WP05,23865,24582,23067,22121,95.9,AC_WP05-HU_WP05
KP0963_HU_WP05,KP0973_HU_WP05,23528,22542,20690,19841.5,95.9,HU_WP05
KP0961_HU_WP05,KP0987_HU_WP05,22225,22932,19777,18966.5,95.9,HU_WP05
KP0951_HU_WP10,KP1086_HU_CA20,24752,24324,23696,22725,95.9,HU_CA20-HU_WP10
KP0951_HU_WP10,KP1037_HU_CA10,24670,24959,24249,23254,95.9,HU_CA10-HU_WP10
KP0951_HU_WP10,KP0984_HU_WP05,24726,24262,23608,22639.5,95.9,HU_WP05-HU_WP10
KP0935_AC_WP10,KP0960_HU_WP05,24689,24294,23603,22635,95.9,AC_WP10-HU_WP05
KP0935_AC_WP10,KP0951_HU_WP10,24690,24669,23979,22996,95.9,AC_WP10-HU_WP10
KP0906_AC_WP10,KP1036_UN_CA10,23638,25065,23323,22367,95.9,AC_WP10-UN_CA10
KP0859_HU_WP10,KP0980_HU_WP05,22591,24741,21952,21051.5,95.9,HU_WP05-HU_WP10
KP0853_HU_WP10,KP0960_HU_WP05,24301,24294,23215,22263,95.9,HU_WP05-HU_WP10
KP0853_HU_WP10,KP0886_AC_WP10,24057,23853,22530,21606.5,95.9,AC_WP10-HU_WP10
KP0850_AC_WP10,KP0980_HU_WP05,24165,24741,23526,22561,95.9,AC_WP10-HU_WP05
KP0841_AC_WP10,KP0958_HU_WP05,20627,22979,18226,17479,95.9,AC_WP10-HU_WP05
KP0818_HU_WP10,KP0935_AC_WP10,24676,24670,23966,22982.5,95.9,AC_WP10-HU_WP10
KP0803_HU_WP10,KP0985_AC_WP05,24522,24582,23724,22752,95.9,AC_WP05-HU_WP10
KP0789_HU_WP10,KP0986_HU_WP05,20788,24618,20026,19205.5,95.9,HU_WP05-HU_WP10
KP0789_HU_WP10,KP0886_AC_WP10,21184,23853,19657,18851.5,95.9,AC_WP10-HU_WP10
KP0785_AC_WP10,KP0979_HU_WP05,24300,24824,23744,22771,95.9,AC_WP10-HU_WP05
KP0783_HU_WP10,KP1033_HU_CA10,23824,25113,23557,22590.5,95.9,HU_CA10-HU_WP10
KP0775_AC_WP10,KP0968_HU_WP05,22396,24825,21841,20946,95.9,AC_WP10-HU_WP05
KP0775_AC_WP10,KP0961_HU_WP05,23017,21615,19252,18462.5,95.9,AC_WP10-HU_WP05
KP0774_AC_WP10,KP0964_HU_WP05,20548,24633,19801,18989,95.9,AC_WP10-HU_WP05
KP0740_HU_WP10,KP0986_HU_WP05,23625,24618,22863,21926,95.9,HU_WP05-HU_WP10
KP0582_AC_WP20,KP0986_HU_WP05,25070,24618,24308,23312,95.9,AC_WP20-HU_WP05
KP0474_AC_WP20,KP0973_HU_WP05,24504,22542,21666,20777,95.9,AC_WP20-HU_WP05
KP0425_HU_CA05,KP0906_AC_WP10,25199,23566,23385,22426.5,95.9,AC_WP10-HU_CA05
KP0418_HU_CA05,KP0906_AC_WP10,24992,23566,23178,22227,95.9,AC_WP10-HU_CA05
KP0410_HU_CA05,KP0989_HU_WP05,24170,24698,23488,22526,95.9,HU_CA05-HU_WP05
KP0410_HU_CA05,KP0960_HU_WP05,24345,24294,23259,22305.5,95.9,HU_CA05-HU_WP05
KP0378_AC_WP20,KP0906_AC_WP10,19087,23566,17273,16564.5,95.9,AC_WP10-AC_WP20
KP0148_HU_SB05,KP0984_HU_WP05,21873,24262,20755,19904.5,95.9,HU_SB05-HU_WP05
KP0148_HU_SB05,KP0789_HU_WP10,22237,20521,17378,16665.5,95.9,HU_SB05-HU_WP10
KP0147_HU_SB05,KP0971_HU_WP05,24683,23797,23100,22152.5,95.9,HU_SB05-HU_WP05
KP0147_HU_SB05,KP0961_HU_WP05,24780,21615,21015,20154,95.9,HU_SB05-HU_WP05
KP0147_HU_SB05,KP0421_HU_CA05,24739,21431,20790,19937.5,95.9,HU_CA05-HU_SB05
KP0146_HU_SB05,KP0984_HU_WP05,23604,24262,22486,21564,95.9,HU_SB05-HU_WP05
KP0146_HU_SB05,KP0803_HU_WP10,23554,24463,22637,21708,95.9,HU_SB05-HU_WP10
KP0142_HU_SB05,KP1162_AC_CA20,24829,21671,21120,20254.5,95.9,AC_CA20-HU_SB05
KP0142_HU_SB05,KP1074_AC_CA20,24792,24092,23504,22541,95.9,AC_CA20-HU_SB05
KP0142_HU_SB05,KP1039_HU_CA10,24758,25176,24554,23548,95.9,HU_CA10-HU_SB05
KP0141_HU_SB05,KP0770_AC_WP10,21030,22028,17678,16953.5,95.9,AC_WP10-HU_SB05
KP0140_HU_SB05,KP0803_HU_WP10,24590,24463,23673,22702,95.9,HU_SB05-HU_WP10
KP0140_HU_SB05,KP0474_AC_WP20,24603,24391,23614,22647,95.9,AC_WP20-HU_SB05
KP0139_HU_SB05,KP0954_HU_WP05,24021,23627,22268,21355,95.9,HU_SB05-HU_WP05
KP0135_HU_SB05,KP0964_HU_WP05,24586,24633,23839,22860.5,95.9,HU_SB05-HU_WP05
KP0132_HU_SB05,KP0922_AC_WP10,22500,23000,20120,19295.5,95.9,AC_WP10-HU_SB05
KP0132_HU_SB05,KP0438_HU_CA05,21970,25218,21808,20914,95.9,HU_CA05-HU_SB05
KP0132_HU_SB05,KP0427_HU_CA05,22567,22781,19968,19149,95.9,HU_CA05-HU_SB05
KP0130_AC_SB05,KP0968_HU_WP05,24303,24825,23748,22774,95.9,AC_SB05-HU_WP05
KP0130_AC_SB05,KP0427_HU_CA05,24326,22781,21727,20835.5,95.9,AC_SB05-HU_CA05
KP0099_AC_SB10,KP0906_AC_WP10,23568,23566,21754,20862,95.9,AC_SB10-AC_WP10
KP0091_AC_SB10,KP0935_AC_WP10,23199,24670,22489,21567,95.9,AC_SB10-AC_WP10
KP0084_AC_SB10,KP0941_HU_WP10,24212,24915,23747,22774.5,95.9,AC_SB10-HU_WP10
KP0084_AC_SB10,KP0876_HU_WP10,24321,24438,23379,22421,95.9,AC_SB10-HU_WP10
KP0084_AC_SB10,KP0427_HU_CA05,24365,22781,21766,20874.5,95.9,AC_SB10-HU_CA05
KP0084_AC_SB10,KP0413_HU_CA05,24710,21321,20651,19803.5,95.9,AC_SB10-HU_CA05
KP0084_AC_SB10,KP0092_AC_SB10,24652,20949,20221,19392.5,95.9,AC_SB10
KP0979_HU_WP05,KP1033_HU_CA10,24824,25113,24557,23548,95.89,HU_CA10-HU_WP05
KP0971_HU_WP05,KP0980_HU_WP05,23906,24741,23267,22310.5,95.89,HU_WP05
KP0961_HU_WP05,KP0985_AC_WP05,21748,24582,20950,20089.5,95.89,AC_WP05-HU_WP05
KP0959_HU_WP05,KP1033_HU_CA10,22877,25113,22610,21680.5,95.89,HU_CA10-HU_WP05
KP0957_HU_WP05,KP0980_HU_WP05,24382,24741,23743,22766,95.89,HU_WP05
KP0957_HU_WP05,KP0960_HU_WP05,24418,24294,23332,22372.5,95.89,HU_WP05
KP0922_AC_WP10,KP0986_HU_WP05,23073,24618,22311,21393.5,95.89,AC_WP10-HU_WP05
KP0906_AC_WP10,KP1074_AC_CA20,23631,24092,22343,21425,95.89,AC_CA20-AC_WP10
KP0899_LM_WP10,KP0985_AC_WP05,24999,24582,24201,23206,95.89,AC_WP05-LM_WP10
KP0827_AC_WP10,KP0979_HU_WP05,24345,24824,23789,22811,95.89,AC_WP10-HU_WP05
KP0783_HU_WP10,KP0785_AC_WP10,23821,24275,22716,21782.5,95.89,AC_WP10-HU_WP10
KP0774_AC_WP10,KP0922_AC_WP10,21291,23000,18911,18133.5,95.89,AC_WP10
KP0739_HU_WP10,KP0906_AC_WP10,24924,23566,23110,22161,95.89,AC_WP10-HU_WP10
KP0639_LM_SB20,KP0980_HU_WP05,24904,24741,24265,23266.5,95.89,HU_WP05-LM_SB20
KP0582_AC_WP20,KP0818_HU_WP10,25070,24640,24330,23329.5,95.89,AC_WP20-HU_WP10
KP0582_AC_WP20,KP0775_AC_WP10,25118,22286,22024,21118.5,95.89,AC_WP10-AC_WP20
KP0552_AC_WP20,KP0980_HU_WP05,25014,24741,24375,23373,95.89,AC_WP20-HU_WP05
KP0540_AC_WP20,KP0979_HU_WP05,24897,24824,24341,23341,95.89,AC_WP20-HU_WP05
KP0474_AC_WP20,KP0987_HU_WP05,24640,22932,22192,21280,95.89,AC_WP20-HU_WP05
KP0428_HU_CA05,KP0986_HU_WP05,21437,24618,20675,19825,95.89,HU_CA05-HU_WP05
KP0427_HU_CA05,KP0980_HU_WP05,22901,24741,22262,21346.5,95.89,HU_CA05-HU_WP05
KP0426_HU_CA05,KP0979_HU_WP05,23752,24824,23196,22243,95.89,HU_CA05-HU_WP05
KP0423_HU_CA05,KP0987_HU_WP05,22495,22932,20047,19222.5,95.89,HU_CA05-HU_WP05
KP0421_HU_CA05,KP0987_HU_WP05,22175,22932,19727,18915.5,95.89,HU_CA05-HU_WP05
KP0416_HU_CA05,KP0980_HU_WP05,23893,24741,23254,22298,95.89,HU_CA05-HU_WP05
KP0416_HU_CA05,KP0959_HU_WP05,24213,22826,21659,20768.5,95.89,HU_CA05-HU_WP05
KP0414_HU_CA05,KP0959_HU_WP05,23319,22826,20765,19912.5,95.89,HU_CA05-HU_WP05
KP0149_HU_SB05,KP1041_HU_CA10,23933,25013,23566,22597,95.89,HU_CA10-HU_SB05
KP0149_HU_SB05,KP1033_HU_CA10,23933,25113,23666,22692.5,95.89,HU_CA10-HU_SB05
KP0149_HU_SB05,KP0922_AC_WP10,24034,23000,21654,20763.5,95.89,AC_WP10-HU_SB05
KP0149_HU_SB05,KP0785_AC_WP10,23956,24275,22851,21911,95.89,AC_WP10-HU_SB05
KP0149_HU_SB05,KP0764_HU_WP10,23941,24738,23299,22342.5,95.89,HU_SB05-HU_WP10
KP0149_HU_SB05,KP0425_HU_CA05,23934,25198,23752,22776.5,95.89,HU_CA05-HU_SB05
KP0147_HU_SB05,KP0963_HU_WP05,24671,23291,22582,21654,95.89,HU_SB05-HU_WP05
KP0147_HU_SB05,KP0903_HU_WP10,24654,24848,24122,23130,95.89,HU_SB05-HU_WP10
KP0147_HU_SB05,KP0899_LM_WP10,24655,24959,24234,23237,95.89,HU_SB05-LM_WP10
KP0146_HU_SB05,KP0968_HU_WP05,23553,24825,22998,22053,95.89,HU_SB05-HU_WP05
KP0146_HU_SB05,KP0474_AC_WP20,23520,24391,22531,21604.5,95.89,AC_WP20-HU_SB05
KP0145_HU_SB05,KP0859_HU_WP10,24664,22474,21758,20863.5,95.89,HU_SB05-HU_WP10
KP0145_HU_SB05,KP0845_AC_WP10,24638,23247,22505,21579.5,95.89,AC_WP10-HU_SB05
KP0145_HU_SB05,KP0417_HU_CA05,24630,23945,23195,22241,95.89,HU_CA05-HU_SB05
KP0142_HU_SB05,KP1086_HU_CA20,24746,24324,23690,22716,95.89,HU_CA20-HU_SB05
KP0142_HU_SB05,KP0425_HU_CA05,24744,25198,24562,23552.5,95.89,HU_CA05-HU_SB05
KP0142_HU_SB05,KP0418_HU_CA05,24771,24922,24313,23314.5,95.89,HU_CA05-HU_SB05
KP0142_HU_SB05,KP0378_AC_WP20,24903,18393,17916,17179.5,95.89,AC_WP20-HU_SB05
KP0141_HU_SB05,KP0961_HU_WP05,21563,21615,17798,17067,95.89,HU_SB05-HU_WP05
KP0140_HU_SB05,KP0954_HU_WP05,24627,23627,22874,21934.5,95.89,HU_SB05-HU_WP05
KP0138_HU_SB05,KP0147_HU_SB05,23501,24654,22775,21839,95.89,HU_SB05
