Individual,Site,Loc,Depth,x,y,z
KP0579_AC_WP20,WP20,WP,20,19.9227113644425,-46.1108292932073,-20.3432460399372
KP0580_AC_WP20,WP20,WP,20,19.7708587178996,-46.1363371969236,-20.2375626511622
KP0581_AC_WP20,WP20,WP,20,19.6974175265633,-46.2796162185469,-20.4306319801951
KP0582_AC_WP20,WP20,WP,20,21.1295391415514,-47.0313431320022,-19.9142249821131
KP0583_LM_WP20,WP20,WP,20,21.4777020368602,-47.1130875420813,-20.2931664669234
KP0584_AC_WP20,WP20,WP,20,21.964821974688,-47.2302381400244,-20.455096469297
KP0585_LM_WP20,WP20,WP,20,22.3684271237925,-46.4637389350221,-20.2637958824607
KP0586_LM_WP20,WP20,WP,20,22.9454503551833,-46.8133706804817,-20.5995084506074
KP0588_LM_WP20,WP20,WP,20,23.3506801711493,-46.2084673414172,-19.6672695006634
KP0589_AC_WP20,WP20,WP,20,23.9183288969372,-45.5838887002638,-19.1496320695629
KP0590_AC_WP20,WP20,WP,20,24.6875299398882,-45.1785209499146,-19.0943261069656
KP0591_AC_WP20,WP20,WP,20,24.7729453735555,-45.1856575398897,-19.2260486109908
KP0407_AC_CA05,CA05,CA,05,17828,3.57576914327141,-4.11108076329598
KP0408_AC_CA05,CA05,CA,05,17829.6111553761,0.629934191643346,-4.73855666049819
KP0409_AC_CA05,CA05,CA,05,17836.8719625261,1.8076562336713,-4.68182593321678
KP0410_HU_CA05,CA05,CA,05,17835.0216603951,1.59845306310072,-4.77684035755296
KP0411_HU_CA05,CA05,CA,05,17835.0047173675,1.52007431913191,-4.77303449787483
KP0412_HU_CA05_X,CA05,CA,05,17834.028437099,1.08316613895541,-4.64648385729647
KP0413_HU_CA05,CA05,CA,05,17833.0483691017,1.33434020260551,-4.72062421051156
KP0414_HU_CA05,CA05,CA,05,17833.1005652579,1.22704132723341,-4.75503488329291
KP0415_HU_CA05,CA05,CA,05,17833.7496166021,0.976704924776023,-4.58301008211289
KP0417_HU_CA05,CA05,CA,05,17834.5990756151,0.532025612957158,-4.67154124690392
KP0418_HU_CA05,CA05,CA,05,17834.6660501283,0.475320098046551,-4.72633582380913
KP0419_HU_CA05,CA05,CA,05,17834.8298322353,0.251498570079277,-4.95896541137189
KP0421_HU_CA05_X,CA05,CA,05,17836.4939006879,0.907427886777053,-4.96178393853934
KP0422_HU_CA05_X,CA05,CA,05,17840.028028331,0.930249645884823,-5.14614616173731
KP0423_HU_CA05_X,CA05,CA,05,17839.3312828905,1.3620678324865,-5.13647317843242
KP0424_AC_CA05,CA05,CA,05,17838.5353169584,1.65522497561197,-4.85187685377052
KP0425_HU_CA05_X,CA05,CA,05,17838.0570632414,1.16272632119321,-5.06008547785712
KP0426_HU_CA05,CA05,CA,05,17837.0066865533,0.109065204777019,-4.92862095193933
KP0428_HU_CA05_X,CA05,CA,05,17839.519032796,0.474298619501973,-5.29694902659126
KP0427_HU_CA05_X,CA05,CA,05,17839.5299699735,0.500974746247317,-5.35886630744387
KP0430_HU_CA05_X,CA05,CA,05,17843.2471294411,1.27271968583771,-5.26339883189912
KP0431_AC_CA05_X,CA05,CA,05,17843.1206205293,1.36705880376661,-5.25038710068767
KP0432_HU_CA05,CA05,CA,05,17843.0888886048,1.14326802863614,-5.1305232167596
KP0433_AC_CA05,CA05,CA,05,17842.9106424466,1.68142980096275,-4.97540516586196
KP0434_HU_CA05,CA05,CA,05,17842.2307421926,0.930632675188224,-5.04158575364498
KP0435_HU_CA05,CA05,CA,05,17842.0066271976,0.49200359799112,-4.98866056816992
KP0436_HU_CA05,CA05,CA,05,17851.8736292177,1.48954061229658,-5.09177140164242
KP0437_HU_CA05_X,CA05,CA,05,17851.9233961154,0.858447778106086,-5.52392817404613
KP0438_HU_CA05_X,CA05,CA,05,17848.3552436958,1.20769085061206,-5.38916235528678
KP0439_HU_CA05,CA05,CA,05,17848.4111237461,0.911907506983364,-5.4188604491202
KP0440_HU_CA05,CA05,CA,05,17846.3820872902,0,-5.32602877905487
KP0441_AC_CA05,CA05,CA,05,17846.4479679648,0.0108521768536681,-5.36727442467402
KP0442_HU_CA05,CA05,CA,05,17850.0860755794,0.462797141103265,-5.34887815510368
KP0990_AC_CA10,CA10,CA,10,17828.8683255229,-27.1810028098832,-10.5365486107604
KP0992_AC_CA10,CA10,CA,10,17828.7445138648,-27.0313723103355,-10.6178265161688
KP0994_AC_CA10,CA10,CA,10,17828.5614015643,-27.071062501754,-10.5103637623196
KP0996_AC_CA10,CA10,CA,10,17828.7281219045,-26.9302821767469,-10.5469217692483
KP0998_AC_CA10,CA10,CA,10,17828.5188277079,-26.8251453937599,-10.5287432546698
KP1000_AC_CA10,CA10,CA,10,17828.4858172759,-26.7439143399405,-10.6477990164477
KP1002_AC_CA10,CA10,CA,10,17833.9063267637,-27.7110014408092,-10.1419096067816
KP1004_AC_CA10,CA10,CA,10,17837.634318961,-27.6494799235918,-9.97944128805501
KP1006_AC_CA10,CA10,CA,10,17837.4969311889,-27.5220116817387,-9.93380982790705
KP1008_AC_CA10,CA10,CA,10,17837.6726523334,-27.4368237672084,-10.0458250153444
KP1010_AC_CA10,CA10,CA,10,17837.3358815196,-27.4900780856011,-9.88624235359094
KP1012_AC_CA10,CA10,CA,10,17837.3362616326,-27.3647293018127,-9.99657890987472
KP1014_AC_CA10,CA10,CA,10,17837.2640288467,-27.4680999360349,-10.0231746651427
KP1016_AC_CA10,CA10,CA,10,17837.1831724305,-27.4190750643,-10.0794059089794
KP1018_AC_CA10,CA10,CA,10,17837.1088702885,-27.4162389080273,-10.1783393993213
KP1020_AC_CA10,CA10,CA,10,17837.1664451024,-27.3901210978202,-10.3120150591127
KP1022_AC_CA10,CA10,CA,10,17836.8610145335,-27.1860120093011,-10.3750186081115
KP1024_AC_CA10,CA10,CA,10,17835.9671315498,-27.6685716527639,-10.2907794761768
KP1026_AC_CA10,CA10,CA,10,17845.9791609441,-28.2360759896653,-9.6042833563457
KP1028_AC_CA10,CA10,CA,10,17845.9238355848,-28.1005109654341,-9.7515704208018
KP1030_AC_CA10,CA10,CA,10,17845.561132701,-28.3321884861259,-9.76799380176567
KP1032_AC_CA10,CA10,CA,10,17842.8854699068,-27.9022286880277,-9.89430262100768
KP1034_AC_CA10,CA10,CA,10,17842.0687520195,-27.9535635648832,-9.4241568752769
KP1036_AC_CA10,CA10,CA,10,17842.0504895455,-27.8444129734526,-9.46001119975264
KP1038_LM_CA10,CA10,CA,10,17842.8033254489,-28.3498746583978,-9.9792031976052
KP1040_AC_CA10,CA10,CA,10,17850.5525885369,-28.883018625667,-9.50790190822224
KP1042_AC_CA10,CA10,CA,10,17848.8592826361,-28.7998968215926,-9.33896945465088
KP1044_AC_CA10,CA10,CA,10,17848.7784327235,-28.4792924772384,-9.29328680859327
KP1046_AC_CA10,CA10,CA,10,17847.9471874296,-28.0421959399671,-9.48092655015614
KP1048_AC_CA10,CA10,CA,10,17847.4208375387,-28.5082781741165,-9.6498707522704
KP1050_AC_CA10,CA10,CA,10,17847.0084265204,-28.3932116828681,-9.73910638412776
KP1052_AC_CA10,CA10,CA,10,17846.4488501652,-28.25260295101,-9.66281987706999
KP1054_AC_CA10,CA10,CA,10,17846.9454178846,-27.9797636191203,-9.66313688586087
KP0991_AC_CA10,CA10,CA,10,17829.9198403918,-27.7716039578869,-10.7664039970379
KP0993_AC_CA10,CA10,CA,10,17828.181973556,-27.969208940482,-10.950656673697
KP0995_AC_CA10_X,CA10,CA,10,17828,-27.8837847323737,-10.8771204790314
KP0997_AC_CA10,CA10,CA,10,17835.0314436039,-28.6354552997537,-10.3449808931489
KP0999_AC_CA10,CA10,CA,10,17834.2321811147,-29.0726598380167,-10.4270247027373
KP1001_AC_CA10,CA10,CA,10,17834.0052840475,-28.7044937812679,-10.4430989601206
KP1003_AC_CA10,CA10,CA,10,17834.0638930508,-28.5718664598689,-10.1150149093244
KP1005_AC_CA10,CA10,CA,10,17833.9867269755,-28.5900035544803,-10.1243008717141
KP1007_AC_CA10,CA10,CA,10,17833.1159497211,-28.9482162033451,-10.3269848863875
KP1009_AC_CA10_X,CA10,CA,10,17832.9617152386,-28.9679444346644,-10.1701881940094
KP1011_AC_CA10,CA10,CA,10,17831.5740039611,-28.3867778509144,-10.4184959275861
KP1013_AC_CA10,CA10,CA,10,17831.3829939528,-28.1709863413412,-10.4931741514154
KP1015_AC_CA10,CA10,CA,10,17831.2628956415,-28.0081592238124,-10.5076655083793
KP1017_AC_CA10,CA10,CA,10,17831.0506542431,-27.6646330344842,-10.4758747665337
KP1019_AC_CA10,CA10,CA,10,17838.4510114798,-29.5022896139174,-10.2972333426987
KP1021_AC_CA10,CA10,CA,10,17835.4377724967,-28.1664178203037,-10.1690742388993
KP1023_AC_CA10,CA10,CA,10,17845.1726420001,-29.2656535571918,-9.87747939333907
KP1025_AC_CA10,CA10,CA,10,17843.4741073441,-30,-10.0089937846378
KP1027_AC_CA10,CA10,CA,10,17843.2988468834,-29.9607483007839,-9.82283816153111
KP1029_AC_CA10,CA10,CA,10,17843.1264496327,-28.9562024621751,-9.97873290011457
KP1031_AC_CA10,CA10,CA,10,17842.9687175699,-29.0303376344816,-9.79948040427986
KP1033_AC_CA10,CA10,CA,10,17841.6835519855,-28.9902974441182,-9.88652259959271
KP1035_AC_CA10,CA10,CA,10,17841.0145861873,-28.8725548262281,-9.78905031181146
KP1037_AC_CA10,CA10,CA,10,17840.5209993581,-28.6372178465342,-9.5556769160746
KP1039_AC_CA10_X,CA10,CA,10,17840.4373348054,-28.6563778058665,-9.41153402921335
KP1041_AC_CA10,CA10,CA,10,17840.4037752017,-28.6596344540121,-9.31731322576175
KP1043_LM_CA10,CA10,CA,10,17850.1997386673,-29.5855902019983,-9.69441681710364
KP1045_AC_CA10,CA10,CA,10,17848.7674449565,-29.0971911506955,-9.63676966023729
KP1047_AC_CA10_X,CA10,CA,10,17848.6523056203,-28.8369211816578,-9.46861364563782
KP1049_AC_CA10,CA10,CA,10,17848.5758929132,-28.9464080238427,-9.34827622252345
KP1051_AC_CA10_X,CA10,CA,10,17848.4637755735,-29.0594553249979,-9.6810311035171
KP1053_AC_CA10,CA10,CA,10,17847.3720941673,-29.770573610948,-9.59914115121207
KP1055_AC_CA10,CA10,CA,10,17847.1437113388,-29.5670676478462,-9.64232774767813
KP1057_AC_CA10,CA10,CA,10,17847.194824398,-29.0902306995101,-9.72622628149337
KP1056_AC_CA20,CA20,CA,20,17833.3569007172,-45.0469975693212,-18.8821752249931
KP1058_LM_CA20,CA20,CA,20,17833.0332694823,-45.7362617704497,-18.9139932772538
KP1060_AC_CA20,CA20,CA,20,17832.8849855196,-45.7770396292964,-18.5850220390864
KP1061_LM_CA20,CA20,CA,20,17833.8664631867,-46.2351830435579,-18.8299679622146
KP1065_LM_CA20,CA20,CA,20,17833.692328464,-46.1959699926911,-18.697740673915
KP1067_AC_CA20,CA20,CA,20,17833.680066099,-46.5663972163321,-18.7927949051172
KP1063_AC_CA20,CA20,CA,20,17833.8545364551,-46.4600782625245,-18.7070118605705
KP1059_LM_CA20,CA20,CA,20,17834.110225953,-46.385641016765,-18.8120481503011
KP1066_AC_CA20,CA20,CA,20,17831.9006380192,-45.5857749731158,-18.8633110782541
KP1062_AC_CA20,CA20,CA,20,17833.1959724871,-45.1561820998023,-19.0809360163315
KP1068_AC_CA20,CA20,CA,20,17831.655626195,-45.6251167708001,-18.8537665432388
KP1070_AC_CA20,CA20,CA,20,17831.5187164104,-45.4115854974441,-18.7265425231131
KP1088_AC_CA20,CA20,CA,20,17835.3564827156,-45.0365037442289,-18.2320374413794
KP1090_AC_CA20,CA20,CA,20,17835.4334851659,-45.2412998141825,-18.2657632937269
KP1092_LM_CA20,CA20,CA,20,17835.5503540399,-45.536120244542,-18.2876837773173
KP1094_LM_CA20,CA20,CA,20,17835.4509137961,-46.0237826044153,-18.6633856234892
KP1098_AC_CA20,CA20,CA,20,17842.745815686,-46.1521253090173,-19.3928749388393
KP1100_AC_CA20,CA20,CA,20,17841.2583046823,-46.0794286047757,-19.5935747548766
KP1102_AC_CA20,CA20,CA,20,17840.2501114734,-45.5901668609424,-19.4568152242627
KP1104_AC_CA20,CA20,CA,20,17839.9277408539,-45.6108173317199,-19.1389743924781
KP1106_AC_CA20,CA20,CA,20,17839.9172232085,-45.1541457674646,-19.0385188972862
KP1108_AC_CA20,CA20,CA,20,17839.5915541241,-45.0203249171058,-19.1516787478764
KP1110_LM_CA20,CA20,CA,20,17847.1556459387,-45.1430347462903,-20.6483430389948
KP1112_AC_CA20,CA20,CA,20,17847.0043529148,-45.1872360267116,-20.6168377011523
KP1114_LM_CA20,CA20,CA,20,17846.8397939887,-45.0299900394985,-20.9944308438532
KP1116_AC_CA20,CA20,CA,20,17846.2111561842,-44.97127422508,-20.4899578364668
KP1118_LM_CA20,CA20,CA,20,17845.4841104989,-45.4083792034525,-19.9139929272174
KP1120_AC_CA20,CA20,CA,20,17844.6606158346,-45.4747625398933,-19.9154939157482
KP1120a_AC_CA20,CA20,CA,20,17853.3789099767,-43.7334104721351,-22.3490936744019
KP1122_LM_CA20,CA20,CA,20,17852.6188015975,-44.2416041706202,-22.5314568293705
KP1124_AC_CA20,CA20,CA,20,17852.7023023442,-44.4474888710777,-22.2419697561719
KP1096_AC_CA20,CA20,CA,20,17834.4626098788,-45.7927753316367,-18.6051770825194
KP1069_AC_CA20,CA20,CA,20,17832.8112545379,-46.0134884561425,-18.623223008388
KP1071_AC_CA20,CA20,CA,20,17832.9115430029,-45.9140048931663,-18.6409139138856
KP1073_LM_CA20_X,CA20,CA,20,17832.7849463884,-47.0722520091455,-18.5824123760879
KP1075_LM_CA20,CA20,CA,20,17832.4238655264,-46.7994578136119,-18.7259458642869
KP1077_AC_CA20,CA20,CA,20,17832.1452630666,-45.7979933994491,-18.4674419031381
KP1083_LM_CA20,CA20,CA,20,17831.2684738986,-46.1796173931018,-18.7158084661066
KP1085_LM_CA20,CA20,CA,20,17830.873530953,-46.244587232093,-18.7175451164166
KP1087_LM_CA20,CA20,CA,20,17830.2294917468,-46.8435349915285,-18.0967509753321
KP1089_AC_CA20_X,CA20,CA,20,17830.6392747532,-47.155,-17.3092070451044
KP1101_LM_CA20,CA20,CA,20,17838.1264263038,-45.1221104409092,-19.6215114851097
KP1103_LM_CA20,CA20,CA,20,17837.4034381397,-45.0465913268675,-19.0086887548413
KP1105_AC_CA20,CA20,CA,20,17836.6911026412,-44.5771153420632,-19.4038400818014
KP1107_AC_CA20,CA20,CA,20,17836.4608732878,-44.7086389278622,-19.3991878999013
KP1109_AC_CA20,CA20,CA,20,17835.5016129039,-44.9521414224814,-18.3334839567973
KP1113_AC_CA20,CA20,CA,20,17834.4318137442,-45.2674826440786,-18.7874808744218
KP1115_AC_CA20,CA20,CA,20,17834.3571711776,-45.2629743671275,-19.092837593894
KP1117_LM_CA20,CA20,CA,20,17841.3207100351,-44.9139571252096,-20.208532302498
KP1119_LM_CA20_X,CA20,CA,20,17841.7722345522,-45.4593779505485,-20.274936440013
KP1121_AC_CA20,CA20,CA,20,17841.3959573645,-45.3888933244152,-19.8854283077048
KP1123_LM_CA20,CA20,CA,20,17840.8725988932,-44.7413525705974,-19.8132330664994
KP1125_AC_CA20,CA20,CA,20,17839.9909142018,-45.1526196535968,-19.4554348794254
KP1127_AC_CA20,CA20,CA,20,17839.7562931415,-44.8629906493471,-19.2174045423622
KP1129_AC_CA20,CA20,CA,20,17839.313280289,-45.1139006407037,-19.3316276661343
KP1131_AC_CA20,CA20,CA,20,17846.8627289158,-44.1574336090544,-20.9903978328389
KP1133_LM_CA20,CA20,CA,20,17846.5244785373,-44.6279475657687,-21.0240850715574
KP1135_AC_CA20,CA20,CA,20,17846.1483269884,-44.3795596543267,-20.4572138435909
KP1137_AC_CA20,CA20,CA,20,17845.9861628744,-43.6833211040549,-20.6039854134785
KP1139_AC_CA20,CA20,CA,20,17845.0655741484,-45.1725989114414,-20.7100973930446
KP1141_AC_CA20,CA20,CA,20,17844.2271208887,-44.4933940621021,-20.7307933201645
KP1126_LM_CA20_X,CA20,CA,20,17853.1587088164,-44.0619370762267,-22.9273003244518
KP1130_AC_CA20,CA20,CA,20,17852.1886257674,-44.6967619008663,-22.1000472976561
KP1134_AC_CA20,CA20,CA,20,17852.0463548708,-44.6448101717386,-22.1644111259167
KP1139_LM_CA20_X,CA20,CA,20,17851.7474942781,-44.8718494694261,-21.9461884086824
KP1141K_AC_CA20_X,CA20,CA,20,17851.2252343939,-44.3964364072624,-21.3475821389692
KP1143K_AC_CA20,CA20,CA,20,17850.7490976787,-44.3027042894154,-21.2604539206277
KP1145_AC_CA20_X,CA20,CA,20,17850.8098813009,-44.2851386189519,-21.6684521765992
KP1147_AC_CA20,CA20,CA,20,17850.4355224953,-44.5561767428393,-21.1506903394327
KP1149_AC_CA20,CA20,CA,20,17850.4329994811,-44.4715974437917,-21.2297848495172
KP1151_AC_CA20,CA20,CA,20,17850.1592054349,-44.21968287156,-21.2382253544687
P4250159_LM_CA20,CA20,CA,20,17849.6568901485,-44.3910350375024,-21.2728460034934
KP1128_AC_CA20,CA20,CA,20,17853.5228142364,-43.2999281315505,-22.4066145062281
KP1132_AC_CA20,CA20,CA,20,17853.3378146044,-43.1143793744949,-22.5873301279688
KP1136_AC_CA20,CA20,CA,20,17853.089961838,-43.4664706238074,-22.4932014803223
KP1138_LM_CA20,CA20,CA,20,17851.8711133641,-43.3777072138682,-22.6319007623546
KP1140_AC_CA20,CA20,CA,20,17851.813414196,-43.0805061643883,-22.3498345184567
KP1142_AC_CA20,CA20,CA,20,17851.5292699181,-43.8449955409151,-22.2781186229992
KP1144_LM_CA20,CA20,CA,20,17849.834209338,-43.9596218952291,-21.9180399841721
KP1146_LM_CA20,CA20,CA,20,17849.5910789376,-44.2921098919507,-21.4839943542567
KP1148_AC_CA20,CA20,CA,20,17849.4850681362,-44.1978315870104,-21.433082386252
KP1150_AC_CA20,CA20,CA,20,17849.3800283122,-44.0874006021717,-21.324279178825
L11_AC_CA20,CA20,CA,20,17849.0608287631,-43.9993380234807,-21.3911291814513
L12_AC_CA20,CA20,CA,20,17848.8671751008,-43.4594269014357,-21.6907849367113
L13_AC_CA20_X,CA20,CA,20,17848.6631255077,-43.8142768291309,-21.2949471387422
L14_AC_CA20,CA20,CA,20,17848.2164046576,-43.7366747296606,-21.2948089037036
L15_AC_CA20,CA20,CA,20,17848.3995800636,-43.8758483918359,-21.579694001777
L16_LM_CA20,CA20,CA,20,17847.3751909883,-44.2051037731966,-21.514131674001
KP1161_AC_CA20_X,CA20,CA,20,17849.6413765267,-44.2254240931054,-21.2189512316351
KP1162_AC_CA20_X,CA20,CA,20,17849.4491552466,-44.2942935529617,-21.2913670120751
KP1163_AC_CA20,CA20,CA,20,17848.7636832827,-44.3132416584015,-21.1964520695775
KP1164_LM_CA20,CA20,CA,20,17848.7335664918,-44.707582768331,-20.7193481936395
KP1165_AC_CA20,CA20,CA,20,17848.3251636792,-44.4210512883844,-21.1444751842609
KP1166_LM_CA20,CA20,CA,20,17847.8765172443,-45.0548394267809,-20.9977959653616
KP1072_AC_CA20,CA20,CA,20,17831.779936496,-45.7506346477139,-18.6358570096676
KP1074_AC_CA20,CA20,CA,20,17831.8645140834,-45.694320383085,-18.708001270234
KP1076_AC_CA20,CA20,CA,20,17831.0134301377,-45.3229375941715,-19.1333481387346
KP1078_AC_CA20,CA20,CA,20,17828.9456235378,-45.4703525167598,-18.7880333616327
KP1080_AC_CA20,CA20,CA,20,17828.6427484183,-45.5435734436961,-18.6126344100144
KP1082_AC_CA20_X,CA20,CA,20,17828.4917182924,-45.4501293929456,-18.4234096760318
KP1084_AC_CA20,CA20,CA,20,17828.507815054,-45.4356114264167,-18.3557669447747
KP1086_AC_CA20,CA20,CA,20,17828.4248969386,-45.4263447555369,-18.3356566407358
KP1079_AC_CA20_X,CA20,CA,20,17831.6752952683,-46.5878854171128,-18.5824667123871
KP1081_AC_CA20_X,CA20,CA,20,17831.6430194631,-46.5413026281969,-18.6533506218182
KP1091_AC_CA20,CA20,CA,20,17828.1525707622,-46.0028359166459,-17.8172858601278
KP1093_LM_CA20,CA20,CA,20,17828.0212044974,-45.9934200408613,-17.964378113082
KP1095_HU_CA20,CA20,CA,20,17828,-46.0832774536521,-17.6464541822591
KP1097_AC_CA20,CA20,CA,20,17828.0151860903,-45.7419162582732,-18.089165579528
KP1167_LM_CA20_X,CA20,CA,20,17847.493286014,-44.9640976373801,-21.0338849924251
KP1143_AC_CA20,CA20,CA,20,17843.6591260399,-44.3147754592502,-20.4284523052029
P424028_LM_CA20,CA20,CA,20,17844.0300483178,-44.5949202263499,-20.7427704801145
KP0130_AC_SB05,SB05,SB,05,31512.1738298772,12.0702454590905,-6.06426425438681
KP0131_HU_SB05_X,SB05,SB,05,31509,13.1013009769311,-5.98067278146416
KP0132_HU_SB05,SB05,SB,05,31509.5870149044,11.7351504690502,-6.14630063793423
KP0133_HU_SB05,SB05,SB,05,31509.5477476182,11.6297794133017,-6.29769058503759
KP0134_HU_SB05,SB05,SB,05,31509.6010370999,11.6195988768957,-6.42369460555938
KP0135_HU_SB05,SB05,SB,05,31520.1193612433,7.28317049641765,-5.0899868749231
KP0136_HU_SB05_X,SB05,SB,05,31517.0073736761,9.57922185208112,-5.47412417514806
KP0137_HU_SB05,SB05,SB,05,31522.0737979891,5.37606835943541,-4.95624256804498
KP0138_HU_SB05,SB05,SB,05,31521.9989169553,5.35748913869074,-4.97709159713303
KP0139_HU_SB05,SB05,SB,05,31521.3916395005,5.23538573990808,-5.04765049333409
KP0140_HU_SB05,SB05,SB,05,31521.4556893385,5.20911776352825,-5.05607038691549
KP0141_HU_SB05_X,SB05,SB,05,31521.5068175697,5.21392598046215,-5.0565875623644
KP0142_HU_SB05_X,SB05,SB,05,31522.7626086055,3.93292564747358,-4.87584404696656
KP0143_HU_SB05_X,SB05,SB,05,31530.1806171141,0.310408221675829,-3.99170121029851
KP0144_LM_SB05_X,SB05,SB,05,31526.1086643837,1.36085490412122,-4.46382524814769
KP0145_HU_SB05_X,SB05,SB,05,31526.229920306,1.22667237730911,-4.46544437789319
KP0146_HU_SB05_X,SB05,SB,05,31527.4407513569,0.847030439807984,-3.93864550790299
KP0147_HU_SB05_X,SB05,SB,05,31527.4113240762,0.790426253787661,-3.88166373231365
KP0148_HU_SB05_X,SB05,SB,05,31527.2438076839,1.16389248367655,-3.88187965300092
KP0149_HU_SB05_X,SB05,SB,05,31530.1169061426,0,-3.93061970123118
KP0046_AC_SB10_X,SB10,SB,10,31510.9863910583,-28.4880162815695,-10.1053635952887
KP0047_AC_SB10_X,SB10,SB,10,31510.9550736026,-28.560049811669,-9.86364611266631
KP0048_AC_SB10_X,SB10,SB,10,31510.9464300684,-28.552899314645,-9.87217227711148
KP0049_HU_SB10_X,SB10,SB,10,31509,-28.678888278466,-10.106739553057
KP0050_AC_SB10_X,SB10,SB,10,31513.0230191625,-30,-10.3785791469728
KP0051_AC_SB10,SB10,SB,10,31517.8821225415,-28.5966898800016,-9.91881343823858
KP0052_AC_SB10,SB10,SB,10,31518.0280682582,-28.5555023163497,-10.0582112513495
KP0053_AC_SB10,SB10,SB,10,31517.9380920942,-28.3334026300159,-9.97785175337508
KP0054_AC_SB10,SB10,SB,10,31517.8088858617,-28.2966744501096,-9.90966199194595
KP0055_AC_SB10_X,SB10,SB,10,31517.7600444585,-28.2045262024559,-10.0300479526872
KP0056_AC_SB10,SB10,SB,10,31517.9134087149,-28.2404623458953,-10.0844874945351
KP0057_AC_SB10,SB10,SB,10,31517.9575423288,-28.085273522272,-10.1145832757884
KP0058_AC_SB10,SB10,SB,10,31517.0565610605,-28.5822047544901,-9.82497732169825
KP0059_AC_SB10,SB10,SB,10,31517.0170413807,-28.5554491971128,-10.0350187610595
KP0060_AC_SB10_X,SB10,SB,10,31516.9491586198,-28.3895784545622,-9.95124294442956
KP0061_AC_SB10,SB10,SB,10,31516.8043989723,-28.0289346549337,-9.80471338351038
KP0062_AC_SB10,SB10,SB,10,31516.78098149,-27.9297669292368,-9.89743066832981
KP0063_AC_SB10_X,SB10,SB,10,31515.9691612696,-28.8753733551801,-9.88948365445612
KP0064_AC_SB10,SB10,SB,10,31515.8422579022,-29.0027352952943,-9.84684794762935
KP0065_AC_SB10,SB10,SB,10,31515.5612653082,-29.0955478354994,-9.95681531595214
KP0066_AC_SB10,SB10,SB,10,31515.4259746788,-29.0045560217196,-10.1653067909233
KP0067_LM_SB10,SB10,SB,10,31515.356781495,-29.1966637995023,-10.0375858258934
KP0068_AC_SB10,SB10,SB,10,31515.5855425557,-29.3143195369526,-10.1451028357126
KP0069_AC_SB10,SB10,SB,10,31515.8380679106,-29.2514515315221,-10.0375300238912
KP0070_AC_SB10,SB10,SB,10,31515.5747332367,-29.621022770214,-10.4422278468309
KP0071_AC_SB10,SB10,SB,10,31515.6879705911,-29.8623030698493,-10.2772134057783
KP0072_AC_SB10,SB10,SB,10,31515.8171560915,-29.752675555881,-10.1029457969286
KP0073_HU_SB10,SB10,SB,10,31516.1581143404,-29.8607136107265,-9.79638012605609
KP0074_AC_SB10,SB10,SB,10,31516.1192402328,-29.2114612576016,-9.84450579729747
KP0075_HU_SB10_X,SB10,SB,10,31516.3639946129,-29.538191668536,-9.62733254518456
KP0076_AC_SB10,SB10,SB,10,31516.2184593712,-29.2011836731758,-9.93694920282375
KP0077_AC_SB10,SB10,SB,10,31516.2463871352,-29.1286779714674,-9.85132958854379
KP0078_AC_SB10,SB10,SB,10,31516.4147273519,-29.4377139474323,-9.72527681047421
KP0079_LM_SB10,SB10,SB,10,31516.5491794148,-29.2578789113277,-9.65720317047253
KP0080_AC_SB10_X,SB10,SB,10,31516.6146317967,-29.374957373011,-9.63374924589086
KP0081_AC_SB10_X,SB10,SB,10,31516.9092447466,-29.3417866060555,-9.46393663743367
KP0082_AC_SB10,SB10,SB,10,31517.1007023331,-29.3094558744411,-9.56854169120627
KP0083_AC_SB10,SB10,SB,10,31517.135811261,-29.1690589586209,-9.64843415261307
KP0084_AC_SB10,SB10,SB,10,31517.0809748212,-29.1550881742154,-9.80584567608282
KP0085_AC_SB10,SB10,SB,10,31516.8371504871,-29.0700272580997,-9.80650834553633
KP0086_LM_SB10,SB10,SB,10,31516.8394567971,-28.9339126362161,-9.84989286381656
KP0087_AC_SB10,SB10,SB,10,31517.1417202041,-29.001135960498,-9.84846746419022
KP0088_AC_SB10,SB10,SB,10,31517.0808092726,-28.6392360338714,-9.75052116077804
KP0089_AC_SB10,SB10,SB,10,31517.6099121748,-29.2935421724438,-9.63637692266166
KP0090_AC_SB10,SB10,SB,10,31517.52200506,-29.1118296535121,-9.71689656924441
KP0091_HU_SB10,SB10,SB,10,31517.4786962337,-29.1057824685726,-9.84070364431995
KP0092_HU_SB10,SB10,SB,10,31517.7152145714,-29.3521163129983,-9.66947152979325
KP0093_HU_SB10,SB10,SB,10,31517.7137768214,-29.3268975250102,-9.74327587860956
KP0094_HU_SB10,SB10,SB,10,31517.749300898,-29.2949620305779,-9.76583996482585
KP0095_AC_SB10,SB10,SB,10,31517.7808547467,-29.1995482087177,-9.76477818091471
KP0096_HU_SB10_X,SB10,SB,10,31517.8989434261,-29.2283278873844,-9.71984479962227
KP0097_HL_SB10_X,SB10,SB,10,31517.8741098212,-29.1025548570463,-9.60209973706218
KP0098_AC_SB10,SB10,SB,10,31517.7901794491,-29.0110361492673,-9.61660107631254
KP0099_AC_SB10,SB10,SB,10,31520.7425328614,-26.8738262671639,-10.0012608239115
KP0100_AC_SB10,SB10,SB,10,31520.8379464966,-27.6932380966808,-10.1177516535554
