Individuals,Clusters,Assignment,pop
KP0958_HU_WP05,Clust4,1e-05,WP05
KP0959_HU_WP05,Clust4,1e-05,WP05
KP0960_HU_WP05,Clust4,1e-05,WP05
KP0961_HU_WP05,Clust4,1e-05,WP05
KP0963_HU_WP05,Clust4,1e-05,WP05
KP0964_HU_WP05,Clust4,1e-05,WP05
KP0968_HU_WP05,Clust4,0.07569,WP05
KP0970_HU_WP05,Clust4,0.123456,WP05
KP0971_HU_WP05,Clust4,1e-05,WP05
KP0972_HU_WP05,Clust4,1e-05,WP05
KP0973_HU_WP05,Clust4,1e-05,WP05
KP0979_HU_WP05,Clust4,1e-05,WP05
KP0980_HU_WP05,Clust4,1e-05,WP05
KP0984_HU_WP05,Clust4,1e-05,WP05
KP0985_AC_WP05,Clust4,1e-05,WP05
KP0986_HU_WP05,Clust4,1e-05,WP05
KP0987_HU_WP05,Clust4,1e-05,WP05
KP0989_HU_WP05,Clust4,1e-05,WP05
KP1003_HU_CA10,Clust4,0.99997,CA10
KP1005_HU_CA10,Clust4,0.99997,CA10
KP1033_HU_CA10,Clust4,0.857615,CA10
KP1034_HU_CA10,Clust4,0.99997,CA10
KP1036_UN_CA10,Clust4,0.99997,CA10
KP1037_HU_CA10,Clust4,0.411252,CA10
KP1039_HU_CA10,Clust4,0.600551,CA10
KP1041_HU_CA10,Clust4,0.320342,CA10
KP1074_AC_CA20,Clust4,0.700578,CA20
KP1084_AC_CA20,Clust4,0.363243,CA20
KP1086_HU_CA20,Clust4,0.367496,CA20
KP1116_AC_CA20,Clust4,0.732288,CA20
KP1153_UN_CA20,Clust4,0.768802,CA20
KP1159_UN_CA20,Clust4,0.192257,CA20
KP1162_AC_CA20,Clust4,0.640178,CA20
KX0075_HU_SB10,Clust4,0.574847,SB10
