Individuals,Clusters,Assignment,pop
KP0714_AC_SB20,Clust2,0.99997,SB20
KP0717_AC_SB20,Clust2,0.99997,SB20
KP0720_AC_SB20,Clust2,0.99997,SB20
KP0724_AC_SB20,Clust2,0.75313,SB20
KP0727_AC_SB20,Clust2,0.906706,SB20
KP0730_AC_SB20,Clust2,0.875616,SB20
KP0734_AC_SB20,Clust2,0.539912,SB20
KP0742_AC_WP10,Clust2,1e-05,WP10
KP0746_AC_WP10,Clust2,0.055405,WP10
KP0747_AC_WP20,Clust2,1e-05,WP20
KP0748_AC_WP10,Clust2,1e-05,WP10
KP0749_AC_WP20,Clust2,0.014807,WP20
KP0751_AC_WP10,Clust2,1e-05,WP10
KP0753_AC_WP10,Clust2,0.080082,WP10
KP0757_AC_WP10,Clust2,1e-05,WP10
KP0758_AC_WP10,Clust2,1e-05,WP10
KP0760_AC_WP10,Clust2,1e-05,WP10
KP0761_AC_WP10,Clust2,1e-05,WP10
KP0767_AC_WP10,Clust2,1e-05,WP10
KP0769_AC_WP10,Clust2,1e-05,WP10
KP0771_AC_WP10,Clust2,1e-05,WP10
KP0773_AC_WP10,Clust2,0.069274,WP10
KP0777_AC_WP10,Clust2,0.165769,WP10
KP0779_AC_WP10,Clust2,1e-05,WP10
KP0787_AC_WP10,Clust2,0.007864,WP10
KP0792_AC_WP10,Clust2,0.015305,WP10
KP0793_AC_WP10,Clust2,1e-05,WP10
KP0794_AC_WP10,Clust2,1e-05,WP10
KP0797_AC_WP10,Clust2,1e-05,WP10
KP0799_AC_WP10,Clust2,1e-05,WP10
KP0802_AC_WP10,Clust2,0.117738,WP10
KP0808_AC_WP10,Clust2,1e-05,WP10
KP0811_AC_WP10,Clust2,1e-05,WP10
KP0812_AC_WP10,Clust2,1e-05,WP10
KP0815_AC_WP10,Clust2,0.111016,WP10
KP0822_AC_WP10,Clust2,0.007147,WP10
KP0823_AC_WP10,Clust2,1e-05,WP10
KP0828_AC_WP10,Clust2,1e-05,WP10
KP0830_AC_WP10,Clust2,1e-05,WP10
KP0835_AC_WP10,Clust2,1e-05,WP10
KP0837_AC_WP10,Clust2,0.826107,WP10
KP0844_UN_NANA,Clust2,1e-05,WP10
KP0857_AC_WP10,Clust2,1e-05,WP10
KP0861_AC_WP10,Clust2,1e-05,WP10
KP0866_AC_WP10,Clust2,1e-05,WP10
KP0871_AC_WP10,Clust2,1e-05,WP10
KP0879_AC_WP10,Clust2,1e-05,WP10
KP0880_HU_WP10,Clust2,1e-05,WP10
KP0881_AC_WP10,Clust2,1e-05,WP10
KP0882_AC_WP10,Clust2,1e-05,WP10
KP0883_AC_WP10,Clust2,1e-05,WP10
KP0884_AC_WP10,Clust2,1e-05,WP10
KP0887_AC_WP10,Clust2,1e-05,WP10
KP0895_AC_WP10,Clust2,1e-05,WP10
KP0897_AC_WP10,Clust2,1e-05,WP10
KP0898_AC_WP10,Clust2,0.043881,WP10
KP0909_AC_WP10,Clust2,1e-05,WP10
KP0912_AC_WP10,Clust2,0.032023,WP10
KP0913_AC_WP10,Clust2,0.032799,WP10
KP0915_AC_WP10,Clust2,1e-05,WP10
KP0916_AC_WP10,Clust2,1e-05,WP10
KP0917_AC_WP10,Clust2,1e-05,WP10
KP0918_AC_WP10,Clust2,1e-05,WP10
KP0919_AC_WP10,Clust2,1e-05,WP10
KP0926_AC_WP10,Clust2,1e-05,WP10
KP0928_AC_WP10,Clust2,0.012874,WP10
KP0930_AC_WP10,Clust2,1e-05,WP10
KP0931_AC_WP10,Clust2,1e-05,WP10
KP0932_AC_WP10,Clust2,1e-05,WP10
KP0933_AC_WP10,Clust2,1e-05,WP10
KP0934_AC_WP10,Clust2,0.003,WP10
KP0936_AC_WP10,Clust2,1e-05,WP10
KP0937_AC_WP10,Clust2,1e-05,WP10
KP0938_HU_WP10,Clust2,1e-05,WP10
KP0940_AC_WP10,Clust2,1e-05,WP10
KP0942_AC_WP10,Clust2,1e-05,WP10
KP0945_AC_WP10,Clust2,1e-05,WP10
KP0947_AC_WP10,Clust2,0.009589,WP10
KP0950_AC_WP05,Clust2,1e-05,WP05
KP0953_AC_WP10,Clust2,1e-05,WP10
KP0962_AC_WP05,Clust2,1e-05,WP05
KP0965_AC_WP05,Clust2,1e-05,WP05
KP0966_AC_WP05,Clust2,0.017932,WP05
KP0967_HU_WP05,Clust2,0.024967,WP05
KP0974_AC_WP05,Clust2,0.130007,WP05
KP0977_AC_WP05,Clust2,0.007801,WP05
KP0978_AC_WP05,Clust2,1e-05,WP05
KP0981_AC_WP05,Clust2,1e-05,WP05
KP0982_AC_WP05,Clust2,1e-05,WP05
KP0992_AC_CA10,Clust2,0.01059,CA10
KP0993_AC_CA10,Clust2,1e-05,CA10
KP0999_AC_CA10,Clust2,0.159926,CA10
KP1002_AC_WP10,Clust2,0.253768,WP10
KP1009_AC_CA10,Clust2,1e-05,CA10
KP1011_AC_CA10,Clust2,1e-05,CA10
KP1012_AC_CA10,Clust2,0.018257,CA10
KP1015_AC_CA10,Clust2,1e-05,CA10
KP1019_AC_CA10,Clust2,1e-05,CA10
KP1021_AC_CA10,Clust2,1e-05,CA10
KP1022_AC_CA10,Clust2,1e-05,CA10
KP1028_AC_CA10,Clust2,1e-05,CA10
KP1029_AC_CA10,Clust2,0.273981,CA10
KP1030_AC_CA10,Clust2,1e-05,CA10
KP1032_AC_CA10,Clust2,1e-05,CA10
KP1045_AC_CA10,Clust2,1e-05,CA10
KP1046_AC_CA10,Clust2,1e-05,CA10
KP1047_AC_CA10,Clust2,1e-05,CA10
KP1052_AC_CA10,Clust2,0.009794,CA10
KP1053_AC_CA10,Clust2,0.075715,CA10
KP1062_AC_CA20,Clust2,0.216785,CA20
KP1066_AC_CA20,Clust2,0.020717,CA20
KP1067_AC_CA20,Clust2,0.051982,CA20
KP1069_AC_CA20,Clust2,1e-05,CA20
KP1070_AC_CA20,Clust2,1e-05,CA20
KP1076_AC_CA20,Clust2,0.147005,CA20
KP1077_AC_CA20,Clust2,1e-05,CA20
KP1081_AC_CA20,Clust2,1e-05,CA20
KP1088_AC_CA20,Clust2,0.050418,CA20
KP1089_AC_CA20,Clust2,1e-05,CA20
KP1097_AC_CA20,Clust2,1e-05,CA20
KP1104_AC_CA20,Clust2,1e-05,CA20
KP1107_AC_CA20,Clust2,0.062323,CA20
KP1115_AC_CA20,Clust2,0.044131,CA20
KP1120_AC_CA20,Clust2,1e-05,CA20
KP1121_AC_CA20,Clust2,1e-05,CA20
KP1125_AC_CA20,Clust2,1e-05,CA20
KP1128_AC_CA20,Clust2,1e-05,CA20
KP1132_AC_CA20,Clust2,1e-05,CA20
KP1134_AC_CA20,Clust2,0.090828,CA20
KP1135_AC_CA20,Clust2,1e-05,CA20
KP1137_AC_CA20,Clust2,1e-05,CA20
KP1139_LM_CA20,Clust2,0.28202,CA20
KP1140_AC_CA20,Clust2,1e-05,CA20
KP1141_AC_CA20,Clust2,1e-05,CA20
KP1143_AC_CA20,Clust2,1e-05,CA20
KP1147_AC_CA20,Clust2,1e-05,CA20
KP1148_AC_CA20,Clust2,1e-05,CA20
KP1149_AC_CA20,Clust2,1e-05,CA20
KP1150_AC_CA20,Clust2,1e-05,CA20
KP1151_AC_CA20,Clust2,1e-05,CA20
KP1156_UN_CA20,Clust2,1e-05,CA20
KX0743_AC_WP10,Clust2,0.151044,WP10
KP0046_AC_SB10,Clust3,0.101265,SB10
KP0050_AC_SB10,Clust3,1e-05,SB10
KP0055_AC_SB10,Clust3,0.103055,SB10
KP0057_AC_SB10,Clust3,1e-05,SB10
KP0058_AC_SB10,Clust3,0.072505,SB10
KP0060_AC_SB10,Clust3,1e-05,SB10
KP0061_AC_SB10,Clust3,0.00939,SB10
KP0072_AC_SB10,Clust3,1e-05,SB10
KP0074_AC_SB10,Clust3,1e-05,SB10
KP0078_AC_SB10,Clust3,1e-05,SB10
KP0081_AC_SB10,Clust3,1e-05,SB10
KP0089_AC_SB10,Clust3,1e-05,SB10
KP0095_AC_SB10,Clust3,0.062113,SB10
KP0100_AC_SB10,Clust3,0.043053,SB10
KP0101_AC_SB10,Clust3,0.098185,SB10
KP0102_AC_SB10,Clust3,1e-05,SB10
KP0104_AC_SB10,Clust3,1e-05,SB10
KP0109_LM_SB10,Clust3,0.073057,SB10
KP0112_AC_SB10,Clust3,0.029421,SB10
KP0116_AC_SB10,Clust3,1e-05,SB10
KP0120_AC_SB10,Clust3,1e-05,SB10
KP0121_AC_SB10,Clust3,1e-05,SB10
KP0122_AC_SB10,Clust3,1e-05,SB10
KP0123_AC_SB10,Clust3,0.025939,SB10
KP0125_AC_SB10,Clust3,1e-05,SB10
KP0127_AC_SB10,Clust3,1e-05,SB10
KP0129_AC_SB10,Clust3,1e-05,SB10
KP0131_HU_SB05,Clust3,0.969434,SB05
KP0153_AC_SQ12,Clust3,0.031782,SQ12
KP0158_AC_SQ12,Clust3,1e-05,SQ12
KP0162_AC_SQ12,Clust3,1e-05,SQ12
KP0167_AC_SQ12,Clust3,0.162856,SQ12
KP0168_AC_SQ12,Clust3,1e-05,SQ12
KP0171_AC_SQ12,Clust3,1e-05,SQ12
KP0172_AC_SQ12,Clust3,1e-05,SQ12
KP0176_AC_SQ12,Clust3,0.082982,SQ12
KP0181_AC_SQ12,Clust3,1e-05,SQ12
KP0187_AC_SQ12,Clust3,1e-05,SQ12
KP0189_AC_SQ12,Clust3,0.113359,SQ12
KP0190_AC_SQ12,Clust3,0.073986,SQ12
KP0197_AC_SQ12,Clust3,1e-05,SQ12
KP0202_AC_SQ12,Clust3,0.07321,SQ12
KP0209_AC_SQ12,Clust3,0.131631,SQ12
KP0214_AC_SQ20,Clust3,1e-05,SQ20
KP0218_AC_SQ20,Clust3,1e-05,SQ20
KP0220_AC_SQ20,Clust3,0.112408,SQ20
KP0222_AC_SQ20,Clust3,1e-05,SQ20
KP0225_AC_SQ20,Clust3,0.069587,SQ20
KP0229_AC_SQ20,Clust3,1e-05,SQ20
KP0235_AC_SQ20,Clust3,1e-05,SQ20
KP0236_AC_SQ20,Clust3,0.082026,SQ20
KP0237_AC_SQ20,Clust3,0.07941,SQ20
KP0241_AC_SQ20,Clust3,1e-05,SQ20
KP0242_AC_SQ20,Clust3,0.175431,SQ20
KP0243_AC_SQ20,Clust3,1e-05,SQ20
KP0247_AC_SQ20,Clust3,1e-05,SQ20
KP0251_AC_SQ20,Clust3,0.083909,SQ20
KP0255_AC_SQ20,Clust3,1e-05,SQ20
KP0257_AC_SQ20,Clust3,1e-05,SQ20
KP0259_AC_SQ20,Clust3,1e-05,SQ20
KP0261_AC_SQ20,Clust3,1e-05,SQ20
KP0269_AC_SQ20,Clust3,0.012553,SQ20
KP0272_AC_SQ20,Clust3,0.058172,SQ20
KP0279_AC_SQ20,Clust3,0.118685,SQ20
KP0284_AC_SQ20,Clust3,1e-05,SQ20
KP0289_AC_WP20,Clust3,0.99997,WP20
KP0291_AC_WP20,Clust3,0.99997,WP20
KP0292_AC_WP20,Clust3,0.99997,WP20
KP0294_AC_WP20,Clust3,0.913152,WP20
KP0296_AC_WP20,Clust3,0.99997,WP20
KP0301_AC_WP20,Clust3,0.960013,WP20
KP0304_AC_WP20,Clust3,0.99997,WP20
KP0305_AC_WP20,Clust3,0.904233,WP20
KP0311_AC_WP20,Clust3,1e-05,WP20
KP0314_AC_WP20,Clust3,0.978544,WP20
KP0317_AC_WP20,Clust3,0.810246,WP20
KP0323_AC_WP20,Clust3,0.99997,WP20
KP0326_AC_WP20,Clust3,0.9274,WP20
KP0329_AC_WP20,Clust3,0.99997,WP20
KP0332_AC_WP20,Clust3,0.99997,WP20
KP0335_AC_WP20,Clust3,0.99997,WP20
KP0340_AC_WP20,Clust3,1e-05,WP20
KP0346_AC_WP20,Clust3,0.685935,WP20
KP0347_AC_WP20,Clust3,1e-05,WP20
KP0354_AC_WP20,Clust3,0.99997,WP20
KP0355_AC_WP20,Clust3,0.99997,WP20
KP0360_AC_WP20,Clust3,0.99997,WP20
KP0365_AC_WP20,Clust3,0.99997,WP20
KP0368_AC_WP20,Clust3,0.838945,WP20
KP0369_AC_WP20,Clust3,1e-05,WP20
KP0372_AC_WP20,Clust3,0.968951,WP20
KP0374_AC_WP20,Clust3,0.9123,WP20
KP0379_AC_WP20,Clust3,1e-05,WP20
KP0383_AC_WP20,Clust3,0.99997,WP20
KP0395_AC_WP20,Clust3,1e-05,WP20
KP0396_AC_WP20,Clust3,1.8e-05,WP20
KP0399_LM_WP20,Clust3,1e-05,WP20
KP0405_AC_WP20,Clust3,0.881362,WP20
KP0406_NA_NANA,Clust3,0.976978,WP20
KP0407_AC_CA05,Clust3,0.03134,CA05
KP0408_AC_CA05,Clust3,0.098121,CA05
KP0409_AC_CA05,Clust3,1e-05,CA05
KP0424_AC_CA05,Clust3,1e-05,CA05
KP0431_HU_CA05,Clust3,0.153856,CA05
KP0441_AC_CA05,Clust3,0.235031,CA05
KP0450_AC_WP20,Clust3,0.99997,WP20
KP0452_AC_WP20,Clust3,1e-05,WP20
KP0454_AC_WP20,Clust3,0.974499,WP20
KP0457_AC_WP20,Clust3,0.99997,WP20
KP0462_AC_WP20,Clust3,0.99997,WP20
KP0463_AC_WP20,Clust3,1e-05,WP20
KP0464_AC_WP20,Clust3,0.99997,WP20
KP0468_AC_WP20,Clust3,0.99997,WP20
KP0470_AC_WP20,Clust3,0.99997,WP20
KP0471_AC_WP20,Clust3,0.99997,WP20
KP0477_AC_WP20,Clust3,0.876161,WP20
KP0479_AC_WP20,Clust3,0.99997,WP20
KP0481_AC_WP20,Clust3,0.99997,WP20
KP0484_AC_WP20,Clust3,0.99997,WP20
KP0485_AC_WP20,Clust3,0.83885,WP20
KP0486_AC_WP20,Clust3,1e-05,WP20
KP0487_AC_WP20,Clust3,0.99997,WP20
KP0489_AC_WP20,Clust3,0.99997,WP20
KP0490_AC_WP20,Clust3,0.99997,WP20
KP0491_AC_WP20,Clust3,0.99997,WP20
KP0494_AC_WP20,Clust3,0.99997,WP20
KP0505_AC_WP20,Clust3,0.99997,WP20
KP0508_AC_WP20,Clust3,0.99997,WP20
KP0512_AC_WP20,Clust3,0.99997,WP20
KP0516_AC_WP20,Clust3,0.99997,WP20
KP0521_AC_WP20,Clust3,0.99997,WP20
KP0523_AC_WP20,Clust3,0.888439,WP20
KP0530_AC_WP20,Clust3,0.986061,WP20
KP0532_AC_WP20,Clust3,0.99997,WP20
KP0533_AC_WP20,Clust3,0.99997,WP20
KP0535_AC_WP20,Clust3,0.99997,WP20
KP0536_AC_WP20,Clust3,0.99997,WP20
KP0537_AC_WP20,Clust3,0.99997,WP20
KP0545_AC_WP20,Clust3,0.913783,WP20
KP0546_AC_WP20,Clust3,0.868611,WP20
KP0554_AC_WP20,Clust3,0.99997,WP20
KP0559_AC_WP20,Clust3,1e-05,WP20
KP0563_AC_WP20,Clust3,1e-05,WP20
KP0568_AC_WP20,Clust3,0.967846,WP20
KP0569_AC_WP20,Clust3,1e-05,WP20
KP0571_AC_WP20,Clust3,0.99997,WP20
KP0572_AC_WP20,Clust3,0.976943,WP20
KP0575_AC_WP20,Clust3,1e-05,WP20
KP0576_AC_WP20,Clust3,1e-05,WP20
KP0579_AC_WP20,Clust3,0.99997,WP20
KP0581_AC_WP20,Clust3,1e-05,WP20
KP0584_AC_WP20,Clust3,1e-05,WP20
KP0590_AC_WP20,Clust3,1e-05,WP20
KP0593_AC_SB20,Clust3,0.169828,SB20
KP0596_AC_SB20,Clust3,0.167394,SB20
KP0600_AC_SB20,Clust3,1e-05,SB20
KP0604_AC_SB20,Clust3,1e-05,SB20
KP0607_AC_SB20,Clust3,1.6e-05,SB20
KP0608_AC_SB20,Clust3,0.99997,SB20
KP0611_LM_SB20,Clust3,1e-05,SB20
KP0625_AC_SB20,Clust3,0.064528,SB20
KP0626_AC_SB20,Clust3,1e-05,SB20
KP0636_AC_SB20,Clust3,1e-05,SB20
KP0638_AC_SB20,Clust3,0.096293,SB20
KP0640_AC_SB20,Clust3,1e-05,SB20
KP0643_AC_SB20,Clust3,0.059272,SB20
KP0645_AC_SB20,Clust3,1e-05,SB20
KP0646_AC_SB20,Clust3,0.045534,SB20
KP0647_AC_SB20,Clust3,1e-05,SB20
KP0648_AC_SB20,Clust3,0.096702,SB20
KP0649_AC_SB20,Clust3,0.092972,SB20
KP0652_AC_SB20,Clust3,0.058377,SB20
KP0654_AC_SB20,Clust3,1e-05,SB20
KP0660_AC_SB20,Clust3,1e-05,SB20
KP0661_AC_SB20,Clust3,0.056791,SB20
KP0662_AC_SB20,Clust3,0.001738,SB20
KP0665_AC_SB20,Clust3,0.096802,SB20
KP0667_AC_SB20,Clust3,1e-05,SB20
KP0668_AC_SB20,Clust3,1e-05,SB20
KP0669_AC_SB20,Clust3,1e-05,SB20
KP0678_AC_SB20,Clust3,1e-05,SB20
KP0679_AC_SB20,Clust3,1e-05,SB20
KP0686_AC_SB20,Clust3,0.012492,SB20
KP0688_AC_SB20,Clust3,1e-05,SB20
KP0690_AC_SB20,Clust3,1e-05,SB20
KP0691_AC_SB20,Clust3,1e-05,SB20
KP0696_AC_SB20,Clust3,1e-05,SB20
KP0698_AC_SB20,Clust3,1e-05,SB20
KP0703_AC_SB20,Clust3,0.122736,SB20
KP0704_AC_SB20,Clust3,1e-05,SB20
KP0708_AC_SB20,Clust3,1e-05,SB20
KP0711_AC_SB20,Clust3,0.015892,SB20
KP0712_AC_SB20,Clust3,0.094176,SB20
KP0714_AC_SB20,Clust3,1e-05,SB20
KP0717_AC_SB20,Clust3,1e-05,SB20
KP0720_AC_SB20,Clust3,1e-05,SB20
KP0724_AC_SB20,Clust3,0.24685,SB20
KP0727_AC_SB20,Clust3,1e-05,SB20
KP0730_AC_SB20,Clust3,0.099338,SB20
KP0734_AC_SB20,Clust3,0.055118,SB20
KP0742_AC_WP10,Clust3,0.99997,WP10
KP0746_AC_WP10,Clust3,0.944575,WP10
KP0747_AC_WP20,Clust3,0.977421,WP20
KP0748_AC_WP10,Clust3,0.99997,WP10
KP0749_AC_WP20,Clust3,0.985173,WP20
KP0751_AC_WP10,Clust3,0.99997,WP10
KP0753_AC_WP10,Clust3,0.838043,WP10
KP0757_AC_WP10,Clust3,0.99997,WP10
KP0758_AC_WP10,Clust3,0.99997,WP10
KP0760_AC_WP10,Clust3,0.882109,WP10
KP0761_AC_WP10,Clust3,0.99997,WP10
KP0767_AC_WP10,Clust3,0.99997,WP10
KP0769_AC_WP10,Clust3,1e-05,WP10
KP0771_AC_WP10,Clust3,0.99997,WP10
KP0773_AC_WP10,Clust3,0.930706,WP10
KP0777_AC_WP10,Clust3,0.834211,WP10
KP0779_AC_WP10,Clust3,0.99877,WP10
KP0787_AC_WP10,Clust3,0.930433,WP10
KP0792_AC_WP10,Clust3,0.984675,WP10
KP0793_AC_WP10,Clust3,0.99997,WP10
KP0794_AC_WP10,Clust3,0.99997,WP10
KP0797_AC_WP10,Clust3,0.99997,WP10
KP0799_AC_WP10,Clust3,0.99997,WP10
KP0802_AC_WP10,Clust3,0.882242,WP10
KP0808_AC_WP10,Clust3,0.991585,WP10
KP0811_AC_WP10,Clust3,0.99997,WP10
KP0812_AC_WP10,Clust3,0.99997,WP10
KP0815_AC_WP10,Clust3,0.888964,WP10
KP0822_AC_WP10,Clust3,0.940829,WP10
KP0823_AC_WP10,Clust3,0.825018,WP10
KP0828_AC_WP10,Clust3,0.99997,WP10
KP0830_AC_WP10,Clust3,0.99997,WP10
KP0835_AC_WP10,Clust3,0.99997,WP10
KP0837_AC_WP10,Clust3,0.052436,WP10
KP0844_UN_NANA,Clust3,0.957932,WP10
KP0857_AC_WP10,Clust3,0.99997,WP10
KP0861_AC_WP10,Clust3,0.99997,WP10
KP0866_AC_WP10,Clust3,0.99997,WP10
KP0871_AC_WP10,Clust3,0.99997,WP10
KP0879_AC_WP10,Clust3,0.99997,WP10
KP0880_HU_WP10,Clust3,0.95685,WP10
KP0881_AC_WP10,Clust3,0.961921,WP10
KP0882_AC_WP10,Clust3,0.99997,WP10
KP0883_AC_WP10,Clust3,0.99997,WP10
KP0884_AC_WP10,Clust3,0.971952,WP10
KP0887_AC_WP10,Clust3,0.907337,WP10
KP0895_AC_WP10,Clust3,0.991831,WP10
KP0897_AC_WP10,Clust3,0.994669,WP10
KP0898_AC_WP10,Clust3,0.956099,WP10
KP0909_AC_WP10,Clust3,0.996229,WP10
KP0912_AC_WP10,Clust3,0.967957,WP10
KP0913_AC_WP10,Clust3,0.967181,WP10
KP0915_AC_WP10,Clust3,0.999968,WP10
KP0916_AC_WP10,Clust3,0.871823,WP10
KP0917_AC_WP10,Clust3,0.99997,WP10
KP0918_AC_WP10,Clust3,0.99997,WP10
KP0919_AC_WP10,Clust3,0.99997,WP10
KP0926_AC_WP10,Clust3,0.99997,WP10
KP0928_AC_WP10,Clust3,0.987106,WP10
KP0930_AC_WP10,Clust3,0.99997,WP10
KP0931_AC_WP10,Clust3,0.99997,WP10
KP0932_AC_WP10,Clust3,0.99997,WP10
KP0933_AC_WP10,Clust3,0.99997,WP10
KP0934_AC_WP10,Clust3,0.99698,WP10
KP0936_AC_WP10,Clust3,0.99997,WP10
KP0937_AC_WP10,Clust3,0.99997,WP10
KP0938_HU_WP10,Clust3,1e-05,WP10
KP0940_AC_WP10,Clust3,0.99997,WP10
KP0942_AC_WP10,Clust3,0.99997,WP10
KP0945_AC_WP10,Clust3,0.99997,WP10
KP0947_AC_WP10,Clust3,0.987426,WP10
KP0950_AC_WP05,Clust3,0.99997,WP05
KP0953_AC_WP10,Clust3,0.99997,WP10
KP0962_AC_WP05,Clust3,0.99997,WP05
KP0965_AC_WP05,Clust3,0.99997,WP05
KP0966_AC_WP05,Clust3,0.982048,WP05
KP0967_HU_WP05,Clust3,0.975013,WP05
KP0974_AC_WP05,Clust3,0.869973,WP05
KP0977_AC_WP05,Clust3,0.992179,WP05
KP0978_AC_WP05,Clust3,0.99997,WP05
KP0981_AC_WP05,Clust3,0.99997,WP05
KP0982_AC_WP05,Clust3,0.99997,WP05
KP0992_AC_CA10,Clust3,0.043937,CA10
KP0993_AC_CA10,Clust3,0.150081,CA10
KP0999_AC_CA10,Clust3,1e-05,CA10
KP1002_AC_WP10,Clust3,0.233147,WP10
KP1009_AC_CA10,Clust3,1e-05,CA10
KP1011_AC_CA10,Clust3,1e-05,CA10
KP1012_AC_CA10,Clust3,1e-05,CA10
KP1015_AC_CA10,Clust3,1e-05,CA10
KP1019_AC_CA10,Clust3,0.089048,CA10
KP1021_AC_CA10,Clust3,0.026178,CA10
KP1022_AC_CA10,Clust3,1e-05,CA10
KP1028_AC_CA10,Clust3,0.158368,CA10
KP1029_AC_CA10,Clust3,1e-05,CA10
KP1030_AC_CA10,Clust3,1e-05,CA10
KP1032_AC_CA10,Clust3,1e-05,CA10
KP1045_AC_CA10,Clust3,1e-05,CA10
KP1046_AC_CA10,Clust3,0.054956,CA10
KP1047_AC_CA10,Clust3,0.017966,CA10
KP1052_AC_CA10,Clust3,0.308597,CA10
KP1053_AC_CA10,Clust3,0.000373,CA10
KP1062_AC_CA20,Clust3,1e-05,CA20
KP1066_AC_CA20,Clust3,0.003581,CA20
KP1067_AC_CA20,Clust3,1e-05,CA20
KP1069_AC_CA20,Clust3,1e-05,CA20
KP1070_AC_CA20,Clust3,0.019913,CA20
KP1076_AC_CA20,Clust3,0.090925,CA20
KP1077_AC_CA20,Clust3,0.081624,CA20
KP1081_AC_CA20,Clust3,1e-05,CA20
KP1088_AC_CA20,Clust3,0.063802,CA20
KP1089_AC_CA20,Clust3,1e-05,CA20
KP1097_AC_CA20,Clust3,1e-05,CA20
KP1104_AC_CA20,Clust3,0.007034,CA20
KP1107_AC_CA20,Clust3,1e-05,CA20
KP1115_AC_CA20,Clust3,1e-05,CA20
KP1120_AC_CA20,Clust3,0.171812,CA20
KP1121_AC_CA20,Clust3,1e-05,CA20
KP1125_AC_CA20,Clust3,0.062962,CA20
KP1128_AC_CA20,Clust3,0.106542,CA20
KP1132_AC_CA20,Clust3,1e-05,CA20
KP1134_AC_CA20,Clust3,1e-05,CA20
KP1135_AC_CA20,Clust3,0.146562,CA20
KP1137_AC_CA20,Clust3,0.010831,CA20
KP1139_LM_CA20,Clust3,1e-05,CA20
KP1140_AC_CA20,Clust3,1e-05,CA20
KP1141_AC_CA20,Clust3,1e-05,CA20
KP1143_AC_CA20,Clust3,1e-05,CA20
KP1147_AC_CA20,Clust3,1e-05,CA20
KP1148_AC_CA20,Clust3,1e-05,CA20
KP1149_AC_CA20,Clust3,0.048757,CA20
KP1150_AC_CA20,Clust3,1e-05,CA20
KP1151_AC_CA20,Clust3,1e-05,CA20
KP1156_UN_CA20,Clust3,1e-05,CA20
KX0743_AC_WP10,Clust3,0.848936,WP10
KP0046_AC_SB10,Clust4,1e-05,SB10
KP0050_AC_SB10,Clust4,0.001012,SB10
KP0055_AC_SB10,Clust4,1e-05,SB10
KP0057_AC_SB10,Clust4,0.087763,SB10
KP0058_AC_SB10,Clust4,0.182725,SB10
KP0060_AC_SB10,Clust4,1e-05,SB10
KP0061_AC_SB10,Clust4,1e-05,SB10
KP0072_AC_SB10,Clust4,1e-05,SB10
KP0074_AC_SB10,Clust4,0.044209,SB10
KP0078_AC_SB10,Clust4,1e-05,SB10
KP0081_AC_SB10,Clust4,1e-05,SB10
KP0089_AC_SB10,Clust4,1e-05,SB10
KP0095_AC_SB10,Clust4,1e-05,SB10
KP0100_AC_SB10,Clust4,0.056354,SB10
KP0101_AC_SB10,Clust4,1e-05,SB10
KP0102_AC_SB10,Clust4,1e-05,SB10
KP0104_AC_SB10,Clust4,0.017718,SB10
KP0109_LM_SB10,Clust4,0.135023,SB10
KP0112_AC_SB10,Clust4,1e-05,SB10
KP0116_AC_SB10,Clust4,1e-05,SB10
KP0120_AC_SB10,Clust4,1e-05,SB10
KP0121_AC_SB10,Clust4,1e-05,SB10
KP0122_AC_SB10,Clust4,1e-05,SB10
KP0123_AC_SB10,Clust4,1e-05,SB10
KP0125_AC_SB10,Clust4,1e-05,SB10
KP0127_AC_SB10,Clust4,1e-05,SB10
KP0129_AC_SB10,Clust4,0.085426,SB10
KP0131_HU_SB05,Clust4,0.030546,SB05
KP0153_AC_SQ12,Clust4,1e-05,SQ12
KP0158_AC_SQ12,Clust4,0.088415,SQ12
KP0162_AC_SQ12,Clust4,1e-05,SQ12
KP0167_AC_SQ12,Clust4,0.016086,SQ12
KP0168_AC_SQ12,Clust4,0.019751,SQ12
KP0171_AC_SQ12,Clust4,1e-05,SQ12
KP0172_AC_SQ12,Clust4,0.99997,SQ12
KP0176_AC_SQ12,Clust4,0.370065,SQ12
KP0181_AC_SQ12,Clust4,0.11776,SQ12
KP0187_AC_SQ12,Clust4,1e-05,SQ12
KP0189_AC_SQ12,Clust4,1e-05,SQ12
KP0190_AC_SQ12,Clust4,0.234609,SQ12
KP0197_AC_SQ12,Clust4,0.142581,SQ12
KP0202_AC_SQ12,Clust4,0.149621,SQ12
KP0209_AC_SQ12,Clust4,0.053527,SQ12
KP0214_AC_SQ20,Clust4,1e-05,SQ20
KP0218_AC_SQ20,Clust4,1e-05,SQ20
KP0220_AC_SQ20,Clust4,1e-05,SQ20
KP0222_AC_SQ20,Clust4,0.208772,SQ20
KP0225_AC_SQ20,Clust4,1e-05,SQ20
KP0229_AC_SQ20,Clust4,0.007426,SQ20
KP0235_AC_SQ20,Clust4,1e-05,SQ20
KP0236_AC_SQ20,Clust4,0.000773,SQ20
KP0237_AC_SQ20,Clust4,0.092393,SQ20
KP0241_AC_SQ20,Clust4,1e-05,SQ20
KP0242_AC_SQ20,Clust4,0.078314,SQ20
KP0243_AC_SQ20,Clust4,1e-05,SQ20
