,x,y,z
KP0271_AC_SQ20_X,-0.8642808220969611,-2.512262874246018,-1.270144114052587
KP0270_AC_SQ20,-0.8191548347053883,-2.519526632309855,-1.277438964526819
KP0272_AC_SQ20,-0.15121498136693767,-2.3701715568560515,-1.5464847649902629
KP0273_AC_SQ20,-0.19611275562247177,-2.3103126597553136,-1.4719171908131938
KP0274_AC_SQ20,-0.027838372507775475,-2.093726390728261,-1.5101696324900065
KP0275_AC_SQ20,-0.10937476586399976,-2.0269014359782216,-1.4547870474498497
KP0276_AC_SQ20,-0.21851835117890456,-1.9959045757889031,-1.450288373412133
KP0277_AC_SQ20,-0.06176892947276181,-1.940765430981283,-1.5051114125846936
KP0278_AC_SQ20,-1.3978875101123145,-1.6530313602465634,-1.184948689632935
KP0280_AC_SQ20,-1.4267448375957072,-1.8338318028039997,-1.0647161514635648
KP0279_AC_SQ20,-1.2591456299894,-1.7167389400164317,-1.1025182535108327
KP0281_AC_SQ20,-1.4137249190522774,-1.8856018793455391,-1.1166757480254135
KP0282_LM_SQ20,-1.8131726207068928,-4.2534979432371065,-1.804976025499642
KP0285_LM_SQ20,-1.2575853723347112,-6.175270013434971,-1.9292044214692723
KP0286_AC_SQ20,-1.5701144573557504,-6.620531879770574,-1.3719866567642536
KP0283_AC_SQ20_X,-2.11628372483567,-4.914018480160994,-1.6834431956165028
KP0284_AC_SQ20_X,-2.1573589059957166,-4.925498228152028,-1.6476611105151127
KP0264_AC_SQ20_X,-0.9462136681117013,-2.765433007595417,-1.5240942192045168
KP0269_AC_SQ20,-0.8379301337593369,-2.5840541439504974,-1.2562821816396275
KP0249_LM_SQ20,0.4382652230609226,1.1113358733222387,-1.7463423295037375
KP0258_AC_SQ20,-0.6560856188904137,-4.925401743001482,-2.080156966418483
