,x,y,z,p
KP0779_AC_WP10,0.9412402415524981,-4.2967849334985875,-4.830481050830184,1.0
KP0780_AC_WP10,-1.1334231461182371,4.743819311282478,-4.202032785810827,1.0
KP0781_AC_WP10,0.45000932184319214,-4.247538842901437,-4.9619888888487,1.0
KP0782_AC_WP10,-1.0804880674658395,4.231755651384037,-3.9792894387432187,1.0
KP0783_HU_WP10,-0.4757187802125353,-4.66616230754526,-3.7419124031921625,1.0
KP0784_AC_WP10,-1.1564853515264066,4.507981400708419,-4.158610617829513,1.0
KP0785_AC_WP10,-0.6256403162837191,-5.027278356015609,-3.470503191804484,1.0
KP0786_HU_WP10,-1.5670201508575872,4.642704408634511,-4.239010398163017,1.0
KP0787_AC_WP10,-0.9325210646200274,5.098905102497986,-4.188037544358687,1.0
KP0788_AC_WP10,-1.2115803505272167,4.336481754329989,-4.027274493413958,1.0
KP0789_HU_WP10,-1.00168480316739,4.8836422791436505,-4.143201127487077,1.0
KP0790_AC_WP10,-1.3370758949424302,4.594657272401457,-4.184665864159213,1.0
KP0791_AC_WP10,-0.44278978516974465,4.637646307043043,-4.287141209329855,1.0
KP0792_AC_WP10,-1.7346745959908507,4.039844458835813,-3.947838948285198,1.0
KP0793_AC_WP10,-0.4491909177614621,4.621940850533258,-4.581219746112242,1.0
KP0794_AC_WP10,-1.3346373734032377,4.060442017742748,-4.066043842170288,1.0
KP0795_LM_WP10,-0.269497597788936,4.275044038142191,-4.750153006027614,1.0
KP0796_AC_WP10_X,-1.2068516278759966,3.8326698307575495,-4.114723916260292,1.0
KP0797_AC_WP10,-0.42191877148570517,4.344638179189087,-4.594476483645737,1.0
KP0798_HU_WP10_X,-1.2038123890757293,3.8968537446810956,-4.045673665747472,1.0
KP0799_AC_WP10,-0.5551307765002865,4.221700558160238,-4.281168679169308,1.0
KP0800-X_AC_WP10,-1.0536447573625598,3.7947011872664285,-3.9964285708908185,1.0
KP0800_AC_WP10,-1.1906253679775027,3.926858174081728,-3.9674302768929537,1.0
KP0801_AC_WP10,-0.7121693279967626,4.01498480893455,-4.18357747056588,1.0
KP0802_AC_WP10,-0.9979697791104373,3.780879804579985,-4.160686618986955,1.0
KP0803_HU_WP10,-0.19876805550662835,4.144393230232162,-4.679143325978726,1.0
KP0804_AC_WP10,-0.9925417776205354,3.7022409593049663,-4.160474651923004,1.0
KP0805_HU_WP10,-0.2751376222205889,3.6781290752010873,-4.3678473286677075,1.0
KP0806_AC_WP10,-1.1935131323591504,3.5849380055332016,-4.20406961776202,1.0
KP0807_AC_WP10,-0.4221448408062976,3.5257120242571287,-4.142416145272532,1.0
KP0808_AC_WP10,-1.3624905964692953,3.48995816510349,-4.1730727108070695,1.0
KP0809_AC_WP10,-0.005691100548672508,3.6598880540052403,-4.2897547012809385,1.0
KP0810_AC_WP10,-1.0114926804487048,3.3794559277527543,-4.3659790220106265,1.0
KP0811_AC_WP10,-0.5496894363403685,3.334448510992278,-4.354136418542544,1.0
KP0812_AC_WP10,-0.8252829360844073,3.2058046287858764,-4.308117110465968,1.0
KP0813_AC_WP10,-0.15466494749829848,3.167110442672587,-4.54245908209785,1.0
KP0814_HU_WP10_X,-1.160993025667013,3.2661084255635835,-4.148373817626502,1.0
KP0815_AC_WP10,0.15426059803079578,3.4287559780987094,-4.610466075055536,1.0
KP0816_AC_WP10,-0.8610795958496893,3.2869514072373054,-4.648176098930578,1.0
KP0817_AC_WP10,-0.0529095885232092,1.58285180930261,-4.512791089152869,1.0
KP0819_AC_WP10,0.17169458532039636,1.6124577375916125,-4.947314576887548,1.0
KP0820_AC_WP10,-0.38388282730633727,1.4767896698388305,-4.2698732082522834,1.0
KP0821_AC_WP10_X,-1.5777878772185014,11.340613755054308,-3.341793507702688,1.0
KP0823_AC_WP10,-0.8893249293841429,9.395817723004688,-4.2206320741932,1.0
KP0824_AC_WP10,-1.923127439591528,10.8236154971401,-4.199496697333664,1.0
KP0825_AC_WP10,0.00494935898998544,9.133892512793063,-4.7066901985039085,1.0
KP0827_AC_WP10_X,0.09806537275445276,9.043370279815884,-4.1766405840291085,1.0
KP0829_HU_WP10_X,0.07533917423416255,9.004630253584311,-4.256627857862587,1.0
KP0831_HU_WP10,0.07290929565181001,8.977553451466509,-4.394459862356722,1.0
KP0833_AC_WP10,0.00318517009387926,8.991982210933985,-4.462472184120495,1.0
KP0835_AC_WP10,-0.1634822208813031,8.948160294236871,-4.64072477249861,1.0
KP0837_AC_WP10,0.08372048970704472,8.43695161310577,-4.200543519540047,1.0
KP0839_HU_WP10_X,0.056484775610167993,8.723911017353732,-3.8164597764344266,1.0
KP0841_AC_WP10_X,0.19945244040902435,8.60282280795842,-3.780786740778341,1.0
KP0845_AC_WP10,0.19307330249360316,8.470626947639403,-3.7952924927646725,1.0
KP0847_AC_WP10_X,0.3146044372126785,8.279527822766095,-4.121702751033307,1.0
KP0849_AC_WP10,-0.04345912438312259,8.227626177262719,-4.703177938949348,1.0
KP0851_AC_WP10,-0.40547268093108807,7.867544863269087,-4.688310233687792,1.0
KP0853_AC_WP10,-0.4145560764094779,7.761837471961676,-4.617797654418882,1.0
KP0855_AC_WP10,-0.5928670534723525,7.443792910338014,-4.402724728346458,1.0
KP0857_AC_WP10,-0.8052842395556088,7.089850880239331,-4.258815185239212,1.0
KP0859_HU_WP10,-0.45592003904454975,6.823361366094403,-4.049589277239543,1.0
KP0861_AC_WP10,-0.47543220536463554,6.79816758931585,-4.223804885074861,1.0
KP0863_AC_WP10,-0.8227978834454058,6.571276300285837,-4.307145350174602,1.0
KP0879_AC_WP10,-1.4224148653092876,14.55572945309079,-4.334710684075439,1.0
KP0881_AC_WP10,-1.3938689060377476,13.980326696892748,-4.303262829576437,1.0
KP0883_AC_WP10,-1.5573170662703395,13.774271140485943,-4.060075966375336,1.0
KP0885_AC_WP10,-1.7257384167197154,13.50325655650397,-3.764818848019774,1.0
KP0887_AC_WP10,-1.6154239914655928,13.361366187940677,-4.229577091111797,1.0
KP0889_LM_WP10,-1.241171716872313,12.160504716291305,-4.2495443039800085,1.0
KP0891_AC_WP10,-1.2539269560779611,12.3280893887491,-4.311466540714381,1.0
KP0893_LM_WP10,-1.0355435622366043,11.775168699400846,-3.921965234588601,1.0
KP0895_AC_WP10,-0.976548774494653,11.895865139618419,-3.975133330082813,1.0
KP0897_AC_WP10_X,-1.4025128248545242,11.957759638665186,-3.614436732551634,1.0
KP0899_HU_WP10,-1.5521011795709874,11.675648382261548,-3.0335436246597727,1.0
KP0901_HU_WP10_X,-1.677248979373202,12.005605340608717,-2.9959716654432,1.0
KP0903_HU_WP10,-1.8377938575402788,11.884444921677112,-3.0038472595393184,1.0
KP0905_LM_WP10_X,-1.4237208759759803,12.583181519336227,-3.813917164292905,1.0
