,x,y,z,range
KP0998_AC_CA10,-14.484113942934373,2.4041359307962917,-2.305606284735054,1.0
KP1000_AC_CA10,-14.521506505201193,2.4866175764717875,-2.42248665492324,1.0
KP1002_AC_CA10,-9.108449799201715,1.3773902874797102,-2.218680356281083,1.0
KP1004_AC_CA10,-5.376837168272818,1.3415615511643517,-2.2621590581807,1.0
KP1006_AC_CA10,-5.508124908481648,1.4723900746735314,-2.2087436200093475,1.0
KP1008_AC_CA10,-5.336683178815664,1.5533850141712096,-2.3301102420697704,1.0
KP1010_AC_CA10,-5.6654180584241205,1.508323979936692,-2.1522897894614896,1.0
KP1012_AC_CA10,-5.667849632380486,1.63401073649298,-2.262214961710759,1.0
KP1014_AC_CA10,-5.744113235511536,1.5326444617663633,-2.2849995723521435,1.0
KP1016_AC_CA10,-5.82663952029421,1.5839501907363183,-2.336577525487908,1.0
KP1018_AC_CA10,-5.906184207264598,1.589064214512129,-2.4312515820735485,1.0
KP1020_AC_CA10,-5.85540532985504,1.6141523325496598,-2.5678468706768887,1.0
KP1022_AC_CA10,-6.158411743362983,1.826341488513436,-2.61346127965377,1.0
KP1024_AC_CA10,-7.058584193913573,1.3668482212729343,-2.481013798130722,1.0
KP1026_AC_CA10,2.9578310132185877,0.5372618120875038,-2.3495407146565506,1.0
KP1028_AC_CA10,2.898027088717228,0.6747379346008513,-2.493262861837639,1.0
KP1030_AC_CA10,2.5290453300235693,0.45261141816730066,-2.490123376771444,1.0
KP1032_AC_CA10,-0.1373720865074136,0.9523133346291127,-2.46760673896935,1.0
KP1034_AC_CA10,-0.9279861123200428,0.9205271628137687,-1.9531949286057653,1.0
KP1036_AC_CA10,-0.9453416687353204,1.03024127985936,-1.9877564507323409,1.0
KP1038_LM_CA10,-0.23573247051120236,0.507253634143118,-2.548784476579652,1.0
KP1040_AC_CA10,7.511162928901817,-0.22849569474513512,-2.5071742867225937,1.0
KP1042_AC_CA10,5.832495943801388,-0.10205398801072639,-2.244834847529313,1.0
KP1044_AC_CA10,5.762686206451076,0.22037684127407103,-2.194083345753567,1.0
KP1046_AC_CA10,4.934055416784942,0.6795616198124785,-2.334622122146192,1.0
KP1048_AC_CA10,4.3872016542539125,0.22789828102859153,-2.4752286252969857,1.0
KP1050_AC_CA10,3.973642843518649,0.3539448102911907,-2.541315898011701,1.0
KP1052_AC_CA10,3.42298626470476,0.5087579024974439,-2.4339548853446025,1.0
KP1054_AC_CA10,3.9257351838031527,0.7686171745907151,-2.461113442354467,1.0
KP0991_AC_CA10,-13.123526316196735,1.4224831353316088,-2.622248152200985,1.0
KP0993_AC_CA10,-14.873474713723706,1.2707019891978126,-2.7106849108554827,1.0
KP0995_AC_CA10_X,-15.04882431457044,1.3605592050720592,-2.6270342041730745,1.0
KP0997_AC_CA10,-8.020762393792353,0.4247725208092141,-2.485506646201017,1.0
KP0999_AC_CA10,-8.834474919893367,0.00875211481470914,-2.5242167867748107,1.0
KP1001_AC_CA10,-9.052223127348471,0.38273750305477694,-2.5269642530952874,1.0
KP1003_AC_CA10,-8.972170598147498,0.5126360325516066,-2.20233811759949,1.0
KP1005_AC_CA10,-9.05017849313875,0.49654076829342614,-2.2073876082722927,1.0
KP1007_AC_CA10,-9.93986201966818,0.16176853827258783,-2.362438969911108,1.0
KP1009_AC_CA10_X,-10.085678846017611,0.1454945393897091,-2.197407786168229,1.0
KP1011_AC_CA10,-11.469322662016989,0.7633569525946489,-2.367495287346773,1.0
KP1013_AC_CA10,-11.658460342300176,0.984296287809922,-2.43105928868731,1.0
KP1015_AC_CA10,-11.774882685860778,1.1502358114513969,-2.438554984296261,1.0
KP1017_AC_CA10,-11.976006670392813,1.4990398702235697,-2.3943715905883143,1.0
KP1019_AC_CA10,-4.627563709333311,-0.5306824887551483,-2.628456224175829,1.0
KP1021_AC_CA10,-7.593245014922597,0.8824803659805811,-2.3313155578196945,1.0
KP1023_AC_CA10,2.1108694003188435,-0.47006290123373573,-2.579957235655534,1.0
KP1025_AC_CA10,0.38907390417733206,-1.1596089468741657,-2.619037559476263,1.0
KP1027_AC_CA10,0.22542897682248347,-1.116481559860767,-2.423407277746364,1.0
KP1029_AC_CA10,0.07098502618717624,-0.10725391324661289,-2.5674312524892198,1.0
KP1031_AC_CA10,-0.0785052201295742,-0.17790495646644108,-2.3798999729303936,1.0
KP1033_AC_CA10,-1.3650308784107699,-0.10421591012029056,-2.395768914178292,1.0
KP1035_AC_CA10,-2.0243020182986435,0.030502881875024482,-2.261263046595722,1.0
KP1037_AC_CA10,-2.497957249930478,0.27774261659529836,-2.0004991114574326,1.0
KP1039_AC_CA10_X,-2.574018463500186,0.26024999769865353,-1.8519974849524583,1.0
KP1041_AC_CA10,-2.6024054382366106,0.2575316863594371,-1.756074584321042,1.0
KP1043_LM_CA10,7.130342648866735,-0.9210078801177829,-2.6754016136284933,1.0
KP1045_AC_CA10,5.716647096490093,-0.39580790419927203,-2.537735370691492,1.0
KP1047_AC_CA10_X,5.617789459127027,-0.13323466690488361,-2.3629313993965857,1.0
KP1049_AC_CA10,5.545295633454762,-0.2411270560286859,-2.238789372545215,1.0
KP1051_AC_CA10_X,5.412088114923936,-0.35004702143596567,-2.5650837129125605,1.0
KP1053_AC_CA10,4.308388659055886,-1.032878664392414,-2.424542115012114,1.0
KP1055_AC_CA10,4.0833633913524086,-0.8233622669063243,-2.4546250395344837,1.0
KP1057_AC_CA10,4.142205085421854,-0.34771829399046045,-2.540213831345673,1.0
KP1056_AC_CA20,-5.07173041456433,0.5406983778387382,-1.5258723657399802,1.0
KP1058_LM_CA20,-5.3906103803334355,-0.016591788231355195,-1.9364547933604084,1.0
KP1060_AC_CA20,-5.575941732096648,-0.20933764722808085,-1.6907428404314004,1.0
KP1061_LM_CA20,-4.573472679496715,-0.5384778092683524,-2.037030056828444,1.0
KP1065_LM_CA20,-4.761644942579006,-0.5612247857233313,-1.9211922637600836,1.0
KP1067_AC_CA20,-4.7634361480509,-0.8309828523694993,-2.192539594702468,1.0
KP1063_AC_CA20,-4.599867213406727,-0.7934778148509248,-2.0478297798614973,1.0
KP1059_LM_CA20,-4.33364526075768,-0.691652165275886,-2.07443904240149,1.0
KP1066_AC_CA20,-6.521282370452915,0.1553897816648465,-1.9279598770046809,1.0
KP1062_AC_CA20,-5.208810754631935,0.5571275109866082,-1.7672518822258805,1.0
KP1068_AC_CA20,-6.765819732212916,0.13146879543946277,-1.9640005955370927,1.0
KP1070_AC_CA20,-6.916163876154653,0.25895911297400787,-1.7598714684769003,1.0
KP1088_AC_CA20,-3.160549722224354,0.1000735037839479,-0.7680099556583699,1.0
KP1090_AC_CA20,-3.080491517518772,-0.0636452165526662,-0.8936885304955243,1.0
KP1092_LM_CA20,-2.9623379627724638,-0.3131802008517244,-1.0512637650720582,1.0
KP1094_LM_CA20,-3.0185123798041023,-0.5364056767486676,-1.6308063665165584,1.0
KP1098_AC_CA20,4.311620734912638,-0.7166426456044779,-1.60110025686642,1.0
KP1100_AC_CA20,2.857337627768541,-0.46289951409083585,-1.8820437485770691,1.0
KP1102_AC_CA20,1.840869102986091,-0.050595202198885456,-1.6149657789871052,1.0
KP1104_AC_CA20,1.4839315953310939,-0.20990839846380538,-1.3856472890987717,1.0
KP1106_AC_CA20,1.4626074301361625,0.1326717248571707,-1.067944631063871,1.0
KP1108_AC_CA20,1.1523891144838494,0.32469897530596087,-1.1284727559073875,1.0
KP1110_LM_CA20,8.838479615091089,0.5216128564891435,-1.724948686615328,1.0
KP1112_AC_CA20,8.684491748424698,0.476747018413751,-1.7354706484170952,1.0
KP1114_LM_CA20,8.564867990801,0.8131378181236262,-1.9941478689333372,1.0
KP1116_AC_CA20,7.882292251907449,0.646021247785561,-1.5950382955343612,1.0
KP1118_LM_CA20,7.092933134878984,0.022130096862698786,-1.3973927372273245,1.0
KP1120_AC_CA20,6.275013208965095,0.015376110710758553,-1.5136417395203705,1.0
KP1120a_AC_CA20,15.218679105003151,2.220703195111584,-1.8464165585586487,1.0
KP1122_LM_CA20,14.483903601346105,1.9216886519668017,-2.33629118410368,1.0
KP1124_AC_CA20,14.533105026632596,1.5929597390846344,-2.1856918175549667,1.0
KP1096_AC_CA20,-4.006563813431825,-0.3076643309162248,-1.5605997212532332,1.0
KP1069_AC_CA20,-5.6451423970738945,-0.3889405809249493,-1.851234809658378,1.0
KP1071_AC_CA20,-5.543325665724114,-0.30044668572295197,-1.805738578796389,1.0
KP1073_LM_CA20_X,-5.677652982469635,-1.3187511464770665,-2.358909153224677,1.0
KP1075_LM_CA20,-6.019321281489413,-0.9896675331372641,-2.3780054777270285,1.0
KP1077_AC_CA20,-6.324324083248687,-0.24236387397354256,-1.6738143765057238,1.0
KP1083_LM_CA20,-7.167181834072528,-0.3920539920675093,-2.167034133880537,1.0
KP1085_LM_CA20,-7.559385976385064,-0.423278413501874,-2.2405526349119005,1.0
KP1087_LM_CA20,-8.271723323734484,-1.2140843653664795,-2.0789614386468647,1.0
KP1089_AC_CA20_X,-7.9560804149378495,-1.9055062136293326,-1.524467643493883,1.0
KP1101_LM_CA20,-0.24886803218670844,0.5633032630248186,-1.7261758470164787,1.0
KP1103_LM_CA20,-1.0376441196052408,0.3614511545560075,-1.2352026159312053,1.0
KP1105_AC_CA20,-1.6988633969653935,1.0082927178363497,-1.4036044538013075,1.0
KP1107_AC_CA20,-1.9282975511958453,0.9066662561452827,-1.4893813829372498,1.0
KP1109_AC_CA20,-3.0045466155072718,0.21527599346392343,-0.7973797501697313,1.0
KP1113_AC_CA20,-4.01528264692958,0.2383592207854489,-1.4515229608287517,1.0
KP1115_AC_CA20,-4.054170350681515,0.401371501684147,-1.7175103732279628,1.0
KP1117_LM_CA20,2.992148457576701,0.8472866827464213,-1.8070162596499333,1.0
KP1119_LM_CA20_X,3.447460386408045,0.3845661821889918,-2.0974444818101032,1.0
KP1121_AC_CA20,3.028847384767542,0.2705976405018439,-1.7657164158851637,1.0
KP1123_LM_CA20,2.5016741243332277,0.8225524670283293,-1.4253350410053298,1.0
KP1125_AC_CA20,1.5839345925499673,0.34068294593137155,-1.41617253709998,1.0
KP1127_AC_CA20,1.3238614592059763,0.483399917323201,-1.0881721254149996,1.0
KP1129_AC_CA20,0.896600803551596,0.35209380203862567,-1.357374956328787,1.0
KP1131_AC_CA20,8.588558159189011,1.5602699982675305,-1.5434492268365474,1.0
KP1133_LM_CA20,8.255717060815472,1.1929713338497678,-1.845508856159408,1.0
KP1135_AC_CA20,7.817035212109665,1.142203325733265,-1.2714789238989683,1.0
KP1137_AC_CA20,7.6739943153727825,1.8251872085683456,-1.057798038812413,1.0
KP1139_AC_CA20,6.769464397818027,0.6533118048768276,-1.9986621873002288,1.0
KP1141_AC_CA20,5.940075831337089,1.2985194100341053,-1.7525460553009378,1.0
KP1126_LM_CA20_X,15.066177846068689,2.2441879527309907,-2.529741538305615,1.0
KP1130_AC_CA20,14.006087663991403,1.3375987624221273,-2.2421375337419605,1.0
KP1134_AC_CA20,13.872279633082275,1.4234489043583674,-2.284656425297479,1.0
KP1139_LM_CA20_X,13.549869295474132,1.135637386190433,-2.243404126875942,1.0
KP1141K_AC_CA20_X,12.962750225343308,1.2728785781137335,-1.5408669646687656,1.0
KP1143K_AC_CA20,12.479887048843255,1.3380523560659567,-1.4655095780571783,1.0
KP1145_AC_CA20_X,12.587388987733293,1.5561215711876948,-1.799208431110472,1.0
KP1147_AC_CA20,12.155338799532762,1.0833158231025335,-1.5318681034391457,1.0
KP1149_AC_CA20,12.162096086319648,1.1962764573101934,-1.556570308171756,1.0
KP1151_AC_CA20,11.89150372067557,1.4337295782983082,-1.4622773696906088,1.0
P4250159_LM_CA20,11.396273557819043,1.3341159415907442,-1.6287255767507691,1.0
KP1128_AC_CA20,15.368943749911233,2.6140406037120205,-1.6603245459792386,1.0
KP1132_AC_CA20,15.20633407627053,2.876304424454971,-1.738344554143021,1.0
KP1136_AC_CA20,14.948718314893593,2.5406983241506502,-1.8618844488211488,1.0
KP1138_LM_CA20,13.754169721013632,2.7606854510957013,-2.0551907700076963,1.0
KP1140_AC_CA20,13.664764215322956,2.87696142977864,-1.6682727282403116,1.0
KP1142_AC_CA20,13.373037336556404,2.2001543473592475,-2.024857550785512,1.0
KP1144_LM_CA20,11.647564194813258,2.0212725802224436,-1.94257812973926,1.0
KP1146_LM_CA20,11.355431960246968,1.5301026525715473,-1.765188383881115,1.0
KP1148_AC_CA20,11.244401441061859,1.5917995157427953,-1.6840438356978054,1.0
KP1150_AC_CA20,11.127678200451875,1.6380146660471269,-1.5450965466835955,1.0
L11_AC_CA20,10.81846834909309,1.7668396206342472,-1.58875075512349,1.0
L12_AC_CA20,10.661550362445235,2.3946740146981638,-1.5885397493784337,1.0
L13_AC_CA20_X,10.412612919104044,1.9012648392392062,-1.451354475671491,1.0
L14_AC_CA20,9.968985169030248,1.994846325361391,-1.4556608261377293,1.0
L15_AC_CA20,10.183602219421752,2.0083742171102563,-1.7520365524002386,1.0
L16_LM_CA20,9.157975694679738,1.7536375769641983,-1.964827436449228,1.0
KP1161_AC_CA20_X,11.374903158776862,1.4502117856350918,-1.4997396702159,1.0
KP1162_AC_CA20_X,11.192217919445326,1.4392194537775198,-1.6156764604902738,1.0
KP1163_AC_CA20,10.500342833287881,1.4161298921603527,-1.6117495693070707,1.0
KP1164_LM_CA20,10.414732151088614,0.8371226487098863,-1.4081287041294128,1.0
KP1165_AC_CA20,10.058585534239425,1.3234777739771482,-1.665508532616269,1.0
KP1166_LM_CA20,9.595008867837434,0.7310397864113347,-1.9075823140300616,1.0
KP1072_AC_CA20,-6.667692531591104,-0.09433904879234194,-1.829560193804036,1.0
KP1074_AC_CA20,-6.575263822923522,-0.014456044046489563,-1.8541589364485689,1.0
KP1076_AC_CA20,-7.370972728087005,0.5716542940612348,-2.112056221811977,1.0
KP1078_AC_CA20,-9.465047028885884,0.3944904641090664,-2.09582897065494,1.0
KP1080_AC_CA20,-9.786259473645442,0.26091912066467854,-2.0131204831515754,1.0
KP1082_AC_CA20_X,-9.957975685690391,0.2545644838712917,-1.8186441375784448,1.0
KP1084_AC_CA20,-9.949771989011879,0.23182742977211165,-1.7518523584507883,1.0
KP1086_AC_CA20,-10.034442529454385,0.23460710565346174,-1.738108915064298,1.0
KP1079_AC_CA20_X,-6.779115727695918,-0.8352624687928372,-2.2212316175095794,1.0
KP1081_AC_CA20_X,-6.802919924819094,-0.7573521199989406,-2.2612259925249134,1.0
KP1091_AC_CA20,-10.36569362732275,-0.5073956257359795,-1.6159757212801558,1.0
KP1093_LM_CA20,-10.479187211781955,-0.416895028461184,-1.7498067058500142,1.0
KP1095_HU_CA20,-10.53709082396687,-0.6539157385832104,-1.5260479892001777,1.0
KP1097_AC_CA20,-10.47036452571916,-0.1369988385405963,-1.7287694191697138,1.0
KP1167_LM_CA20_X,9.218648803721546,0.8504470052669364,-1.9298910996910232,1.0
KP1143_AC_CA20,5.34125940679664,1.3332534532541755,-1.459040909174663,1.0
P424028_LM_CA20,5.745543608522298,1.229121047313255,-1.8339689837656168,1.0
KP0130_AC_SB05,-3.0729656343319474,2.691259253195127,-1.6370181661582603,1.0
KP0131_HU_SB05_X,-6.233376237390581,3.6826832128959226,-1.2221174439310765,1.0
KP0132_HU_SB05,-5.654188162301544,2.331633751995472,-1.500672351591381,1.0
KP0133_HU_SB05,-5.706246325778969,2.2325646884459878,-1.652458925417169,1.0
KP0134_HU_SB05,-5.664500415903107,2.2284963501229105,-1.7830772753438306,1.0
KP0135_HU_SB05,4.9614605697809075,-2.046158465149661,-1.5964995639483317,1.0
KP0136_HU_SB05_X,1.8114751737269057,0.2301262143377194,-1.5961267677597282,1.0
KP0137_HU_SB05,6.933297450404647,-3.9356666419168302,-1.7244344360611503,1.0
KP0138_HU_SB05,6.856969780981527,-3.954138242384769,-1.739264325741916,1.0
KP0139_HU_SB05,6.246670185055783,-4.079710607886005,-1.7602332220326962,1.0
KP0140_HU_SB05,6.3098785741969134,-4.104878513488154,-1.775548543402641,1.0
KP0141_HU_SB05_X,6.360715580082626,-4.099489990972065,-1.780452128632848,1.0
KP0142_HU_SB05_X,7.636650526723459,-5.37327890295309,-1.7708060535463117,1.0
KP0143_HU_SB05_X,15.129417903136583,-8.949184814063841,-1.7205456189127757,1.0
KP0144_LM_SB05_X,11.02419457832916,-7.923946657486972,-1.776819963060453,1.0
KP0145_HU_SB05_X,11.14574434115497,-8.056587384681086,-1.7953311411284558,1.0
KP0146_HU_SB05_X,12.401885114052165,-8.44557874352022,-1.397144009829119,1.0
KP0147_HU_SB05_X,12.378128896910878,-8.504943256006113,-1.3403248373816747,1.0
KP0148_HU_SB05_X,12.208666918801713,-8.133691351863577,-1.308805385618322,1.0
KP0149_HU_SB05_X,15.073668309964201,-9.262651402297388,-1.6678769933975754,1.0
KP0046_AC_SB10_X,0.9371717763477094,-0.003213578235559322,-1.8000841916274373,1.0
KP0047_AC_SB10_X,0.8962050177818605,0.0006361604960945689,-1.54927778264322,1.0
KP0048_AC_SB10_X,0.8879049961403944,0.004766361972158822,-1.559888476906851,1.0
KP0049_HU_SB10_X,-1.0473478540894017,-0.21175063005750075,-1.8195064469084536,1.0
KP0050_AC_SB10_X,2.9847320871466767,-1.5002052341961123,-1.5260262925771266,1.0
KP0051_AC_SB10,7.819876031024517,0.04029810678964019,-1.326577923660989,1.0
KP0052_AC_SB10,7.971282696843267,0.03942490369747602,-1.466233120186491,1.0
KP0053_AC_SB10,7.877907799797107,0.2742148028698998,-1.4601952011786568,1.0
KP0054_AC_SB10,7.746018211871855,0.3281006698673627,-1.411261559287354,1.0
KP0055_AC_SB10_X,7.701976607454206,0.3789792910466702,-1.5556265940055047,1.0
KP0056_AC_SB10,7.857449110186898,0.33031543988230005,-1.590780446342945,1.0
KP0057_AC_SB10,7.902599480127175,0.4697582386136229,-1.6646333461721778,1.0
KP0058_AC_SB10,6.9911869472230705,0.0715459916674284,-1.273054990395778,1.0
KP0059_AC_SB10,6.960143644717036,0.033157013801526504,-1.4827158322286418,1.0
KP0060_AC_SB10_X,6.888764773126984,0.2156654082430805,-1.4555994253195863,1.0
KP0061_AC_SB10,6.737838126762861,0.6017735571209984,-1.430462815238925,1.0
KP0062_AC_SB10,6.7180764352874665,0.6680270522737897,-1.5496226237832007,1.0
KP0063_AC_SB10_X,5.907579096367705,-0.24171817000968374,-1.2874312758464064,1.0
KP0064_AC_SB10,5.77919167508349,-0.35194004628283165,-1.2131942419527004,1.0
KP0065_AC_SB10,5.50295984242489,-0.47729943649128126,-1.300628887014453,1.0
KP0066_AC_SB10,5.376094336199578,-0.4552454657445268,-1.5318658243360357,1.0
KP0067_LM_SB10,5.302005459601161,-0.6007574078588582,-1.3548267072080744,1.0
KP0068_AC_SB10,5.535039128134311,-0.7423466040727902,-1.412983435949277,1.0
KP0069_AC_SB10,5.7829545951285715,-0.6466309021107158,-1.3198718370170544,1.0
KP0070_AC_SB10,5.536541707414879,-1.1245203277677178,-1.603792140038353,1.0
KP0071_AC_SB10,5.643281658379493,-1.3032534842268613,-1.369421318054001,1.0
KP0072_AC_SB10,5.76521901646917,-1.144462809281996,-1.2316059233438146,1.0
KP0073_HU_SB10,6.093646554336405,-1.1504667898207803,-0.8939573657957507,1.0
KP0074_AC_SB10,6.056070796771536,-0.5465645414266554,-1.1373623751154098,1.0
KP0075_HU_SB10_X,6.292205619425864,-0.7892878363824013,-0.8224855392408086,1.0
KP0076_AC_SB10,6.158927147953494,-0.5633524983103542,-1.2247384792212943,1.0
KP0077_AC_SB10,6.183303395552498,-0.4680311408274023,-1.1640145827906443,1.0
KP0078_AC_SB10,6.346743232494244,-0.7223859900023275,-0.9441919590606048,1.0
KP0079_LM_SB10,6.478153248601053,-0.5286381488196924,-0.9285332516428352,1.0
KP0080_AC_SB10_X,6.5427279402108365,-0.6323108316133519,-0.8683373243158863,1.0
KP0081_AC_SB10_X,6.830217145000586,-0.5455720218047533,-0.7053657354605801,1.0
KP0082_AC_SB10,7.025704457566258,-0.543791213473913,-0.8074688024229937,1.0
KP0083_AC_SB10,7.063861397932029,-0.4335933440614806,-0.9246319867909328,1.0
KP0084_AC_SB10,7.015404270602386,-0.46849210192269314,-1.0808836673988518,1.0
KP0085_AC_SB10,6.771716865388127,-0.39081454126943316,-1.116503095604887,1.0
KP0086_LM_SB10,6.775629807752236,-0.27411570428763204,-1.198848676084591,1.0
KP0087_AC_SB10,7.077659400595536,-0.3337887773665426,-1.165661101847236,1.0
KP0088_AC_SB10,7.012471479662202,0.03996245837618473,-1.1839836084857993,1.0
KP0089_AC_SB10,7.537219207904215,-0.5423813452223857,-0.8574705628248145,1.0
KP0090_AC_SB10,7.452442664141396,-0.39460662624005116,-0.9924004722822322,1.0
KP0091_HU_SB10,7.414156563635272,-0.42676786857267446,-1.1138098739175186,1.0
KP0092_HU_SB10,7.64383156278853,-0.6068188276063866,-0.867288555970699,1.0
KP0093_HU_SB10,7.645345672702351,-0.6050651688902797,-0.9452614239535811,1.0
KP0094_HU_SB10,7.68171776362533,-0.5809611784676996,-0.97504467833441,1.0
KP0095_AC_SB10,7.713103972327241,-0.48926682427292073,-1.001645818645987,1.0
KP0096_HU_SB10_X,7.8293140002062875,-0.5015897592290766,-0.9456494958822868,1.0
KP0097_HL_SB10_X,7.799620736723939,-0.3464903243377921,-0.8724242534441936,1.0
KP0098_AC_SB10,7.716248553352445,-0.264726020704147,-0.9170778814661164,1.0
KP0099_AC_SB10,10.679492706366446,1.695509287383639,-1.816344444429528,1.0
KP0100_AC_SB10,10.780378490987475,0.8804691604282036,-1.6761973185943528,1.0
KP0101_AC_SB10,9.808264949477138,1.4326758037966287,-1.4291629428186472,1.0
KP0102_AC_SB10,9.234032598888392,0.6321669663872402,-1.409189487325187,1.0
KP0103_AC_SB10,9.141848422928208,0.45776002432558255,-1.5129942885161127,1.0
KP0104_AC_SB10,8.98111443710556,0.6905244869186059,-1.411835665164393,1.0
KP0105_AC_SB10,9.010326028222144,0.8775685298502909,-1.5051365245248056,1.0
KP0106_AC_SB10_X,8.386102982348126,0.2523430223296784,-1.600252578291662,1.0
KP0107_AC_SB10,8.54114519223483,-0.146490987009302,-1.5713656282241668,1.0
KP0108_AC_SB10,8.677564682501716,-0.0841040699151167,-1.700851376615651,1.0
KP0109_LM_SB10,8.625819607346486,-0.12098334074534509,-1.8596109782393415,1.0
KP0110_AC_SB10_X,8.87808934245089,0.22889454658066488,-1.392662104712173,1.0
KP0111_AC_SB10_X,8.822603233431982,0.21783952061036227,-1.4328339035120026,1.0
KP0112_AC_SB10,9.04291058028404,-0.05974251262386659,-1.627333678224928,1.0
KP0113_LM_SB10,10.33079396700046,-0.16499947276960059,-2.0346923127429544,1.0
KP0114_AC_SB10_X,10.625701488253712,0.7227992373430447,-1.7707982317405624,1.0
KP0115_AC_SB10_X,10.666892261134041,0.7128726599264521,-1.8329627354631512,1.0
KP0116_AC_SB10,11.566969404958524,0.8092738941117451,-1.8584703739282529,1.0
KP0117_AC_SB10,17.542981180239646,1.0081586232862878,-1.7919669500579192,1.0
KP0118_AC_SB10_X,17.303105398224574,1.5399833013880733,-1.823157171717093,1.0
KP0119_AC_SB10,16.929601944472793,2.1231088841380834,-1.603506479649123,1.0
KP0120_AC_SB10_X,17.3092790342094,1.6970977612827738,-1.5369471361503373,1.0
KP0121_AC_SB10,17.272382252091795,1.1388873087911284,-1.7036806568164176,1.0
KP0122_AC_SB10,15.076426928043947,2.292859603190521,-1.6637044067048792,1.0
KP0123_AC_SB10,15.382863053723627,0.568829865398478,-1.40729382472841,1.0
KP0124_AC_SB10,15.46867652150431,1.0672310483716667,-1.5742690409956304,1.0
KP0125_AC_SB10,15.537617620500344,1.1417034887423028,-1.731730488309409,1.0
KP0126_AC_SB10,17.34760910926824,0.5670171949266339,-1.6372551255769845,1.0
KP0127_AC_SB10,17.629800206019787,0.7609533934436928,-1.6605044635409694,1.0
KP0128_LM_SB10,17.50008656876767,0.6375347193480381,-1.8775252157529971,1.0
KP0129_AC_SB10,17.229835696974373,0.1331877365627135,-1.7930204285264986,1.0
KP0163_AC_SQ12_X,-10.575303802344399,-2.523786090376746,-0.800154337575002,1.0
KP0170_AC_SQ12_X_SP,-10.86554317390411,-2.3330583019840545,-0.8471977086807883,1.0
KP0166_AC_SQ12_X,-11.026574727933404,-2.4645963452259636,-0.8594306586575488,1.0
KP0179_AC_SQ12,-10.936249286493261,-3.365038905895108,-0.8393594693283288,1.0
KP0180_AC_SQ12,-10.882356497783066,-3.3690220138607563,-0.9489614182448264,1.0
KP0181_AC_SQ12_X,-10.934641993455392,-3.235534433756646,-0.6334617519708562,1.0
KP0182_AC_SQ12_X,-10.94414051349305,-3.2289735905647907,-0.6869790836050272,1.0
KP0183_AC_SQ12_X,-11.023402949168313,-3.084081409437142,-0.827031476909144,1.0
KP0184_AC_SQ12_X,-11.032395236232723,-3.1128717980016156,-0.7948531738086673,1.0
KP0185_AC_SQ12_X,-10.917655503337278,-3.106848786589988,-0.9372502558319552,1.0
KP0186_LM_SQ12,-10.83813428591242,-3.2568697425956072,-1.0864650513591707,1.0
KP0187_AC_SQ12,-10.456753815714213,-2.7713754689509655,-0.6233418972194823,1.0
KP0188_AC_SQ12,-10.407194793831803,-2.666071247212847,-0.7093894104210708,1.0
KP0189_AC_SQ12,-4.208588096353928,-2.052385112889786,-1.11594443830017,1.0
KP0190_AC_SQ12,-4.165717359869974,-2.41669821978873,-1.233222931041592,1.0
KP0192_AC_SQ12,0.39764999931736783,-0.3970361709208879,-1.6582683897302115,1.0
KP0191_AC_SQ12_X,2.609846357256652,0.10251531370960806,-1.4466835571328198,1.0
KP0194_AC_SQ12,-1.248035780901599,-0.09277001479949355,-1.2498584551171183,1.0
KP0193_AC_SQ12_X,-1.3156837638582952,-0.22118776085033423,-1.3587182516682423,1.0
KP0195_AC_SQ12,-1.3091711856310317,-0.22070525758580514,-1.2400654495860357,1.0
KP0196_AC_SQ12,-1.2922248948922306,0.003312390151700787,-1.05018632869396,1.0
KP0197_AC_SQ12_X,-1.4500979743734057,-0.09367720743041792,-0.9469071472675572,1.0
KP0198_AC_SQ12,-1.5561100140131507,-0.07295463562932152,-0.8517065461903236,1.0
KP0199_AC_SQ12,-1.4245299109467249,0.2623255592173465,-1.0776226727619167,1.0
KP0200_AC_SQ12,-1.5510870209857759,0.25630784570020243,-0.975728554994936,1.0
KP0201_AC_SQ12,-1.5176122160073313,0.16002300657598528,-0.774539738074488,1.0
KP0202_AC_SQ12,-1.688111441682644,-0.23436169208700824,-1.3167524187858557,1.0
KP0203_AC_SQ12,-2.1782140297483115,-0.14206376190954462,-1.3985643284030418,1.0
KP0204_AC_SQ12,-1.687281000432237,-0.43762160191994093,-1.1104306399493005,1.0
KP0205_AC_SQ12,-1.644850503572212,-0.593149924120128,-1.249869379598266,1.0
KP0206_AC_SQ12,1.1267725239317432,-1.2115945041631133,-1.3241767444459798,1.0
KP0207_LM_SQ12,1.7656645502064743,-1.2450354918482878,-1.253591973361328,1.0
KP0208_AC_SQ12,2.104655668796735,-0.7776793167660144,-1.2774838902213903,1.0
KP0209_AC_SQ12,2.626564635743137,-1.1656326957398389,-1.167501924110651,1.0
KP0210_AC_SQ12,3.8954090711480873,1.1943176189932014,-1.0946859030313107,1.0
KP0211_AC_SQ12,6.573486928592082,-0.1441791895974493,-0.7782043498171904,1.0
KP0150_AC_SQ12,-11.182314703052272,-2.4151474593778914,-0.6579505199587314,1.0
KP0151_AC_SQ12,-11.250548258165884,-2.414099777409361,-0.6692518940509112,1.0
KP0153_AC_SQ12,-13.040691436516624,-1.6514538311121576,-0.9517520813110172,1.0
KP0154_AC_SQ12,-7.776401033974318,-2.3078876029605926,-1.0402634597511262,1.0
