,Individual,Site,Loc,Depth,PC1,PC2,PC3,PC4
KP0712_AC_SB20,KP0712_AC_SB20,SB20,SB,20,-1.41379538302504,-0.785239918599666,0.383431542504013,0.166912163677428
KP0714_AC_SB20,KP0714_AC_SB20,SB20,SB,20,-0.972283739780052,-2.18379353287714,-0.895931263303348,0.663599582083463
KP0717_AC_SB20,KP0717_AC_SB20,SB20,SB,20,-0.959020721578355,-2.26245421879104,-0.927999351201367,-0.828763459439592
KP0720_AC_SB20,KP0720_AC_SB20,SB20,SB,20,-0.946630190623514,-1.76619583090533,1.25946337853859,1.11276001801074
KP0724_AC_SB20,KP0724_AC_SB20,SB20,SB,20,-1.29077646438891,-1.20385956280357,-0.506922448381439,-0.0678742757679958
KP0727_AC_SB20,KP0727_AC_SB20,SB20,SB,20,-0.764693783519997,-2.6753872499988,-0.000329002993251144,-0.573296281665399
KP0730_AC_SB20,KP0730_AC_SB20,SB20,SB,20,-1.88246044082884,-2.18016764715255,0.847354323056011,0.808701061530378
KP0734_AC_SB20,KP0734_AC_SB20,SB20,SB,20,-1.01967476674832,-3.17993458399792,-1.45050345780787,0.314486888120269
KP0741_AC_WP10,KP0741_AC_WP10,WP10,WP,10-12,-2.64962883535629,2.28103039889904,-1.11462376643988,-1.45299320854618
KP0742_AC_WP10,KP0742_AC_WP10,WP10,WP,10-12,-2.20042373157227,2.80890053906826,0.329347311973772,0.292594882177875
KP0743_AC_WP10,KP0743_AC_WP10,WP10,WP,10-12,-2.90974498347109,2.73801807361294,-0.865952648640213,-1.33290789319164
KP0745_AC_WP10,KP0745_AC_WP10,WP10,WP,10-12,-2.91490825988386,2.2852273338656,-0.520748025724305,-1.47364522569928
KP0746_AC_WP10,KP0746_AC_WP10,WP10,WP,10-12,-1.6819174481059,2.40591944367329,0.0483251581767524,0.463646500018222
KP0747_AC_WP20,KP0747_AC_WP20,WP20,WP,20,-2.64836903450794,2.96202526453447,0.796135457956892,-0.206905227230857
KP0748_AC_WP10,KP0748_AC_WP10,WP10,WP,10-12,-1.75675926356752,2.33873661383488,0.462747206120202,0.234866763329075
KP0749_AC_WP20,KP0749_AC_WP20,WP20,WP,20,-1.92285178209813,2.81890771004205,-0.335904547110673,0.228712809359209
KP0751_AC_WP10,KP0751_AC_WP10,WP10,WP,10-12,-1.5447998365517,2.89021327646628,-0.24961858692915,0.716235887531611
KP0753_AC_WP10,KP0753_AC_WP10,WP10,WP,10-12,-2.35171977793648,1.76727195101905,0.508962900573793,0.230226409236343
KP0757_AC_WP10,KP0757_AC_WP10,WP10,WP,10-12,-2.14200593778581,2.54385637551754,0.257055269092027,-0.165597745173112
KP0758_AC_WP10,KP0758_AC_WP10,WP10,WP,10-12,-2.25191076569986,1.81715114873943,0.911798567071487,-0.632083893674576
KP0760_AC_WP10,KP0760_AC_WP10,WP10,WP,10-12,-2.14473399761753,3.25822221753543,0.0215857221340031,-0.246270670793591
KP0761_AC_WP10,KP0761_AC_WP10,WP10,WP,10-12,-1.93334911763623,2.5939859613403,0.112360632080773,0.304142632422826
KP0767_AC_WP10,KP0767_AC_WP10,WP10,WP,10-12,-1.65788545649838,3.35563742352587,0.0180957437245209,0.123382152663721
KP0769_AC_WP10,KP0769_AC_WP10,WP10,WP,10-12,16.7586239007472,0.429249226126455,-0.46297618540807,-0.332110604719211
KP0771_AC_WP10,KP0771_AC_WP10,WP10,WP,10-12,-1.96667230793074,2.28885438414932,-0.249120579245035,0.08625857828843
KP0773_AC_WP10,KP0773_AC_WP10,WP10,WP,10-12,-2.3886227252984,2.78525034567816,-0.208592708684799,0.304912638707699
KP0777_AC_WP10,KP0777_AC_WP10,WP10,WP,10-12,-1.54219915242252,2.23305439993329,-0.0121656347773452,0.285736269439217
KP0779_AC_WP10,KP0779_AC_WP10,WP10,WP,10-12,-1.54020888246884,1.89424906668656,0.929198352801178,0.0983269621971444
KP0782_AC_WP10,KP0782_AC_WP10,WP10,WP,10-12,-1.78452467418276,3.38279744031241,-0.344998820286697,-0.0839923075455389
KP0787_AC_WP10,KP0787_AC_WP10,WP10,WP,10-12,-1.40269935819743,1.93730633306004,-0.0882809272944619,-0.517780666761335
KP0788_AC_WP10,KP0788_AC_WP10,WP10,WP,10-12,-2.10624636555376,3.75953428852499,-0.485819456644889,-0.246284353340789
KP0790_AC_WP10,KP0790_AC_WP10,WP10,WP,10-12,-1.33258140678275,2.44862240637222,-0.601719413934642,-0.224773772691723
KP0792_AC_WP10,KP0792_AC_WP10,WP10,WP,10-12,-1.58957812265925,2.61143657481758,-0.743539178120289,-0.24717748370685
KP0793_AC_WP10,KP0793_AC_WP10,WP10,WP,10-12,-1.71047715856458,2.73570496688744,-0.50867116256666,-0.58631164005445
KP0794_AC_WP10,KP0794_AC_WP10,WP10,WP,10-12,-2.06956647677286,3.77856370159358,-0.534003507302766,-0.216783628202511
KP0796_AC_WP10,KP0796_AC_WP10,WP10,WP,10-12,-1.99414178028278,3.55131393277809,-0.415917183407187,-0.307209333188726
KP0797_AC_WP10,KP0797_AC_WP10,WP10,WP,10-12,-1.75032737056992,2.94429931706078,-0.584806789197061,0.401405934568902
KP0799_AC_WP10,KP0799_AC_WP10,WP10,WP,10-12,-1.42150743063471,3.03480034273411,0.234734472732546,0.796789576133325
KP0800_AC_WP10,KP0800_AC_WP10,WP10,WP,10-12,-2.09939521888205,3.74564167215735,-0.528658261540224,-0.231312999054152
KP0801_AC_WP10,KP0801_AC_WP10,WP10,WP,10-12,-1.65639500399193,-2.42599481872704,-1.16059028087023,1.23235376040298
KP0802_AC_WP10,KP0802_AC_WP10,WP10,WP,10-12,-2.64439225840944,3.32041520006928,0.316913189918455,-1.5088032452988
KP0804_AC_WP10,KP0804_AC_WP10,WP10,WP,10-12,-2.08174580691303,3.82111967130307,-0.550785148545361,-0.214301945283959
KP0808_AC_WP10,KP0808_AC_WP10,WP10,WP,10-12,-2.31544446002429,1.96794843388357,0.269640142932547,-1.34871634352385
KP0810_AC_WP10,KP0810_AC_WP10,WP10,WP,10-12,-2.570794070375,3.43240054270616,0.45660195236094,-1.53012730299847
KP0811_AC_WP10,KP0811_AC_WP10,WP10,WP,10-12,-2.64962047865707,3.0657273271401,0.127886331626968,-0.607097377699797
KP0812_AC_WP10,KP0812_AC_WP10,WP10,WP,10-12,-2.21596328767409,2.57867103856287,-0.61846443048741,0.917301905334012
KP0815_AC_WP10,KP0815_AC_WP10,WP10,WP,10-12,-3.14946236870607,2.29782758573108,-0.937125833887148,1.36322781047163
KP0816_AC_WP10,KP0816_AC_WP10,WP10,WP,10-12,-1.87109021851798,2.54227854399271,-0.569362894948443,1.39669111686692
KP0822_AC_WP10,KP0822_AC_WP10,WP10,WP,10-12,-2.18829049116991,2.87560987015417,-0.0341163260413011,-0.201392076575161
KP0823_AC_WP10,KP0823_AC_WP10,WP10,WP,10-12,-2.6967121314682,1.78417477096134,0.154998279944934,-0.750202127066366
KP0824_AC_WP10,KP0824_AC_WP10,WP10,WP,10-12,-0.854888806649921,2.56654339084968,1.56241332513218,0.596105643314962
KP0828_AC_WP10,KP0828_AC_WP10,WP10,WP,10-12,-1.04409550440399,2.58439300158276,1.72205302335096,0.869692642183605
KP0830_AC_WP10,KP0830_AC_WP10,WP10,WP,10-12,-2.73815301747435,1.13793179132693,-0.0448625290679446,-1.27702120677355
KP0832_AC_WP10,KP0832_AC_WP10,WP10,WP,10-12,-2.64455738304528,1.15126197076749,-0.0404504487653038,-1.15565296468868
KP0833_AC_WP10,KP0833_AC_WP10,WP10,WP,10-12,-1.47280386216934,2.93671867365839,1.17175622809507,0.566488082814224
KP0835_AC_WP10,KP0835_AC_WP10,WP10,WP,10-12,-1.59352819556418,2.89830026114238,1.05374096313646,0.54535379316786
KP0837_AC_WP10,KP0837_AC_WP10,WP10,WP,10-12,-1.50978328958774,-2.17405545915498,-0.786883724156166,-0.275515178253749
KP0844_UN_NANA,KP0844_UN_NANA,WP10,WP,10-12,-2.21350916245744,2.71297905557429,0.221207486689168,-1.21649095174904
KP0846_AC_WP10,KP0846_AC_WP10,WP10,WP,10-12,-2.17491346599744,2.73970514534756,0.253978168264618,-1.221189097994
KP0852_AC_WP10,KP0852_AC_WP10,WP10,WP,10-12,-2.45355163814237,2.91539274248032,0.235367340192272,-1.41233583870491
KP0857_AC_WP10,KP0857_AC_WP10,WP10,WP,10-12,-2.2543993436718,1.8687923368297,0.330252895161162,-0.305261326906065
KP0861_AC_WP10,KP0861_AC_WP10,WP10,WP,10-12,-2.79529325264272,2.23349447345376,0.946888339431397,-0.538161211711307
KP0866_AC_WP10,KP0866_AC_WP10,WP10,WP,10-12,-2.02806396971689,1.93743027149434,0.586792903543942,-0.0183008725358717
KP0867_AC_WP10,KP0867_AC_WP10,WP10,WP,10-12,-1.79719673744208,2.61542757030048,-0.125494274450193,-0.59179475311073
KP0871_AC_WP10,KP0871_AC_WP10,WP10,WP,10-12,-2.10963568556556,2.85453173344842,-0.177756245914246,-0.288574908202634
KP0879_AC_WP10,KP0879_AC_WP10,WP10,WP,10-12,-2.679461928359,2.23727955425662,0.685434889482769,0.676225910336276
KP0880_HU_WP10,KP0880_HU_WP10,WP10,WP,10-12,-2.29880617580509,4.07432436593737,-0.26793937284937,-0.50722868112415
KP0881_AC_WP10,KP0881_AC_WP10,WP10,WP,10-12,-2.13898023849285,1.29379283161546,-0.00361180252476864,1.08379859730982
KP0882_AC_WP10,KP0882_AC_WP10,WP10,WP,10-12,-1.40523579559742,4.0870582926654,0.667557813564639,-0.206519715950834
KP0883_AC_WP10,KP0883_AC_WP10,WP10,WP,10-12,-2.10517697226639,3.2361848334797,-0.628786371797588,-0.780376166869489
KP0884_AC_WP10,KP0884_AC_WP10,WP10,WP,10-12,-2.2913845783942,1.81570345681281,-0.115530449311116,-0.0883402161412661
KP0885_AC_WP10,KP0885_AC_WP10,WP10,WP,10-12,-1.64348188654165,2.60338232217865,-1.46490960645691,-0.0263201411580629
KP0887_AC_WP10,KP0887_AC_WP10,WP10,WP,10-12,-1.61887265683715,2.58884415995765,-1.49176901477417,-0.0492502721413141
KP0895_AC_WP10,KP0895_AC_WP10,WP10,WP,10-12,-2.80614264713608,1.90589798674507,0.255063535954992,-0.0416636500619943
KP0897_AC_WP10,KP0897_AC_WP10,WP10,WP,10-12,-1.76094123896746,2.57058122049364,0.558755530068679,0.125725667278001
KP0898_AC_WP10,KP0898_AC_WP10,WP10,WP,10-12,-2.45547889124672,2.75748315956556,0.13651641131012,0.233830688656922
KP0900_AC_WP10,KP0900_AC_WP10,WP10,WP,10-12,-2.36145571328038,3.51495283678563,1.27345360253447,-0.259024563530485
KP0909_AC_WP10,KP0909_AC_WP10,WP10,WP,10-12,-1.69243449281099,1.94381219880972,1.03174511114424,1.49228102107706
KP0912_AC_WP10,KP0912_AC_WP10,WP10,WP,10-12,-2.01756518985395,3.17920648921348,-0.304595864439333,-0.00533303563949143
KP0913_AC_WP10,KP0913_AC_WP10,WP10,WP,10-12,-1.72127789828655,1.92842605532811,0.471080849484169,0.342581951092259
KP0915_AC_WP10,KP0915_AC_WP10,WP10,WP,10-12,-1.89283359693124,3.34417997990052,-0.00411520276512298,0.8195080117655
KP0916_AC_WP10,KP0916_AC_WP10,WP10,WP,10-12,-1.55661092840109,1.840239898403,0.86836303643617,-1.00129368459346
KP0917_AC_WP10,KP0917_AC_WP10,WP10,WP,10-12,-2.34411992618453,3.4271793012948,1.2913047754426,-0.0475192295190741
KP0918_AC_WP10,KP0918_AC_WP10,WP10,WP,10-12,-2.20900829585386,2.77095993418426,-0.637971760081336,0.0249099277329173
KP0919_AC_WP10,KP0919_AC_WP10,WP10,WP,10-12,-2.29334826069936,2.12579008670126,0.54763216427871,1.2004294059168
KP0925_AC_WP10,KP0925_AC_WP10,WP10,WP,10-12,-2.25297972880078,2.35120437492566,-0.479185819220511,-1.42731290113467
KP0926_AC_WP10,KP0926_AC_WP10,WP10,WP,10-12,-2.48145029834914,3.37234970417441,-0.312493412196193,0.220728248028182
KP0928_AC_WP10,KP0928_AC_WP10,WP10,WP,10-12,-2.46705540221837,1.6185150360064,0.084793426629645,-0.707740045185521
KP0929_AC_WP10,KP0929_AC_WP10,WP10,WP,10-12,-2.13906034321295,2.30194807633486,-0.598563487432432,-1.45830401191424
KP0930_AC_WP10,KP0930_AC_WP10,WP10,WP,10-12,-1.25167019708807,1.80998883314503,-0.323649998760217,0.0360245887422868
KP0931_AC_WP10,KP0931_AC_WP10,WP10,WP,10-12,-2.20499523591293,2.4697726901106,-0.42181295650143,-1.39448266730434
KP0932_AC_WP10,KP0932_AC_WP10,WP10,WP,10-12,-0.935220669720241,1.56963936599486,-0.528838239244637,0.210044956073748
KP0933_AC_WP10,KP0933_AC_WP10,WP10,WP,10-12,-1.551104103768,2.16076426628797,0.203796090118283,0.249158563433168
KP0934_AC_WP10,KP0934_AC_WP10,WP10,WP,10-12,-1.17373773309625,3.80927238536364,-0.446826028158595,-0.347281911800689
KP0936_AC_WP10,KP0936_AC_WP10,WP10,WP,10-12,-2.19385759344597,2.43392614137237,0.0290789521189152,0.201389862536434
KP0937_AC_WP10,KP0937_AC_WP10,WP10,WP,10-12,-1.92740108714052,1.94485340196963,-0.480303794003103,-0.61467522191126
KP0938_HU_WP10,KP0938_HU_WP10,WP10,WP,10-12,18.1480090563919,0.0470640287950417,0.0311211435059783,-0.300532450217456
KP0940_AC_WP10,KP0940_AC_WP10,WP10,WP,10-12,-2.05199222633932,2.72753796288136,0.318845042350469,0.763891389099911
KP0942_AC_WP10,KP0942_AC_WP10,WP10,WP,10-12,-2.84275254169577,3.04374616500832,0.200332260107479,0.501456673962881
KP0945_AC_WP10,KP0945_AC_WP10,WP10,WP,10-12,-2.54029901672519,2.22153194899238,-0.382561276999503,-0.73476849392544
KP0947_AC_WP10,KP0947_AC_WP10,WP10,WP,10-12,-2.01599870967475,2.69984751718033,-0.873254502784216,-0.40101018063
KP0950_AC_WP05,KP0950_AC_WP05,WP05,WP,5,-2.21764379384686,1.94402327534068,-0.201849758775651,0.689425130127966
KP0953_AC_WP10,KP0953_AC_WP10,WP10,WP,10-12,-2.26219315899147,4.23347925562309,0.504777164735048,0.320957868297701
KP0962_AC_WP05,KP0962_AC_WP05,WP05,WP,5,-2.52268925746609,1.91697124824316,0.488791716676962,0.302191685413735
KP0965_AC_WP05,KP0965_AC_WP05,WP05,WP,5,-2.17067925158346,2.36058458482145,1.62312034781116,0.445223542589816
KP0966_AC_WP05,KP0966_AC_WP05,WP05,WP,5,-1.60340884561793,2.09136849541428,1.31455033524436,0.491862757178144
KP0967_HU_WP05,KP0967_HU_WP05,WP05,WP,5,-1.25226527702119,1.59829477494693,-0.0525168766248268,0.941642858743483
KP0974_AC_WP05,KP0974_AC_WP05,WP05,WP,5,-1.39498769617084,2.56779572004219,0.703820583001041,1.07111073327136
KP0977_AC_WP05,KP0977_AC_WP05,WP05,WP,5,-1.15950041794954,1.8608361446418,-1.0118396646393,-0.313773809972515
KP0978_AC_WP05,KP0978_AC_WP05,WP05,WP,5,-2.3516714531347,2.84209447028929,-1.01530020156868,-0.693019822402395
KP0981_AC_WP05,KP0981_AC_WP05,WP05,WP,5,-1.6543688415302,2.03492526073892,-0.267136334248171,1.01164513065296
