,Individual,Site,Loc,Depth,PC1,PC2,PC3,PC4
KP0408_AC_CA05,KP0408_AC_CA05,CA05,CA,5,-2.47412809245994,-1.38255290164238,-2.28157513267694,-1.79336428786931
KP0409_AC_CA05,KP0409_AC_CA05,CA05,CA,5,-2.00316197960259,-1.57178398221345,-1.60333837796961,-1.89657383743926
KP0424_AC_CA05,KP0424_AC_CA05,CA05,CA,5,-3.11402633790341,-2.45544982522746,-2.27854965669845,-1.50817927824267
KP0431_HU_CA05,KP0431_HU_CA05,CA05,CA,5,-2.37968084953309,-1.11234600129257,-1.65438366948243,-2.69464719353371
KP0441_AC_CA05,KP0441_AC_CA05,CA05,CA,5,-2.73726367882769,-0.928421195480262,-2.88886909784724,-2.6347322297022
KP0450_AC_WP20,KP0450_AC_WP20,WP20,WP,20,-3.33255248657047,4.25640892508842,0.0362595298240558,0.878479086283111
KP0452_AC_WP20,KP0452_AC_WP20,WP20,WP,20,25.1850778106975,0.476487416587627,-0.281792106699023,0.286498277370352
KP0454_AC_WP20,KP0454_AC_WP20,WP20,WP,20,-3.45661529739076,4.64576730826587,0.601861689473672,-0.808813438771862
KP0457_AC_WP20,KP0457_AC_WP20,WP20,WP,20,-3.56195447696553,4.10164252382434,0.702715750568237,0.636485936525386
KP0461_AC_WP20,KP0461_AC_WP20,WP20,WP,20,-1.88727053827422,2.92010801339876,-0.338914480712744,0.368887489983118
KP0462_AC_WP20,KP0462_AC_WP20,WP20,WP,20,-2.84535476278178,4.30608414921385,-0.714872504765243,0.17570424563941
KP0463_AC_WP20,KP0463_AC_WP20,WP20,WP,20,15.279920342033,1.16378122066263,-0.476075355100791,0.596547447086893
KP0464_AC_WP20,KP0464_AC_WP20,WP20,WP,20,-2.83909436160788,3.69196197621214,0.199865567453594,-0.222352902546059
KP0467_AC_WP20,KP0467_AC_WP20,WP20,WP,20,-2.30822242061051,2.67336890712486,0.172865873307738,0.167447706987522
KP0468_AC_WP20,KP0468_AC_WP20,WP20,WP,20,-3.89718136415507,3.97723452786247,-0.557199731061843,-0.240393475409764
KP0470_AC_WP20,KP0470_AC_WP20,WP20,WP,20,-2.09219331937885,2.90878380187714,0.419126894109459,-0.313049301384226
KP0471_AC_WP20,KP0471_AC_WP20,WP20,WP,20,-3.60581378681081,3.28441871311905,0.0097404367354638,-0.510723366737935
KP0475_AC_WP20,KP0475_AC_WP20,WP20,WP,20,-2.38744853043431,1.8025136624961,-0.124281098556333,-1.41694147221147
KP0477_AC_WP20,KP0477_AC_WP20,WP20,WP,20,-2.64803280265121,2.08862950212548,-0.145557707884533,-1.56118641417202
KP0479_AC_WP20,KP0479_AC_WP20,WP20,WP,20,-2.2917345271873,3.78604704229139,-0.145566849758343,-0.38870649618986
KP0481_AC_WP20,KP0481_AC_WP20,WP20,WP,20,-4.22681007664115,6.61763093247477,1.60585647978698,-1.98581857625994
KP0484_AC_WP20,KP0484_AC_WP20,WP20,WP,20,-2.65855813148884,2.88277366640245,0.662519109922331,0.008142834223774
KP0485_AC_WP20,KP0485_AC_WP20,WP20,WP,20,-3.73372549159804,2.87360666211938,0.598752500180308,0.0803356594982735
KP0486_AC_WP20,KP0486_AC_WP20,WP20,WP,20,22.8136962092717,0.88383576406026,-0.633389681891451,-0.236477181961069
KP0487_AC_WP20,KP0487_AC_WP20,WP20,WP,20,-3.09124215801568,3.67527109926236,2.93068648492199,4.77705187301642
KP0488_AC_WP20,KP0488_AC_WP20,WP20,WP,20,-3.07457426934409,3.52506774425873,2.50921495430361,3.71477725014634
KP0489_AC_WP20,KP0489_AC_WP20,WP20,WP,20,-3.22279670333928,3.50468000494842,-0.302749622705227,-0.410505073798727
KP0490_AC_WP20,KP0490_AC_WP20,WP20,WP,20,-3.25729206428425,4.40870251014682,-0.0722785416903157,0.399538668525965
KP0491_AC_WP20,KP0491_AC_WP20,WP20,WP,20,-2.2823640705007,5.79912283453649,3.73993207591894,6.27790440327682
KP0492_AC_WP20,KP0492_AC_WP20,WP20,WP,20,-1.70510769483313,4.6796458949268,2.99903299651842,5.0034386332768
KP0493_AC_WP20,KP0493_AC_WP20,WP20,WP,20,-2.12270495372711,5.49133406529647,3.43517525395117,5.79078821019796
KP0494_AC_WP20,KP0494_AC_WP20,WP20,WP,20,-3.07267663388941,5.36986562875811,0.0283951796567575,-1.18374319223694
KP0495_AC_WP20,KP0495_AC_WP20,WP20,WP,20,-2.897380458603,5.18372728647049,0.198998573004516,-1.13411901705844
KP0499_AC_WP20,KP0499_AC_WP20,WP20,WP,20,-2.2883421710634,5.64576023964063,3.70579424566522,6.16239685019573
KP0500_AC_WP20,KP0500_AC_WP20,WP20,WP,20,-1.03201225901284,3.63252294246007,2.11854914503946,3.69918364133021
KP0501_AC_WP20,KP0501_AC_WP20,WP20,WP,20,-2.30204972004013,5.26633733591771,3.66836424826123,6.10489633180775
KP0505_AC_WP20,KP0505_AC_WP20,WP20,WP,20,-1.80701344088891,1.6238128803598,-0.167253611955808,0.104866465678341
KP0508_AC_WP20,KP0508_AC_WP20,WP20,WP,20,-2.7871427734957,4.66666772426758,0.00372387808283406,-1.11731357889502
KP0510_AC_WP20,KP0510_AC_WP20,WP20,WP,20,-3.72140271028276,3.66518524173733,-0.0130272262949406,-1.09117932627358
KP0512_AC_WP20,KP0512_AC_WP20,WP20,WP,20,-3.99699849476868,3.7515658390265,0.171518256710975,-1.21051975166521
KP0513_AC_WP20,KP0513_AC_WP20,WP20,WP,20,-3.22223151800325,3.2693427071392,0.162302333732085,-0.908417017868596
KP0515_AC_WP20,KP0515_AC_WP20,WP20,WP,20,-2.6507677690417,4.67917493856587,0.471584084765063,-1.18785989925126
KP0516_AC_WP20,KP0516_AC_WP20,WP20,WP,20,-3.09893410759234,5.1965542894904,0.378436770325408,-1.18034783396847
KP0521_AC_WP20,KP0521_AC_WP20,WP20,WP,20,-2.77577724049116,4.43306416279262,0.425157474160007,-0.437764867936319
KP0522_AC_WP20,KP0522_AC_WP20,WP20,WP,20,-2.00626631763152,3.29341992152565,0.0908907275576834,-0.363320824327537
KP0523_AC_WP20,KP0523_AC_WP20,WP20,WP,20,-2.50290688741475,3.22836496731433,-0.877172812412167,-0.459831355481822
KP0524_AC_WP20,KP0524_AC_WP20,WP20,WP,20,-2.43085985571903,3.48433610660179,-0.604603670831223,-0.442671295212806
KP0526_AC_WP20,KP0526_AC_WP20,WP20,WP,20,-1.56110015366457,2.55843791435553,1.7229016820674,3.45293851661622
KP0528_AC_WP20,KP0528_AC_WP20,WP20,WP,20,-2.98311112815615,4.91869114575725,1.14165854884551,2.6735372168681
KP0530_AC_WP20,KP0530_AC_WP20,WP20,WP,20,-2.90279569744091,4.6322310369014,1.19761456861564,2.47490331717229
KP0532_AC_WP20,KP0532_AC_WP20,WP20,WP,20,-2.75593120544381,4.02023289810304,2.07846659229838,3.75474994967181
KP0533_AC_WP20,KP0533_AC_WP20,WP20,WP,20,-2.78809986966227,3.71007368193847,0.523698730252182,0.183246171504726
KP0535_AC_WP20,KP0535_AC_WP20,WP20,WP,20,-2.50932583633839,2.58794950186748,0.380495678376215,-1.01423994078962
KP0536_AC_WP20,KP0536_AC_WP20,WP20,WP,20,-3.14048228192442,3.83555213187879,0.268338492327256,0.140073040598221
KP0537_AC_WP20,KP0537_AC_WP20,WP20,WP,20,-2.48742380026427,4.38247610855967,2.56976875703016,2.25449467150198
KP0538_AC_WP20,KP0538_AC_WP20,WP20,WP,20,-1.92728990105023,2.18256312843768,-0.194302950324307,-0.89496653377832
KP0539_AC_WP20,KP0539_AC_WP20,WP20,WP,20,-2.64163673899721,5.75035181909302,0.954784807929058,3.36681612810005
KP0543_AC_WP20,KP0543_AC_WP20,WP20,WP,20,-2.04138064661334,3.36724312234025,-0.216469043165253,0.815767309508314
KP0545_AC_WP20,KP0545_AC_WP20,WP20,WP,20,-2.62336500206011,4.21341214488012,0.0968159485814346,1.2660118905179
KP0546_AC_WP20,KP0546_AC_WP20,WP20,WP,20,-2.6271414168352,5.45365837886212,0.90057038045961,3.61588182964728
KP0549_AC_WP20,KP0549_AC_WP20,WP20,WP,20,-1.74352068753107,3.24398956096,-0.0412999751338314,0.650523314963883
KP0554_AC_WP20,KP0554_AC_WP20,WP20,WP,20,-3.67371459627845,4.24509824516795,0.340241288400498,-1.02825658356865
KP0559_AC_WP20,KP0559_AC_WP20,WP20,WP,20,18.8118300708296,0.409890166768322,-0.296793927360705,0.637248863910882
KP0563_AC_WP20,KP0563_AC_WP20,WP20,WP,20,23.1828416300457,0.579808660334839,-0.294317758280544,0.508001235096592
KP0565_LM_WP20,KP0565_LM_WP20,WP20,WP,20,15.8515065295223,0.270211832436777,0.0705832512180808,0.0565924207851419
KP0568_AC_WP20,KP0568_AC_WP20,WP20,WP,20,-2.71182464877284,3.97017593363932,0.50518564340816,0.813274623934957
KP0569_AC_WP20,KP0569_AC_WP20,WP20,WP,20,26.1070004757247,0.306496710460231,-0.425342642490822,0.246776518638109
KP0571_AC_WP20,KP0571_AC_WP20,WP20,WP,20,-3.36102449399085,5.21334082802613,0.0997541119874562,0.359118666513417
KP0572_AC_WP20,KP0572_AC_WP20,WP20,WP,20,-3.86199979715417,5.13135252948272,0.361554425394881,-0.458547251431639
KP0575_AC_WP20,KP0575_AC_WP20,WP20,WP,20,26.0373162555058,0.774009374114756,-0.515928652840998,0.0275463615363724
KP0576_AC_WP20,KP0576_AC_WP20,WP20,WP,20,26.2244111430812,0.565483256315127,0.19868150231727,-0.425735136844237
KP0577_AC_WP20,KP0577_AC_WP20,WP20,WP,20,20.0743763842175,0.291825311533546,-0.187034853075047,0.317252717142389
KP0579_AC_WP20,KP0579_AC_WP20,WP20,WP,20,-3.06228172794343,2.41801416206074,0.101752699027577,-0.185321202529953
KP0581_AC_WP20,KP0581_AC_WP20,WP20,WP,20,26.4141631411018,0.362886767491305,-0.339565901663155,-0.229668337715756
KP0583_LM_WP20,KP0583_LM_WP20,WP20,WP,20,-2.40516502589334,-2.09235296885252,-1.00413369507743,-0.193768026060887
KP0584_AC_WP20,KP0584_AC_WP20,WP20,WP,20,25.2788348167952,0.686085925531841,-0.185544450103278,0.319050033160322
KP0590_AC_WP20,KP0590_AC_WP20,WP20,WP,20,25.4253995636359,0.999828961745259,0.197382699384723,-0.348942346340051
KP0591_AC_WP20,KP0591_AC_WP20,WP20,WP,20,24.7718890204472,0.835832646040439,0.234071354057754,-0.154411386603318
KP0593_AC_SB20,KP0593_AC_SB20,SB20,SB,20,-1.65773221166464,-2.96771530331297,-1.48176483904378,0.0644467290766849
KP0595_AC_SB20,KP0595_AC_SB20,SB20,SB,20,-1.53725512860859,-3.64723987965101,-0.510686623208819,1.77663937318715
KP0596_AC_SB20,KP0596_AC_SB20,SB20,SB,20,-2.85436821145403,-3.88001587388788,-1.71131903397038,-1.23901408766549
KP0600_AC_SB20,KP0600_AC_SB20,SB20,SB,20,-1.83637626559489,-3.83368398158672,-0.77085472238634,1.95198648113552
KP0604_AC_SB20,KP0604_AC_SB20,SB20,SB,20,-2.45170141179114,-3.97761188187235,-0.630161694148673,1.13256325964757
KP0607_AC_SB20,KP0607_AC_SB20,SB20,SB,20,23.6165287885106,1.03300497019451,-0.160952675281873,0.892406284662313
KP0608_AC_SB20,KP0608_AC_SB20,SB20,SB,20,-3.18189660110162,4.52828905309578,0.0021627634309603,-0.419842801012639
KP0611_LM_SB20,KP0611_LM_SB20,SB20,SB,20,-2.40841651629889,-3.40699105193858,-0.297442982721478,-0.317195799619501
KP0625_AC_SB20,KP0625_AC_SB20,SB20,SB,20,-2.01475947128774,-3.67506596111278,-0.13822710081182,-0.127404598475311
KP0626_AC_SB20,KP0626_AC_SB20,SB20,SB,20,-1.95968075557052,-3.16707377179067,0.412760279958386,-0.274876827686025
KP0636_AC_SB20,KP0636_AC_SB20,SB20,SB,20,-0.957449513484059,-2.96270456147079,-1.17295949255686,0.725747789489362
KP0638_AC_SB20,KP0638_AC_SB20,SB20,SB,20,-1.55845429625273,-2.65120988715905,-0.193198993986372,0.568226970587399
KP0640_AC_SB20,KP0640_AC_SB20,SB20,SB,20,-3.04474004715062,-4.51324701946006,-1.01592126412757,1.09322236120151
KP0643_AC_SB20,KP0643_AC_SB20,SB20,SB,20,-2.29790797308033,-2.44367758569504,0.193014614237939,1.27160521612097
KP0645_AC_SB20,KP0645_AC_SB20,SB20,SB,20,-2.46672381095774,-3.48302619184919,-0.246974533289538,2.29637765771777
KP0646_AC_SB20,KP0646_AC_SB20,SB20,SB,20,-2.24513580943806,-3.08064722853045,-0.303345555198816,-0.230614065858634
KP0647_AC_SB20,KP0647_AC_SB20,SB20,SB,20,-2.28619073324424,-4.06735384481707,0.140569395829677,0.442117138178848
KP0648_AC_SB20,KP0648_AC_SB20,SB20,SB,20,-1.61247852686001,-3.36496442626844,-1.33426447178178,-0.73750687842564
KP0649_AC_SB20,KP0649_AC_SB20,SB20,SB,20,-2.8954883877005,-3.91855674391782,-0.517497706833234,0.511212047055295
KP0652_AC_SB20,KP0652_AC_SB20,SB20,SB,20,-1.56633651638239,-3.39353129075733,-0.251726258438729,0.898984317858093
KP0654_AC_SB20,KP0654_AC_SB20,SB20,SB,20,-1.49888598646566,-2.14982251000462,-0.0343582092590444,0.602138962831808
KP0658_AC_SB20,KP0658_AC_SB20,SB20,SB,20,-1.78449018594394,-3.89111262942046,-1.79884197450141,0.922950959401829
KP0660_AC_SB20,KP0660_AC_SB20,SB20,SB,20,-1.75097103589722,-5.07968295796046,-2.1969922445528,1.12770980096908
KP0661_AC_SB20,KP0661_AC_SB20,SB20,SB,20,-1.96397509516151,-2.62653356348778,0.108257239484244,-0.0250430015575629
KP0662_AC_SB20,KP0662_AC_SB20,SB20,SB,20,-1.78224309101504,-3.07310817907206,-0.358723426341139,0.839821276128249
KP0665_AC_SB20,KP0665_AC_SB20,SB20,SB,20,-2.6410010496304,-3.24159906244161,-0.0194388033935727,0.153685473022066
KP0667_AC_SB20,KP0667_AC_SB20,SB20,SB,20,-2.97893998751384,-3.15137071939388,-0.866815781078464,-0.0601964976175362
KP0668_AC_SB20,KP0668_AC_SB20,SB20,SB,20,-2.0778422932106,-3.47432391530962,-0.935535742751394,1.01856188146979
KP0669_AC_SB20,KP0669_AC_SB20,SB20,SB,20,-0.693257495176986,-3.30521531560216,1.35080815967776,-0.42040475348736
KP0673_NA_NANA,KP0673_NA_NANA,SB20,SB,20,-2.98453227123941,-3.05392593120725,-0.878156524837436,-0.47299849793982
KP0678_AC_SB20,KP0678_AC_SB20,SB20,SB,20,23.7140417770876,0.184862093001226,0.533130923778852,-0.514574942009578
KP0679_AC_SB20,KP0679_AC_SB20,SB20,SB,20,-1.43729233666625,-4.02426743720343,-0.868147614518661,0.476019341032375
KP0681_AC_SB20,KP0681_AC_SB20,SB20,SB,20,-1.1774433444969,-2.95802606754334,-0.0814210641650854,0.124371586034388
KP0686_AC_SB20,KP0686_AC_SB20,SB20,SB,20,-1.56145471737247,-2.67363000983973,-1.70469342714032,-0.956848696802584
KP0688_AC_SB20,KP0688_AC_SB20,SB20,SB,20,-1.81452401528159,-3.45103277410139,-1.82247750022173,0.508389931972159
KP0690_AC_SB20,KP0690_AC_SB20,SB20,SB,20,22.5625825640142,0.589778632967199,-0.813067398002351,-0.031173266744354
KP0691_AC_SB20,KP0691_AC_SB20,SB20,SB,20,-2.20481526700625,-4.72915667262247,-2.53233897104688,2.08047946240233
KP0693_AC_SB20,KP0693_AC_SB20,SB20,SB,20,-2.13732670698348,-5.04691539921285,-2.40640922547738,2.16963645165358
KP0696_AC_SB20,KP0696_AC_SB20,SB20,SB,20,22.3771673070743,1.2732561213066,0.119621860931309,0.38961235125005
KP0698_AC_SB20,KP0698_AC_SB20,SB20,SB,20,-2.84096425277353,-3.51350956709433,-0.729323547346248,0.716598282851746
KP0699_AC_SB20,KP0699_AC_SB20,SB20,SB,20,-2.27503613009234,-4.41309511039794,-2.24073084871186,2.04190216152972
KP0701_AC_SB20,KP0701_AC_SB20,SB20,SB,20,-1.59563819972549,-3.56257954883186,-1.46316801089614,1.7851058559122
KP0703_AC_SB20,KP0703_AC_SB20,SB20,SB,20,-1.31687435648533,-3.79012488404085,-0.623537440289784,0.469668972887754
KP0704_AC_SB20,KP0704_AC_SB20,SB20,SB,20,-1.6374341750707,-4.97781351623189,-0.918823834470763,1.86699047157419
KP0708_AC_SB20,KP0708_AC_SB20,SB20,SB,20,-2.22948515582923,-3.67317690585462,-0.305336851534136,-0.202404986840851
KP0709_AC_SB20,KP0709_AC_SB20,SB20,SB,20,-0.632942944860176,-2.67127503536111,-0.823974947546943,-0.176179924816168
KP0711_AC_SB20,KP0711_AC_SB20,SB20,SB,20,-1.75158978737658,-3.3595725704978,-0.628548768274005,0.179473148960057
KP0712_AC_SB20,KP0712_AC_SB20,SB20,SB,20,-1.81029463993079,-1.08945389764968,0.622280377841286,-0.0669153070854673
KP0714_AC_SB20,KP0714_AC_SB20,SB20,SB,20,-1.52858573989136,-3.66298666915398,-1.07535202459541,0.555071925535815
KP0717_AC_SB20,KP0717_AC_SB20,SB20,SB,20,-1.66159826003578,-3.29419002041732,-0.52607556683022,-0.276044000268054
KP0720_AC_SB20,KP0720_AC_SB20,SB20,SB,20,-1.87581861952927,-2.30503546876972,0.483664126347811,0.868507799515452
KP0724_AC_SB20,KP0724_AC_SB20,SB20,SB,20,-1.61343619546924,-0.939022035562718,-0.398858300866088,0.672125071818299
KP0727_AC_SB20,KP0727_AC_SB20,SB20,SB,20,-1.66609881256216,-3.69650875602574,0.175330988401353,-0.0194830253855148
KP0730_AC_SB20,KP0730_AC_SB20,SB20,SB,20,-2.77013019543525,-3.5554776186622,0.796813918235406,-0.505245697463427
KP0734_AC_SB20,KP0734_AC_SB20,SB20,SB,20,-1.7323982990051,-4.0216568385013,-0.671680804968515,0.544572452464899
KP0741_AC_WP10,KP0741_AC_WP10,WP10,WP,10-12,-2.13482845807896,2.69350683287996,0.200252530629063,-1.63016255015192
KP0742_AC_WP10,KP0742_AC_WP10,WP10,WP,10-12,-2.42346335107598,4.0340900369248,0.076798390281792,-0.209439092918115
KP0743_AC_WP10,KP0743_AC_WP10,WP10,WP,10-12,-3.2816797181013,3.47907499763511,0.490434733731824,-1.93256463889777
KP0745_AC_WP10,KP0745_AC_WP10,WP10,WP,10-12,-2.97813595352949,2.43342528193547,0.341249047071803,-1.48820160539652
KP0746_AC_WP10,KP0746_AC_WP10,WP10,WP,10-12,-2.60122447991781,3.23421058016262,-0.959893183932779,0.753049717669486
KP0747_AC_WP20,KP0747_AC_WP20,WP20,WP,20,-3.48344488858389,4.68984328038088,0.255354170855096,-0.224682133778179
KP0748_AC_WP10,KP0748_AC_WP10,WP10,WP,10-12,-2.46218834085974,2.82658852280882,-0.507182281967033,-0.0637065447925495
KP0749_AC_WP20,KP0749_AC_WP20,WP20,WP,20,-3.16204528320738,3.84521531130195,-0.51345534631406,-0.115746029761104
KP0751_AC_WP10,KP0751_AC_WP10,WP10,WP,10-12,-2.29891666900031,4.18470492168883,-0.151053352791884,0.939619885929885
KP0753_AC_WP10,KP0753_AC_WP10,WP10,WP,10-12,-3.20928777543141,2.56187881493362,-0.872102921386011,0.459208959674267
KP0757_AC_WP10,KP0757_AC_WP10,WP10,WP,10-12,-3.10567522091962,3.89483848761911,1.37088324997144,0.357973488599678
KP0758_AC_WP10,KP0758_AC_WP10,WP10,WP,10-12,-3.31872857581328,3.58739500544133,0.81120897434112,-0.348270263145569
KP0760_AC_WP10,KP0760_AC_WP10,WP10,WP,10-12,-3.13250078758158,3.98214811953123,-0.761297917366034,-0.477990812388402
KP0761_AC_WP10,KP0761_AC_WP10,WP10,WP,10-12,-3.34528605832726,4.68724709938752,1.35549100178349,-0.49932294641587
KP0767_AC_WP10,KP0767_AC_WP10,WP10,WP,10-12,-1.9411690808487,2.93054712193777,-0.234668074372167,-0.330114106292748
KP0769_AC_WP10,KP0769_AC_WP10,WP10,WP,10-12,24.4542603911307,1.13850443831236,-0.558772207018782,-0.551634101300522
KP0771_AC_WP10,KP0771_AC_WP10,WP10,WP,10-12,-3.48411246387907,3.36504534588327,0.517430347146489,0.417605517878283
KP0773_AC_WP10,KP0773_AC_WP10,WP10,WP,10-12,-2.83686753446516,3.5968033732913,-0.598671864803263,0.238844824255637
KP0777_AC_WP10,KP0777_AC_WP10,WP10,WP,10-12,-1.69309001327611,2.16575699070513,0.540347336801107,0.219673935865177
KP0779_AC_WP10,KP0779_AC_WP10,WP10,WP,10-12,-2.96717792433995,3.30334767968628,0.320318344404299,-0.500708058722069
KP0782_AC_WP10,KP0782_AC_WP10,WP10,WP,10-12,-2.6143712488568,3.83366478585573,-1.3495822564639,0.476131075219016
KP0787_AC_WP10,KP0787_AC_WP10,WP10,WP,10-12,-1.60541117460356,2.56822181688785,-0.243036077501262,-0.626350608237192
KP0788_AC_WP10,KP0788_AC_WP10,WP10,WP,10-12,-3.64585086521149,4.97173099927391,-1.573179971883,-0.470088997072971
KP0790_AC_WP10,KP0790_AC_WP10,WP10,WP,10-12,-2.45092011703198,3.11419729822657,0.200176448503832,0.0342292396025887
KP0792_AC_WP10,KP0792_AC_WP10,WP10,WP,10-12,-2.6133002064632,3.65776717120299,0.191511769444863,-0.272861360082878
KP0793_AC_WP10,KP0793_AC_WP10,WP10,WP,10-12,-2.46199106156568,2.4874332410532,-0.646938316032201,-0.0405821206090622
KP0794_AC_WP10,KP0794_AC_WP10,WP10,WP,10-12,-3.54979041053639,5.01420907567667,-1.65609474372478,-0.383544243246697
KP0796_AC_WP10,KP0796_AC_WP10,WP10,WP,10-12,-3.0019020040172,4.11052735912834,-1.09407453594691,-0.329210444600513
KP0797_AC_WP10,KP0797_AC_WP10,WP10,WP,10-12,-3.54187394528952,3.84489522477221,-0.191259500078203,0.569712906045343
KP0799_AC_WP10,KP0799_AC_WP10,WP10,WP,10-12,-2.36289632029141,3.40009274566051,0.49638052748701,0.526475087170263
KP0800_AC_WP10,KP0800_AC_WP10,WP10,WP,10-12,-3.60904880488496,4.8000875672966,-1.87730733567499,-0.189782012811586
KP0801_AC_WP10,KP0801_AC_WP10,WP10,WP,10-12,-2.07243002109759,-3.03676680342585,-0.869741735325504,1.18204673960503
KP0802_AC_WP10,KP0802_AC_WP10,WP10,WP,10-12,-3.58385786328884,4.00691058235433,0.793051957061154,-1.11117443361311
KP0804_AC_WP10,KP0804_AC_WP10,WP10,WP,10-12,-3.4353377896589,4.93513549353068,-1.73240361853412,-0.173770761201976
KP0808_AC_WP10,KP0808_AC_WP10,WP10,WP,10-12,-2.15443578155795,2.37865787548613,0.0239270426951015,-1.43838462210535
KP0810_AC_WP10,KP0810_AC_WP10,WP10,WP,10-12,-2.80513609795037,3.87469172398283,0.718293437956427,-1.32789560317753
KP0811_AC_WP10,KP0811_AC_WP10,WP10,WP,10-12,-3.38483548678384,3.74675760915595,0.423870249250152,-0.637157518794625
KP0812_AC_WP10,KP0812_AC_WP10,WP10,WP,10-12,-3.26774329569225,3.89566527752874,0.149761955496805,0.865413523788863
KP0815_AC_WP10,KP0815_AC_WP10,WP10,WP,10-12,-2.98210396461243,3.04924574964644,-0.149986412551138,0.608970013220079
KP0816_AC_WP10,KP0816_AC_WP10,WP10,WP,10-12,-2.8515884273437,3.6422815453389,-0.169345700608752,1.07771612978265
KP0822_AC_WP10,KP0822_AC_WP10,WP10,WP,10-12,-2.92245085804792,4.0990911204817,0.44816362011818,-0.21704686208501
KP0823_AC_WP10,KP0823_AC_WP10,WP10,WP,10-12,-3.6555824511072,3.62528430831959,0.244482061079317,0.721270799672219
KP0824_AC_WP10,KP0824_AC_WP10,WP10,WP,10-12,-1.50328206002943,2.62835254851988,0.661381788328899,0.248573398164374
KP0828_AC_WP10,KP0828_AC_WP10,WP10,WP,10-12,-2.06982323159668,3.30766066707887,1.17929789039486,0.514432633718455
KP0830_AC_WP10,KP0830_AC_WP10,WP10,WP,10-12,-3.68149973928968,2.58297078264766,-0.518801029499654,-0.929824430611878
KP0832_AC_WP10,KP0832_AC_WP10,WP10,WP,10-12,-3.21451525047587,2.13259738624355,-0.187272396629514,-0.818290284797554
KP0833_AC_WP10,KP0833_AC_WP10,WP10,WP,10-12,-2.2022095200428,4.38529531817145,1.39420090489507,0.260848687725364
KP0835_AC_WP10,KP0835_AC_WP10,WP10,WP,10-12,-2.85341950762512,5.26547913865035,1.36555248302067,0.300596002185459
KP0837_AC_WP10,KP0837_AC_WP10,WP10,WP,10-12,-1.44394954795742,-4.20028043856991,-0.433637574059805,-0.579579763911318
KP0844_UN_NANA,KP0844_UN_NANA,WP10,WP,10-12,-3.45771434828951,5.19373783302891,0.109512232462943,-1.29274836216361
KP0846_AC_WP10,KP0846_AC_WP10,WP10,WP,10-12,-2.46133232176052,3.71738247948878,0.423788055480637,-0.884423303708694
KP0852_AC_WP10,KP0852_AC_WP10,WP10,WP,10-12,-3.49808901112225,5.2122192131526,0.195997016925573,-1.29277753739592
KP0857_AC_WP10,KP0857_AC_WP10,WP10,WP,10-12,-3.25372430487477,4.19734757666492,0.38250507899376,-0.308373414792005
KP0861_AC_WP10,KP0861_AC_WP10,WP10,WP,10-12,-2.96517783290926,2.59489691303164,0.327722040169516,-0.657517772113206
KP0866_AC_WP10,KP0866_AC_WP10,WP10,WP,10-12,-2.3264305396443,2.61166783867303,0.771217077308078,-0.224364897872077
KP0867_AC_WP10,KP0867_AC_WP10,WP10,WP,10-12,-2.44150428816092,3.16314304286192,0.0695762421243395,-0.635258327458193
KP0871_AC_WP10,KP0871_AC_WP10,WP10,WP,10-12,-3.11152706590919,4.30500434132471,0.131211577119964,-0.6453912936894
KP0879_AC_WP10,KP0879_AC_WP10,WP10,WP,10-12,-3.35931702519079,2.69990696765122,0.0912047501776652,0.495939691948726
KP0880_HU_WP10,KP0880_HU_WP10,WP10,WP,10-12,-3.13870645108733,4.38682235206824,-0.334072721576059,-0.308448201282045
KP0881_AC_WP10,KP0881_AC_WP10,WP10,WP,10-12,-3.08143869606644,2.29429310203246,-0.552096867816589,0.640965419847531
KP0882_AC_WP10,KP0882_AC_WP10,WP10,WP,10-12,-2.23383017472977,4.66839680584524,0.930580539377502,-1.55934554444878
KP0883_AC_WP10,KP0883_AC_WP10,WP10,WP,10-12,-3.1377510231315,4.72514126278941,0.0612009732330158,-0.427642087008513
KP0884_AC_WP10,KP0884_AC_WP10,WP10,WP,10-12,-3.07117467048698,3.25678844923317,-0.460765549494197,0.195516601158907
KP0885_AC_WP10,KP0885_AC_WP10,WP10,WP,10-12,-2.75718192195815,3.1598409108126,-0.337750005393109,-0.421177141629315
KP0887_AC_WP10,KP0887_AC_WP10,WP10,WP,10-12,-2.49362591753991,3.22272895407484,-0.544267279864974,-0.566273113451942
KP0895_AC_WP10,KP0895_AC_WP10,WP10,WP,10-12,-2.78434458875622,2.62664244585661,0.303138295681186,-0.103077513280315
KP0897_AC_WP10,KP0897_AC_WP10,WP10,WP,10-12,-2.12669397798483,2.79803404337227,0.033004415495674,0.225769009157725
KP0898_AC_WP10,KP0898_AC_WP10,WP10,WP,10-12,-3.44314605806215,4.03385660727601,0.284977261556197,0.0443726866540893
KP0900_AC_WP10,KP0900_AC_WP10,WP10,WP,10-12,-3.0869667353054,3.68240169648297,0.903201188415648,0.267318684409622
KP0909_AC_WP10,KP0909_AC_WP10,WP10,WP,10-12,-2.19188691946751,2.97242412978001,0.93397695567545,1.2029527827904
KP0912_AC_WP10,KP0912_AC_WP10,WP10,WP,10-12,-2.96200484562297,4.25337265075864,-0.563332371880697,-0.950894120712815
KP0913_AC_WP10,KP0913_AC_WP10,WP10,WP,10-12,-2.84398546049094,3.18893369766355,0.39791194661368,0.0579612536747679
